GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
310M100US16740,16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",14104,1900,703,482,1671,807,1437,908,1312,654,1020,563,777,621,1017,690,1157,720,663,554,1380,671,1655,937,812,444,208,261,0,273,114,167,178,172
310M100US16980,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",199317,6665,11310,2027,9170,1865,13902,2229,12760,2080,13085,2175,15217,2382,15327,2621,14180,2578,12738,2103,18424,2274,23724,2590,21610,3062,10553,1682,4554,1314,1526,686,1237,673
310M100US17460,17460,"Cleveland-Elyria-Mentor, OH Metro Area",7497,1358,1267,483,606,459,672,335,1016,480,349,304,696,490,509,357,357,298,433,378,152,147,938,478,213,206,157,153,132,205,0,269,0,269
310M100US17820,17820,"Colorado Springs, CO Metro Area",6626,1170,590,352,734,467,661,503,129,196,351,253,423,399,754,511,620,509,67,119,404,379,532,423,554,400,427,356,242,286,138,193,0,279
310M100US18140,18140,"Columbus, OH Metro Area",5019,997,752,427,288,286,628,491,338,297,696,551,490,392,313,289,96,159,385,297,340,351,275,282,214,197,0,269,70,117,52,85,82,139
310M100US18580,18580,"Corpus Christi, TX Metro Area",5945,1057,928,427,185,176,166,146,527,314,315,228,442,233,220,187,257,236,428,505,599,328,776,466,385,221,468,311,146,164,41,77,62,104
310M100US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",134430,4617,6978,1675,5861,1588,12961,1976,15072,2281,10512,1936,12446,2015,10443,2119,9081,1819,7720,1659,11731,2078,12522,1844,10066,1915,4996,1285,1349,686,1681,629,1011,578
310M100US19740,19740,"Denver-Aurora-Broomfield, CO Metro Area",46843,3325,4407,1228,4518,1224,2569,894,3337,1091,4050,1092,4097,1261,3240,955,3818,1069,2078,715,2447,911,4332,1257,4008,1129,2438,829,792,528,509,445,203,153
310M100US19820,19820,"Detroit-Warren-Livonia, MI Metro Area",12722,1852,1319,540,235,236,902,506,956,595,1088,515,1243,696,667,386,784,456,559,434,1412,588,978,527,1224,560,667,453,339,273,237,242,112,135
310M100US20500,20500,"Durham-Chapel Hill, NC Metro Area",6652,1092,444,414,286,404,526,438,740,538,533,438,714,552,524,376,760,573,308,363,795,410,322,279,151,190,385,387,0,289,107,179,57,100
310M100US20940,20940,"El Centro, CA Metro Area",13704,1583,534,393,2215,710,1163,609,1375,646,683,409,1235,702,675,419,456,316,1218,618,722,329,733,438,829,388,566,320,515,347,513,384,272,215
310M100US21340,21340,"El Paso, TX Metro Area",33073,2765,5045,1117,4473,1122,4713,1161,3554,1070,2288,951,1775,599,1655,757,1488,744,766,345,2879,952,1323,600,2258,833,372,293,207,199,118,139,159,259
310M100US21940,21940,"Fajardo, PR Metro Area",7483,1228,2406,789,789,436,693,410,355,271,998,514,403,333,84,142,378,336,157,186,320,268,452,298,189,229,116,183,61,100,82,138,0,285
310M100US22220,22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",7724,1430,241,308,234,278,617,507,625,469,1395,704,455,285,889,502,399,372,897,563,723,470,511,505,192,286,392,326,154,239,0,273,0,273
310M100US23420,23420,"Fresno, CA Metro Area",47514,3061,5602,1362,4399,1123,3811,1117,5329,1259,3766,1095,2072,682,2634,927,2202,851,1528,761,3973,1083,6276,1564,3340,911,1457,719,682,470,304,352,139,236
310M100US25540,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",19452,1891,3924,1138,1338,723,1811,704,1877,740,1093,593,1407,659,626,452,1055,626,638,407,1367,631,1326,627,2142,903,243,206,236,196,272,291,97,162
310M100US26420,26420,"Houston-Sugar Land-Baytown, TX Metro Area",133582,6317,10935,1949,11294,2246,10123,2091,10680,1784,8986,1802,11815,2151,8131,1741,9038,1913,5690,1477,12525,1973,12140,1789,11354,2050,6020,1383,1730,645,2426,742,695,396
310M100US26900,26900,"Indianapolis-Carmel, IN Metro Area",10163,1503,1281,742,877,483,1677,853,1504,728,739,490,572,367,826,601,465,418,522,361,810,526,575,379,117,136,159,195,39,65,0,267,0,267
310M100US28140,28140,"Kansas City, MO-KS Metro Area",12087,1596,2107,745,963,598,723,471,637,401,1745,722,605,445,489,329,362,300,1070,576,1440,615,1093,547,397,285,357,307,0,273,99,154,0,273
310M100US28420,28420,"Kennewick-Pasco-Richland, WA Metro Area",10914,1166,2088,872,982,601,1296,740,1176,666,532,580,416,340,431,458,452,308,235,230,1337,691,855,445,393,341,721,571,0,277,0,277,0,277
310M100US29820,29820,"Las Vegas-Paradise, NV Metro Area",37461,3405,2912,980,1809,861,1777,645,3550,1069,2125,846,3591,1297,1454,618,2754,937,2220,1068,2348,684,5117,1400,4852,1079,1283,686,984,765,350,314,335,291
310M100US31100,31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",590890,11365,37813,3133,38962,3330,39062,2907,41449,3897,39507,3493,43195,3954,37730,3398,34329,3008,31159,3325,53496,3372,62350,4010,61947,4258,36877,3136,15439,2245,13098,2002,4477,1298
310M100US31180,31180,"Lubbock, TX Metro Area",8635,1550,1166,628,660,493,516,328,1248,671,376,289,1116,625,646,437,126,200,414,335,331,320,910,617,625,453,402,286,99,166,0,294,0,294
310M100US32420,32420,"Mayagüez, PR Metro Area",11090,1410,4847,1005,1648,467,1509,557,676,346,640,358,282,237,217,193,192,186,171,199,190,170,127,123,137,167,79,132,171,208,113,177,91,150
310M100US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area",21184,2370,4948,1309,1602,645,1960,799,1687,630,1715,778,1238,503,566,396,1015,538,537,307,1681,687,1095,619,1191,522,1366,746,170,218,351,373,62,104
310M100US32900,32900,"Merced, CA Metro Area",10254,1400,1152,700,1111,625,710,423,1330,581,1011,559,725,454,852,519,520,294,794,557,693,431,307,214,650,352,63,101,0,294,336,366,0,294
310M100US33100,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",48568,3786,3999,1227,3278,1041,2975,866,4086,1186,3378,914,3971,1224,2932,1202,1853,757,2935,991,3770,1220,5929,1678,3563,980,2506,854,1937,899,805,418,651,506
310M100US33340,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",11553,1448,1014,457,915,493,1267,606,1462,713,1114,548,1003,536,525,337,862,408,657,509,800,427,910,431,333,242,370,257,63,107,109,124,149,151
310M100US33460,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",11603,1598,887,681,775,532,730,522,1104,725,875,490,1330,743,829,630,809,418,467,308,671,380,1542,720,688,328,241,216,61,109,306,197,288,325
310M100US33700,33700,"Modesto, CA Metro Area",10725,1394,482,360,556,346,970,465,938,522,761,452,158,160,928,515,704,347,209,184,1205,493,1039,434,1347,577,684,437,129,150,390,345,225,161
310M100US34980,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",8175,1402,892,650,857,556,700,413,861,675,746,498,301,434,1068,678,487,434,368,372,676,409,688,547,191,157,99,115,185,300,0,287,56,99
310M100US35300,35300,"New Haven-Milford, CT Metro Area",15505,1883,3045,981,1252,628,1144,522,1153,955,1209,588,955,650,1153,684,1487,597,267,268,1641,791,832,482,510,404,737,500,0,281,120,141,0,281
310M100US35380,35380,"New Orleans-Metairie-Kenner, LA Metro Area",8368,1332,210,190,224,177,916,490,705,482,469,373,387,361,919,507,691,549,655,469,454,296,980,562,691,492,569,466,107,124,332,384,59,101
310M100US35620,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",532385,9201,65234,4233,37671,3100,41143,3581,38233,3751,29782,3189,29872,2733,27911,3272,29653,3359,24447,2812,44967,4334,44992,4139,50143,3582,30980,3526,15660,2185,13062,2258,8635,1632
310M100US36260,36260,"Ogden-Clearfield, UT Metro Area",6508,1216,634,451,576,401,121,139,1056,691,241,244,512,469,405,349,707,512,488,421,355,238,810,528,408,383,195,192,0,267,0,267,0,267
310M100US36420,36420,"Oklahoma City, OK Metro Area",10398,1507,632,348,804,421,812,530,1077,617,873,518,993,552,924,448,973,452,544,354,912,494,500,298,808,471,35,61,104,106,407,348,0,253
310M100US36540,36540,"Omaha-Council Bluffs, NE-IA Metro Area",4672,1167,200,196,395,302,387,350,565,409,382,363,448,363,259,211,421,358,193,216,155,159,122,125,704,538,260,285,181,230,0,273,0,273
310M100US36740,36740,"Orlando-Kissimmee-Sanford, FL Metro Area",22035,3201,2205,876,2232,908,1425,617,1072,564,1346,719,2380,796,1632,601,1686,730,616,372,2223,989,3090,1192,954,488,472,388,217,210,195,189,290,339
310M100US37100,37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",22909,2255,1036,547,1205,793,1142,614,1627,841,1497,608,1054,627,1246,725,1473,656,998,666,2311,951,2939,971,2449,762,1961,626,973,500,578,361,420,296
310M100US37980,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",45695,3502,7103,1538,4140,1185,2601,1054,3012,1003,3005,1022,2545,843,2907,995,1889,714,1590,722,4042,1349,4693,1291,4222,1112,1825,700,1266,560,674,421,181,176
310M100US38060,38060,"Phoenix-Mesa-Glendale, AZ Metro Area",64399,4436,5979,1403,4408,1168,3785,1242,4974,1251,3933,1132,5871,1393,5984,1540,3861,1265,2592,750,5473,1343,6817,1406,7000,1565,1950,747,1374,637,143,138,255,234
310M100US38660,38660,"Ponce, PR Metro Area",10394,1470,4430,965,1931,646,961,427,349,292,524,348,350,287,252,239,506,379,191,221,398,274,409,322,0,285,93,155,0,285,0,285,0,285
310M100US38900,38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",22092,2479,1818,898,812,463,1330,784,1269,676,3726,1432,1445,651,1919,875,1659,720,1359,717,1543,799,2141,1021,1967,635,565,443,118,146,0,273,421,352
310M100US39100,39100,"Poughkeepsie-Newburgh-Middletown, NY Metro Area",10204,1429,399,337,620,426,629,433,438,323,507,329,837,522,1042,633,344,323,310,296,338,376,464,319,1414,863,1025,568,674,450,467,461,696,499
310M100US39300,39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",23656,2621,4654,1196,2794,901,2863,951,923,564,1539,661,1558,751,1235,607,884,419,1960,851,1032,486,967,652,2015,821,416,317,389,343,375,286,52,87
310M100US39380,39380,"Pueblo, CO Metro Area",7030,1157,1157,627,1032,666,317,283,340,230,748,361,471,385,383,311,266,255,0,279,716,495,1107,547,288,280,205,175,0,279,0,279,0,279
310M100US39580,39580,"Raleigh-Cary, NC Metro Area",7360,1591,1016,603,246,338,645,525,969,587,570,533,455,439,545,421,560,462,330,275,250,216,942,631,382,388,260,273,74,127,116,131,0,289
310M100US39740,39740,"Reading, PA Metro Area",8856,1117,2471,842,1075,495,404,321,756,418,329,320,299,299,782,529,701,513,101,118,524,374,536,443,690,576,94,113,94,110,0,246,0,246
310M100US40140,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",143394,5566,9791,1927,6777,1432,8465,1754,11391,1998,9520,1823,9618,1709,7505,1455,7278,1523,7851,1777,14097,2214,16518,1959,17178,2061,8844,1706,4810,1216,2450,947,1301,701
310M100US40380,40380,"Rochester, NY Metro Area",5824,1122,1062,524,476,422,356,267,366,307,173,187,405,278,335,311,463,350,422,353,348,345,325,257,317,242,526,446,65,108,185,212,0,275
310M100US40900,40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",36783,3289,2837,923,2565,941,2294,766,1628,773,3155,1016,2634,1077,2410,856,2525,1073,1371,768,2953,1060,3433,955,4671,1514,1998,777,629,341,730,487,950,701
310M100US41420,41420,"Salem, OR Metro Area",8650,1482,517,381,744,449,1116,663,890,532,271,253,327,291,955,762,884,601,441,415,521,466,953,612,877,557,51,93,0,277,0,277,103,123
310M100US41500,41500,"Salinas, CA Metro Area",6882,1385,103,122,457,292,225,198,324,222,393,248,351,312,352,338,683,414,209,178,1237,688,896,468,655,357,510,312,216,188,152,150,119,141
310M100US41620,41620,"Salt Lake City, UT Metro Area",12438,1963,834,493,848,633,547,384,709,403,1545,789,1313,702,213,183,895,410,570,376,810,497,1709,712,1561,747,176,170,522,614,186,182,0,267
310M100US41700,41700,"San Antonio-New Braunfels, TX Metro Area",65502,4587,7421,1474,4340,1281,4867,1170,6029,1567,4419,1423,4359,1144,3820,1079,4708,1264,4665,1249,5370,1264,5094,1065,5280,1401,2538,836,1253,684,1180,605,159,269
310M100US41740,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",50214,3479,2828,853,3478,1045,3423,897,3026,785,2453,879,3039,937,3409,1002,3103,903,2235,674,5837,1070,5300,1227,5261,1148,3721,916,1145,588,1393,451,563,417
310M100US41860,41860,"San Francisco-Oakland-Fremont, CA Metro Area",75314,4102,3263,955,4625,1630,3291,954,3704,1074,4815,1518,4938,1362,3614,1055,4897,1205,2797,883,7884,1776,9510,1693,8854,1512,5929,1481,4101,1020,2050,770,1042,575
310M100US41940,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",45697,3253,1826,973,1918,857,1793,649,3744,1294,2622,907,2627,829,2962,1123,3828,1138,2554,1057,2685,999,4545,1193,6466,1454,3944,1132,1660,758,1552,658,971,644
310M100US41980,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",87416,4293,23492,2275,10549,1575,9220,1391,6722,1352,4650,922,5607,1070,5961,1344,4115,1051,3145,712,3958,921,4222,796,3955,882,1032,430,321,205,208,203,259,222
310M100US42060,42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",10260,1629,852,540,342,227,383,331,791,530,266,277,533,485,759,376,701,448,564,412,1109,687,1074,505,998,578,517,356,104,127,897,592,370,300
310M100US42100,42100,"Santa Cruz-Watsonville, CA Metro Area",6696,1117,217,261,686,494,448,501,839,641,182,244,662,392,53,90,852,608,257,330,687,416,566,360,470,286,564,379,0,294,132,163,81,139
310M100US42140,42140,"Santa Fe, NM Metro Area",3831,1035,628,459,378,276,111,107,33,39,374,323,28,34,426,340,339,248,145,143,241,171,290,213,427,247,182,172,106,124,41,68,82,100
310M100US42220,42220,"Santa Rosa-Petaluma, CA Metro Area",7649,1622,195,182,419,408,956,675,616,506,576,337,341,350,565,535,190,227,170,282,800,517,988,685,1063,503,374,367,83,141,207,203,106,127
310M100US42660,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",23436,2443,958,560,1205,704,1287,683,2132,920,1676,767,1739,939,3167,1103,1220,580,1066,569,2386,764,3434,1093,1213,546,1070,549,579,414,184,192,120,142
310M100US44140,44140,"Springfield, MA Metro Area",14146,1604,3465,1044,612,383,1658,695,1022,556,944,657,910,588,1211,624,695,531,552,325,867,479,820,536,1083,748,247,219,0,285,0,285,60,100
310M100US44700,44700,"Stockton, CA Metro Area",15588,1870,1270,655,263,232,766,350,1623,691,1322,598,675,443,1110,453,428,356,842,468,1578,699,1030,529,2636,788,1344,645,59,97,356,248,286,324
310M100US45300,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",13554,1744,942,559,1386,784,850,561,1100,611,1674,638,996,474,1148,511,825,544,880,477,914,474,1056,458,865,443,657,443,56,93,0,310,205,244
310M100US46060,46060,"Tucson, AZ Metro Area",20608,2487,2228,764,2543,958,1257,755,2186,779,1829,764,1148,641,1070,491,1240,610,774,415,1378,566,1804,732,1699,765,703,409,544,417,102,120,103,123
310M100US46140,46140,"Tulsa, OK Metro Area",6475,1102,294,257,343,294,340,228,914,607,424,357,373,227,652,388,272,286,192,208,805,478,609,352,530,303,606,469,72,122,49,82,0,253
310M100US46700,46700,"Vallejo-Fairfield, CA Metro Area",8506,1485,607,534,336,315,256,341,197,239,546,450,333,299,231,165,35,92,542,491,1228,828,1874,831,1328,664,609,507,272,325,112,134,0,294
310M100US47300,47300,"Visalia-Porterville, CA Metro Area",11884,1423,832,392,785,326,1120,453,783,327,930,527,828,384,779,408,966,441,504,264,1218,424,1289,576,797,383,655,296,294,293,104,163,0,294
310M100US47900,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",67503,4186,2467,878,1627,788,1788,800,3855,1423,2797,1084,4202,1360,4154,1184,2630,1106,4221,1013,6484,1765,8313,1921,9617,1873,6492,1441,4441,1393,2738,1122,1677,648
310M100US48620,48620,"Wichita, KS Metro Area",6166,1207,451,425,523,383,638,395,342,294,617,447,1096,562,373,280,485,299,340,358,498,441,194,225,445,408,38,60,60,100,66,108,0,248
310M100US49420,49420,"Yakima, WA Metro Area",10803,1696,526,330,974,608,1953,988,1395,688,369,300,792,520,552,484,401,349,249,179,981,719,1282,735,598,471,731,475,0,277,0,277,0,277
310M100US49740,49740,"Yuma, AZ Metro Area",8409,1454,813,593,372,346,467,426,864,669,661,453,558,390,0,305,234,247,285,386,736,376,758,475,1296,809,649,569,276,416,440,411,0,305
