GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
310M100US32820,32820,"Memphis, TN-MS-AR Metro Area",7969,1326,1249,775,959,455,354,299,1124,631,630,526,247,261,245,227,294,235,402,322,558,434,606,575,1135,814,14,27,85,99,0,193,67,117
310M100US32900,32900,"Merced, CA Metro Area",12637,1252,1160,577,765,372,1430,708,919,427,1396,660,1548,556,596,353,640,378,794,499,1285,554,700,364,855,573,174,168,357,447,0,208,18,32
310M100US33100,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",40628,3578,4264,1408,2256,1071,2822,893,3628,872,3481,1161,2293,1021,1760,859,1922,827,1815,866,3952,1063,3904,1307,4975,1519,1757,809,1149,755,248,284,402,509
310M100US33340,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",11501,1346,1862,595,587,345,1384,636,770,405,833,446,1212,587,712,418,759,353,500,352,395,265,1032,464,594,388,680,381,94,93,87,101,0,151
310M100US33460,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",15892,1769,1368,668,1000,536,1343,607,1456,737,1209,723,1749,761,728,381,1025,567,333,294,672,409,2343,875,1282,586,766,598,295,243,202,218,121,159
310M100US33700,33700,"Modesto, CA Metro Area",10074,1506,695,380,715,417,594,297,749,473,939,417,682,446,473,282,858,432,471,303,1602,692,477,258,712,330,831,604,151,159,125,155,0,208
310M100US34980,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",10819,1505,1517,787,496,416,1646,724,1098,591,549,373,277,260,1018,566,1291,841,476,371,473,476,909,628,513,424,173,241,111,130,211,204,61,105
310M100US35300,35300,"New Haven-Milford, CT Metro Area",16508,2197,3637,1171,1316,724,957,613,1292,656,1498,734,1265,671,591,402,725,435,700,523,823,461,1690,704,656,397,698,464,322,264,164,193,174,213
310M100US35380,35380,"New Orleans-Metairie-Kenner, LA Metro Area",7794,1400,965,491,500,411,425,440,669,572,688,504,325,267,1007,639,337,294,213,211,654,427,682,406,501,305,663,432,90,146,0,198,75,126
310M100US35620,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",564102,11294,72998,4876,44141,3914,45217,3700,39162,3258,33558,3345,34243,3216,30977,2943,27094,3002,23079,2545,42939,3643,49457,4068,53967,4282,31500,3351,13912,2028,13543,1846,8315,1840
310M100US35840,35840,"North Port-Bradenton-Sarasota, FL Metro Area",5289,1224,508,396,347,287,545,524,616,484,851,557,151,207,461,391,381,353,304,285,388,346,479,393,119,201,108,190,0,238,0,238,31,58
310M100US36220,36220,"Odessa, TX Metro Area",2480,600,448,248,129,116,148,129,256,197,137,157,137,119,132,128,82,107,32,55,180,143,278,282,263,228,104,177,90,113,64,80,0,218
310M100US36260,36260,"Ogden-Clearfield, UT Metro Area",9207,1377,713,509,844,540,889,632,427,414,786,513,374,311,282,311,802,509,778,615,724,553,1210,720,878,678,137,123,363,284,0,192,0,192
310M100US36420,36420,"Oklahoma City, OK Metro Area",9255,1377,870,507,856,552,1015,554,679,425,1052,587,577,316,409,233,562,434,525,331,870,393,425,239,881,435,108,167,41,69,174,216,211,268
310M100US36540,36540,"Omaha-Council Bluffs, NE-IA Metro Area",7012,1180,941,595,559,444,253,262,835,685,1151,639,215,181,405,325,273,298,339,264,575,370,800,442,433,378,54,88,99,131,80,117,0,193
310M100US36740,36740,"Orlando-Kissimmee-Sanford, FL Metro Area",28319,4288,2421,1032,2185,1078,2347,966,2914,1666,2512,1210,1678,809,2228,1063,1383,741,1705,836,2055,892,2519,1013,1715,973,1299,1308,116,200,876,857,366,357
310M100US37100,37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",17422,2287,949,437,854,557,1145,624,888,469,909,630,1332,723,922,567,876,465,605,377,1534,724,1281,493,1989,694,1956,681,1077,758,795,612,310,236
310M100US37980,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",51647,3580,10753,1624,4218,1258,4292,1171,2608,738,3070,996,2295,812,4591,1627,3213,1065,2203,908,3074,911,3456,1004,3755,922,2578,919,669,368,412,277,460,440
310M100US38060,38060,"Phoenix-Mesa-Glendale, AZ Metro Area",61444,4566,6818,1810,3911,1005,7007,1811,6029,1370,4764,1397,5194,1653,2789,1093,3959,1195,2379,866,5010,1914,5043,1266,4133,1207,2702,1250,1245,925,328,208,133,158
310M100US38660,38660,"Ponce, PR Metro Area",9115,1437,3654,922,1175,455,984,455,1028,467,294,273,220,211,179,209,263,223,362,390,616,347,172,173,168,172,0,210,0,210,0,210,0,210
310M100US38900,38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",22038,2376,2446,991,2549,967,1914,877,1752,855,1113,751,1188,754,2600,1006,680,504,816,369,2098,903,1556,715,2865,1303,302,270,0,193,116,191,43,75
310M100US39100,39100,"Poughkeepsie-Newburgh-Middletown, NY Metro Area",10861,1614,888,616,502,536,594,433,653,420,454,240,767,424,252,326,651,413,48,80,515,363,1847,912,1772,787,425,340,851,663,334,387,308,354
310M100US39300,39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",23463,2158,3774,920,3154,909,1602,760,1893,823,1230,544,1113,554,934,535,555,482,1209,579,2330,799,1735,699,1902,799,1179,634,436,301,278,370,139,138
310M100US39380,39380,"Pueblo, CO Metro Area",5588,1112,881,401,608,330,464,301,357,352,285,238,471,426,159,148,409,414,85,83,404,281,681,482,651,436,68,80,65,110,0,201,0,201
310M100US39740,39740,"Reading, PA Metro Area",8190,1351,2065,688,488,344,746,466,726,412,477,352,92,88,820,540,280,250,249,299,755,436,838,534,585,398,48,81,0,168,0,168,21,36
310M100US39900,39900,"Reno-Sparks, NV Metro Area",7770,1692,716,508,174,208,438,504,622,544,448,370,548,392,584,473,444,429,182,194,851,621,1266,857,812,671,453,477,52,92,148,184,32,54
310M100US40140,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",168787,7209,12751,2477,11354,1837,10685,2230,12359,2046,10941,1992,9347,1712,10748,2228,12156,2605,6710,1609,15553,2639,17940,2886,19116,2976,9355,2027,4868,1622,3521,1071,1383,761
310M100US40380,40380,"Rochester, NY Metro Area",7554,1454,1843,630,861,434,357,247,417,291,777,375,810,551,133,153,200,270,667,510,50,62,916,637,353,262,106,97,64,108,0,192,0,192
310M100US40900,40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",34996,3650,2523,903,1472,511,1732,641,3071,1162,3188,1136,3061,973,2871,1260,1639,698,1054,532,2756,946,2930,926,3367,1117,1773,761,1072,613,1998,1450,489,522
310M100US41180,41180,"St. Louis, MO-IL Metro Area",3351,947,334,313,321,203,0,193,343,306,524,478,96,97,7,12,50,89,272,260,626,558,215,191,237,190,42,75,144,152,58,100,82,125
310M100US41420,41420,"Salem, OR Metro Area",9947,1248,712,618,885,636,700,573,1342,877,567,365,468,436,906,517,985,759,374,435,1204,628,1121,610,262,301,421,403,0,203,0,203,0,203
310M100US41500,41500,"Salinas, CA Metro Area",12436,1692,796,432,271,266,1277,577,816,506,970,600,1044,508,438,287,797,588,743,403,1454,668,1151,631,1410,624,363,282,629,449,277,381,0,208
310M100US41620,41620,"Salt Lake City, UT Metro Area",14342,2166,1653,834,956,799,591,402,409,450,498,366,1025,629,1611,783,1354,838,1324,701,1412,801,1714,770,809,505,481,251,121,148,307,229,77,126
310M100US41700,41700,"San Antonio-New Braunfels, TX Metro Area",63799,4119,7530,1378,3956,1063,6241,1266,5606,1398,4564,1175,4176,1176,4201,1285,2998,922,3362,1125,5397,1430,6013,1576,5453,1350,2229,810,1069,708,834,737,170,173
310M100US41740,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",50635,3276,3345,809,2634,846,3425,927,3372,967,2754,724,3711,980,2832,887,2830,914,4211,1184,3748,822,5966,1355,5892,1414,2962,753,1430,579,1241,684,282,217
310M100US41860,41860,"San Francisco-Oakland-Fremont, CA Metro Area",78984,4728,4210,1059,2883,1196,4041,1241,4206,1135,4486,1233,4668,1358,3953,1264,5763,1669,2647,1024,8397,1811,9080,1431,9664,2021,7870,1536,2969,1166,2495,792,1652,766
310M100US41940,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",37053,3254,1358,622,1497,704,2240,856,2767,940,1435,567,1764,777,1936,849,2301,823,2996,981,3470,929,3487,1055,4952,1157,2355,867,1904,755,1878,913,713,384
310M100US41980,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",78796,3968,20768,2079,9997,1366,8290,1269,5445,1186,5308,1204,4862,1106,4598,1132,3459,941,3288,827,3790,974,3975,900,2614,716,1161,528,446,347,613,362,182,221
310M100US42060,42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",12571,1738,579,336,609,448,1051,641,891,509,687,432,1110,541,928,580,667,540,717,374,891,483,1075,602,1592,641,1181,633,67,76,362,348,164,214
310M100US42100,42100,"Santa Cruz-Watsonville, CA Metro Area",4841,1017,451,392,690,497,56,70,197,185,455,398,205,245,431,438,241,215,204,313,588,461,252,238,287,288,323,274,260,195,201,195,0,208
310M100US42220,42220,"Santa Rosa-Petaluma, CA Metro Area",8448,1503,368,289,402,407,470,333,808,495,581,374,368,264,168,231,397,344,515,488,986,604,1355,636,599,410,400,333,205,272,769,548,57,94
310M100US42660,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",23845,2782,2341,1152,2391,957,1774,798,2004,862,1051,616,1719,764,1804,977,561,525,787,524,1526,652,2168,902,2745,1144,826,471,1136,713,444,388,568,447
310M100US44140,44140,"Springfield, MA Metro Area",12968,1706,3829,1124,1719,657,1810,720,1062,512,676,383,797,524,666,474,337,277,39,67,663,467,645,452,510,460,64,103,0,204,96,123,55,93
310M100US44700,44700,"Stockton, CA Metro Area",18547,2315,1554,708,1138,559,1750,603,429,287,1189,575,811,508,1087,582,663,331,1836,1117,2926,1520,1600,665,2047,766,964,571,347,333,115,142,91,110
310M100US45300,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",17443,2513,1319,777,1576,747,1787,837,1512,753,1096,454,808,489,1218,654,941,548,1042,612,2362,1074,1446,745,1163,589,515,349,174,227,331,338,153,196
310M100US45780,45780,"Toledo, OH Metro Area",4216,964,314,235,265,291,394,363,142,149,111,151,119,104,352,204,293,237,627,593,458,357,731,390,273,251,137,219,0,187,0,187,0,187
310M100US45940,45940,"Trenton-Ewing, NJ Metro Area",6470,1362,397,359,390,331,387,262,174,203,174,179,521,430,736,516,278,249,199,252,563,420,418,295,1278,871,573,438,65,111,317,431,0,198
310M100US46060,46060,"Tucson, AZ Metro Area",20671,2525,2365,740,2221,835,1293,601,2373,770,1920,864,2028,996,1125,696,768,394,1152,516,1174,608,1369,575,1737,757,514,426,216,229,316,344,100,120
310M100US46140,46140,"Tulsa, OK Metro Area",5629,794,353,190,501,347,245,146,384,248,318,173,398,205,348,182,551,239,220,126,739,457,724,439,520,243,181,137,82,90,32,52,33,54
310M100US46700,46700,"Vallejo-Fairfield, CA Metro Area",9304,1705,438,445,199,250,77,93,910,616,801,692,619,416,372,364,98,120,718,597,635,445,1423,819,1426,797,1218,761,176,231,194,287,0,208
310M100US47260,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",6243,1277,411,290,221,189,238,258,398,317,163,143,263,223,75,91,423,320,247,254,812,533,893,524,1068,574,227,266,224,165,580,618,0,193
310M100US47300,47300,"Visalia-Porterville, CA Metro Area",10190,1387,771,352,884,457,984,346,1620,585,810,385,1002,555,543,337,712,342,386,240,732,277,600,276,479,312,170,172,286,406,181,176,30,51
310M100US47900,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",68414,3988,4285,1352,1821,903,4841,1593,4086,1396,3109,1270,3456,1150,4138,1418,3381,1040,3014,880,7848,1777,8847,1775,8238,1772,4867,1239,2479,903,2417,706,1587,837
310M100US48620,48620,"Wichita, KS Metro Area",5475,1072,447,329,427,340,566,389,678,494,169,239,385,304,361,391,33,57,246,234,642,497,529,344,557,312,274,220,161,185,0,168,0,168
310M100US49340,49340,"Worcester, MA Metro Area",10098,1655,2329,1140,924,630,929,639,874,536,591,483,1105,794,311,341,410,391,0,204,1043,672,827,769,472,373,209,186,74,125,0,204,0,204
310M100US49420,49420,"Yakima, WA Metro Area",8703,1573,815,520,722,485,1370,845,822,468,331,291,404,259,855,517,875,811,480,324,848,546,485,367,519,255,177,212,0,201,0,201,0,201
310M100US49700,49700,"Yuba City, CA Metro Area",3887,720,235,212,103,108,385,291,306,265,341,300,194,199,159,216,474,406,480,450,282,296,372,318,398,277,0,208,158,206,0,208,0,208
310M100US49740,49740,"Yuma, AZ Metro Area",10670,2352,962,663,877,704,1161,875,924,557,639,574,624,432,1147,807,450,320,852,719,1217,881,1390,1209,427,404,0,229,0,229,0,229,0,229
