GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
310M300US14860,14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",15848,1907,633,363,1029,495,283,288,664,413,925,525,1336,684,794,539,1301,624,1246,631,2939,1089,1209,557,1255,533,1298,661,632,378,266,357,38,63
310M300US15180,15180,"Brownsville-Harlingen, TX Metro Area",4403,904,595,399,577,539,517,300,0,220,503,392,176,203,197,156,385,317,313,315,487,367,84,82,324,237,46,79,95,106,40,67,64,102
310M300US15380,15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",6066,1211,1294,577,1012,543,676,392,190,213,263,222,278,236,388,356,343,351,276,235,79,128,558,351,337,239,53,83,8,14,311,400,0,192
310M300US15980,15980,"Cape Coral-Fort Myers, FL Metro Area",4612,1279,398,312,706,829,432,402,381,268,402,393,632,399,132,110,165,217,39,65,367,228,221,215,19,34,339,244,0,221,379,319,0,221
310M300US16740,16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area",25011,2238,1416,655,1040,709,1624,731,1651,651,1755,665,3261,1205,1323,508,1889,826,2174,1020,2279,923,2069,842,1895,772,1284,683,442,488,332,411,577,659
310M300US16980,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",218888,6482,12954,2000,11213,2312,10134,1888,12700,1969,11195,1699,13150,1854,16875,2258,13742,1926,11078,1896,19352,2767,23747,2650,30838,3550,14756,2339,8086,1260,5623,1169,3445,996
310M300US17140,17140,"Cincinnati, OH-KY-IN Metro Area",6388,1599,390,381,185,235,400,295,863,612,158,190,326,360,399,295,178,185,368,330,672,454,549,468,904,643,305,408,100,124,314,420,277,245
310M300US17460,17460,"Cleveland-Elyria, OH Metro Area",9451,1294,1368,561,407,221,1014,528,1120,575,749,425,1034,594,224,191,541,321,227,214,309,214,990,578,715,456,457,247,0,189,123,120,173,269
310M300US17820,17820,"Colorado Springs, CO Metro Area",8379,1424,144,192,674,455,566,380,1132,857,573,495,318,310,458,338,564,415,738,537,752,602,411,301,667,490,985,693,152,183,80,97,165,167
310M300US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",100306,6111,3937,1035,4325,1188,4319,1168,6604,1407,6422,1496,7550,1375,6910,1549,6736,1510,5484,1397,12844,2294,11958,1789,11116,1846,6359,1389,2539,768,2005,862,1198,462
310M300US19740,19740,"Denver-Aurora-Lakewood, CO Metro Area",41040,3494,1713,605,1201,590,1464,798,2722,1263,2191,718,3546,1068,1888,742,2830,898,1624,751,5089,1489,4591,1190,6409,1384,2746,824,729,299,1128,451,1169,644
310M300US19820,19820,"Detroit-Warren-Dearborn, MI Metro Area",15315,1575,1632,583,461,268,1415,540,519,307,1124,580,1279,706,1253,504,920,518,466,437,1224,485,1031,508,1512,651,805,392,1109,608,524,271,41,69
310M300US20940,20940,"El Centro, CA Metro Area",11253,1427,1100,542,1129,530,865,501,215,191,450,314,475,388,237,245,502,298,492,409,1423,635,1472,633,1495,674,710,439,356,328,212,182,120,145
310M300US21340,21340,"El Paso, TX Metro Area",27607,2443,2427,765,2567,870,2870,1053,1490,586,2206,850,2218,863,1160,624,684,489,2194,874,2481,1516,2779,885,2153,745,1628,854,209,164,271,299,270,306
310M300US22180,22180,"Fayetteville, NC Metro Area",3942,862,529,334,207,202,174,140,300,249,579,430,431,375,119,148,202,183,0,203,560,464,415,343,308,343,118,189,0,203,0,203,0,203
310M300US23420,23420,"Fresno, CA Metro Area",38745,2942,3614,1007,3433,1119,2759,889,3792,1287,2944,1002,3162,927,2756,855,1901,591,1196,545,2543,729,3301,841,3529,951,2242,834,708,467,487,312,378,307
310M300US24340,24340,"Grand Rapids-Wyoming, MI Metro Area",6947,1300,537,333,490,404,1008,713,285,198,413,336,123,130,42,69,809,402,308,220,884,582,1089,580,331,287,208,167,288,429,90,152,42,73
310M300US25260,25260,"Hanford-Corcoran, CA Metro Area",5554,1023,370,350,300,230,172,206,492,308,484,505,491,394,241,275,673,490,58,72,349,352,806,473,680,385,423,404,0,206,15,27,0,206
310M300US25540,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",19087,2265,2072,628,1972,680,1122,463,1281,680,1185,551,1270,569,790,382,723,393,1450,751,1975,820,898,402,2456,895,863,474,664,499,182,151,184,242
310M300US26420,26420,"Houston-The Woodlands-Sugar Land, TX Metro Area",134242,6477,8786,1888,6461,1439,9486,2196,10050,2381,8964,2006,9647,2386,8286,1811,8594,2088,6296,1864,12788,2380,15072,2141,11866,1945,9480,2146,3642,1250,2852,1140,1972,815
310M300US26900,26900,"Indianapolis-Carmel-Anderson, IN Metro Area",11988,1847,857,547,817,521,668,472,1757,950,1057,517,1053,494,1399,683,474,350,866,547,588,413,1122,567,309,277,457,407,400,307,164,243,0,192
310M300US27260,27260,"Jacksonville, FL Metro Area",6543,1474,417,401,214,277,94,147,566,422,267,257,982,676,1041,801,342,426,133,173,283,299,670,598,317,250,707,677,110,134,92,174,308,252
310M300US28140,28140,"Kansas City, MO-KS Metro Area",13584,1625,903,548,648,426,944,425,857,514,1282,570,1115,734,739,531,681,456,698,342,1817,751,974,465,1205,592,813,405,653,484,140,120,115,145
310M300US28420,28420,"Kennewick-Richland, WA Metro Area",11165,1606,1019,723,576,463,398,335,280,223,941,668,986,571,617,477,502,328,342,235,1203,578,760,459,1921,892,649,471,550,620,0,198,421,464
310M300US29820,29820,"Las Vegas-Henderson-Paradise, NV Metro Area",60489,4002,4612,1350,2960,865,4664,1181,4028,1064,4952,1199,4253,927,4349,1079,3852,920,3030,971,4913,1287,7308,1327,6417,1338,3188,1066,1221,674,421,245,321,217
310M300US31080,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",634104,9005,34514,2520,33266,2920,33661,2675,41160,3020,37765,2850,35984,2709,36228,2824,37322,2918,33605,3148,55418,3748,70804,4206,76610,4197,49136,3846,25126,2475,23001,2921,10504,1544
310M300US31180,31180,"Lubbock, TX Metro Area",5608,1070,272,205,531,353,191,128,714,462,730,480,149,169,0,220,81,101,891,610,393,343,518,420,532,391,168,205,215,257,118,135,105,167
310M300US31460,31460,"Madera, CA Metro Area",5872,1130,369,342,363,365,349,295,634,499,437,428,130,150,508,390,254,258,428,491,485,338,840,585,457,359,355,369,132,155,69,115,62,76
310M300US32420,32420,"Mayagüez, PR Metro Area",22963,1895,9576,1475,2564,720,2438,733,1822,770,949,378,1224,553,1288,582,552,386,249,250,544,372,910,437,419,320,280,285,0,222,148,245,0,222
310M300US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area",30055,3757,4875,1257,3594,1166,3064,1063,3303,1049,787,549,1285,537,1457,701,1257,831,936,607,1906,940,3344,1314,1273,612,1751,848,834,661,254,304,135,166
310M300US32820,32820,"Memphis, TN-MS-AR Metro Area",7532,1143,418,307,725,465,523,320,551,375,553,277,698,400,269,237,694,555,442,360,533,310,964,424,526,337,0,193,302,396,164,209,170,183
310M300US32900,32900,"Merced, CA Metro Area",19402,1674,1107,601,1014,584,1803,697,1951,929,1332,634,1504,791,1740,855,938,459,1232,538,1609,690,1710,657,2055,730,669,406,389,277,290,308,59,101
310M300US33100,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",63201,4305,5542,1189,3320,990,3919,1056,4435,1157,3720,1156,3960,1295,2991,890,3748,1035,2317,835,5294,1381,6115,1490,5709,1350,3807,936,3322,1261,2151,971,2851,1011
310M300US33340,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",17386,1815,2130,758,794,380,1566,612,901,474,673,434,1422,565,1352,533,562,369,812,404,1344,672,1236,517,2903,851,1091,647,500,290,26,43,74,89
310M300US33460,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",21424,1693,939,480,748,421,1421,663,1006,548,875,509,1292,560,2017,784,1229,610,1025,609,2118,921,2587,1017,3269,899,1244,629,930,479,418,335,306,264
310M300US33700,33700,"Modesto, CA Metro Area",17480,2077,718,543,428,322,839,426,1579,840,1279,755,1434,816,520,290,1502,680,845,484,1586,626,2206,769,1629,748,1558,871,613,361,332,235,412,337
310M300US35300,35300,"New Haven-Milford, CT Metro Area",15216,2097,1343,630,1007,513,1080,581,930,728,817,467,791,539,1233,776,720,513,967,494,1134,711,1624,893,1831,788,1163,694,292,261,192,219,92,137
310M300US35380,35380,"New Orleans-Metairie, LA Metro Area",10127,1791,421,337,464,399,957,618,1120,601,648,543,950,574,1779,931,149,180,321,375,1045,635,1217,656,436,296,264,253,0,208,97,103,259,267
310M300US35620,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",600494,12711,68986,4954,43714,3877,39415,3426,35403,3191,34704,3462,36930,3656,35813,3235,28158,3243,23503,2336,45867,4030,53814,4107,59755,4125,42539,3733,21546,2236,18490,2160,11857,1994
310M300US36420,36420,"Oklahoma City, OK Metro Area",8823,1287,738,358,478,371,292,337,993,491,303,233,525,383,440,310,1106,555,649,388,778,383,1407,593,608,415,368,386,52,89,0,159,86,93
310M300US36540,36540,"Omaha-Council Bluffs, NE-IA Metro Area",4214,888,277,229,150,128,151,194,273,211,300,257,484,417,96,98,106,140,205,174,496,448,415,234,582,368,485,386,70,115,101,123,23,41
310M300US36740,36740,"Orlando-Kissimmee-Sanford, FL Metro Area",30978,3815,3908,1306,1062,538,1405,751,1673,805,1903,862,1768,763,2150,1025,1794,714,1319,765,5203,1930,2376,929,2745,1423,1487,690,998,659,400,469,787,1070
310M300US37100,37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",10357,1352,407,216,412,222,263,297,496,314,614,397,231,136,369,229,599,271,584,310,929,376,990,371,1560,461,792,345,728,330,982,418,401,240
310M300US37980,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",59645,3330,8409,1461,5231,1087,5095,1409,4642,1174,3588,1058,4543,1388,2220,798,2715,955,2701,963,4257,1222,3822,1098,6802,1508,2225,716,1956,770,538,331,901,435
310M300US38060,38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",97838,4251,8673,1292,6336,1441,5249,1180,6429,1256,6040,1384,6457,1149,6189,1404,7259,1441,5242,1210,10695,1716,10316,1511,9844,1443,4710,1154,2421,785,1137,496,841,439
310M300US38660,38660,"Ponce, PR Metro Area",13463,1312,5107,915,1798,558,1696,566,931,471,918,358,520,324,410,212,148,193,357,277,815,376,724,329,39,66,0,222,0,222,0,222,0,222
310M300US38900,38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",18768,1876,648,489,661,511,961,673,955,549,352,221,1901,830,860,510,846,570,925,818,2190,1028,3325,887,2517,956,1393,596,424,226,628,491,182,143
310M300US39300,39300,"Providence-Warwick, RI-MA Metro Area",29404,2587,4918,1215,2932,832,1577,747,1464,735,1606,872,2026,815,1680,778,1750,891,1189,575,2133,704,2520,833,2989,1104,1112,536,848,654,477,471,183,200
310M300US39380,39380,"Pueblo, CO Metro Area",5335,993,751,376,450,363,197,197,431,306,102,167,182,256,523,569,510,372,139,204,708,576,309,272,585,407,396,332,0,195,0,195,52,86
310M300US39580,39580,"Raleigh, NC Metro Area",9904,1653,233,197,164,261,600,580,785,645,766,571,1058,589,581,482,1502,918,984,717,372,401,1168,659,550,411,550,413,335,442,256,351,0,203
310M300US39740,39740,"Reading, PA Metro Area",3836,931,330,260,371,339,140,162,237,307,158,143,107,124,172,151,290,205,243,206,432,483,440,305,632,410,219,210,0,174,65,111,0,174
310M300US39900,39900,"Reno, NV Metro Area",8740,1478,552,345,305,303,364,324,633,425,757,715,804,540,947,581,977,580,89,146,904,547,1076,605,627,526,294,280,293,398,0,210,118,116
310M300US40060,40060,"Richmond, VA Metro Area",5866,1099,198,220,589,478,25,46,574,417,674,505,121,152,178,191,581,429,321,375,191,169,659,408,1117,579,336,294,154,188,98,157,50,87
310M300US40140,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",213615,6423,15879,2174,9246,1666,11125,1867,14352,2069,13211,2404,11140,1720,11675,1660,11281,1943,10209,1657,18539,2808,26560,2512,25904,2606,13979,2202,10322,1466,6589,1335,3604,1195
310M300US40380,40380,"Rochester, NY Metro Area",4881,1056,732,358,363,247,102,131,198,271,726,436,333,289,642,502,101,101,234,187,360,243,322,265,447,271,222,214,0,192,0,192,99,163
310M300US40900,40900,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",39119,2846,2498,798,2860,896,2044,766,1858,712,2642,896,2433,883,2727,956,2297,690,2494,835,4425,1182,4032,1090,3372,726,2671,743,1269,523,651,307,846,618
310M300US41180,41180,"St. Louis, MO-IL Metro Area",6322,1364,579,607,314,346,333,332,68,77,413,252,703,490,550,383,115,124,246,214,464,418,733,621,735,588,313,221,550,359,108,175,98,111
310M300US41500,41500,"Salinas, CA Metro Area",28024,1949,1188,574,482,281,770,487,1668,725,1478,665,2463,710,1512,639,1704,746,2014,808,3681,955,4391,1044,2976,983,1580,613,494,333,1181,517,442,409
310M300US41620,41620,"Salt Lake City, UT Metro Area",27854,2536,1342,654,1274,628,1437,711,1543,733,2085,778,1417,729,1833,751,1958,810,1514,810,3472,1027,4346,1190,3427,1001,1009,483,650,512,327,286,220,189
310M300US41700,41700,"San Antonio-New Braunfels, TX Metro Area",50716,3407,5054,1300,2507,780,2698,882,3368,899,3161,961,3827,1108,3218,1039,2317,938,2815,1004,5101,1286,5477,1340,5104,1242,2440,835,1264,535,667,426,1698,810
310M300US41740,41740,"San Diego-Carlsbad, CA Metro Area",40885,3022,1678,529,1382,495,2673,765,2415,827,1891,753,2802,784,2001,608,2959,866,1294,514,3462,872,5698,1340,6084,1224,2858,732,1832,735,1255,510,601,327
310M300US41860,41860,"San Francisco-Oakland-Hayward, CA Metro Area",112901,5038,3467,891,4649,1088,3674,1178,4817,1274,4263,1143,6260,1735,4656,1148,4949,1486,5792,1674,9762,1819,13409,2084,17670,2420,10816,1663,7439,1749,6267,1481,5011,1311
310M300US41900,41900,"San Germán, PR Metro Area",26147,2039,9175,1594,4660,1000,2144,797,1844,875,1632,800,1842,682,698,445,946,546,316,309,1078,580,846,620,588,427,345,336,0,222,0,222,33,56
310M300US41940,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",53242,3008,1724,701,1869,669,2227,982,2585,1173,1885,842,2740,1034,3034,924,3286,1023,1856,874,3654,896,5197,1359,8036,1476,4758,1253,4749,1195,3454,990,2188,612
310M300US41980,41980,"San Juan-Carolina-Caguas, PR Metro Area",94878,4432,26340,2454,11153,1723,10752,2013,6099,1191,7219,1472,6217,1245,4408,1207,3349,991,3297,817,4623,1220,5351,1326,2996,1022,1844,756,377,316,752,475,101,135
310M300US42100,42100,"Santa Cruz-Watsonville, CA Metro Area",9842,1712,470,401,312,268,464,504,986,688,540,647,1074,808,394,360,415,505,527,384,822,538,713,446,1380,752,617,291,871,588,78,129,179,213
310M300US42140,42140,"Santa Fe, NM Metro Area",3097,695,337,182,460,378,113,71,359,296,143,110,226,125,157,151,107,80,148,156,77,90,185,125,399,233,126,101,51,58,160,137,49,79
310M300US42200,42200,"Santa Maria-Santa Barbara, CA Metro Area",10873,1920,393,323,313,276,562,391,498,336,313,273,717,482,540,414,868,545,482,312,1194,831,1433,631,1937,715,652,373,397,355,425,335,149,154
310M300US42220,42220,"Santa Rosa, CA Metro Area",15245,1679,373,319,420,395,685,613,310,268,905,624,744,535,689,518,502,381,1061,764,1968,984,2151,903,2617,984,1124,776,681,515,686,397,329,296
310M300US42660,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",40448,2782,1376,622,1354,609,1667,910,1192,686,2234,856,2031,895,1867,784,3345,1033,2021,988,3663,970,7664,1714,4855,1328,3892,1087,1198,567,1500,832,589,359
310M300US44700,44700,"Stockton-Lodi, CA Metro Area",19419,2247,684,391,722,354,936,545,1609,675,1106,539,1289,721,680,358,1184,627,1265,527,1887,587,2541,722,1983,643,1923,585,722,602,484,254,404,311
310M300US45300,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",25781,2323,2600,835,1427,650,974,513,2221,848,968,572,1328,711,1582,721,1510,630,1658,932,2899,926,1990,776,3127,1020,1586,666,577,398,659,510,675,414
310M300US45780,45780,"Toledo, OH Metro Area",4774,964,830,562,314,285,433,401,246,210,315,338,490,490,160,184,136,160,0,189,498,396,260,203,267,247,657,411,78,122,90,148,0,189
310M300US46060,46060,"Tucson, AZ Metro Area",29588,2836,2536,1033,2822,1148,3025,972,2267,857,2145,557,1857,832,1323,505,2151,770,1549,790,2613,1058,2437,868,2855,1085,549,294,448,320,704,532,307,289
310M300US46140,46140,"Tulsa, OK Metro Area",8440,905,722,268,743,332,699,487,582,262,812,314,611,291,389,198,845,341,665,323,841,311,384,171,668,279,86,99,58,95,165,162,170,158
310M300US46700,46700,"Vallejo-Fairfield, CA Metro Area",11536,1586,696,466,434,440,125,159,914,685,960,753,522,422,240,188,227,287,704,464,731,463,2609,907,1581,668,543,336,539,456,460,354,251,261
310M300US47260,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",8716,1466,947,615,82,139,378,282,686,552,322,286,35,62,359,308,905,562,857,563,708,516,1126,625,1085,552,531,445,455,447,223,202,17,31
310M300US47300,47300,"Visalia-Porterville, CA Metro Area",19846,1893,2219,907,1711,813,1233,548,1350,598,1617,736,941,382,1360,568,1301,650,1583,824,1437,608,1465,614,1871,738,695,467,383,361,680,607,0,206
310M300US47900,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",91355,4409,3173,1247,3017,1103,3059,1161,3400,971,3035,1196,5717,1329,4717,1509,4497,1166,3950,1111,9682,1814,11571,1952,15565,2145,7627,1574,3809,1169,5892,1290,2644,949
310M300US48620,48620,"Wichita, KS Metro Area",6040,1345,801,550,83,112,42,78,266,310,420,402,670,494,609,561,349,303,544,478,767,586,245,291,626,368,131,158,0,174,472,454,15,28
310M300US49340,49340,"Worcester, MA-CT Metro Area",12385,1582,1294,530,1085,496,1403,636,651,340,1301,677,677,485,653,460,802,541,329,313,796,433,621,376,1062,594,1054,540,209,230,97,157,351,260
310M300US49420,49420,"Yakima, WA Metro Area",7580,1169,692,424,606,441,312,333,529,372,343,289,388,329,317,248,645,390,169,181,492,358,837,467,1168,477,753,526,70,115,259,357,0,198
310M300US49740,49740,"Yuma, AZ Metro Area",22780,2113,1116,588,1306,637,1918,806,1018,517,2327,1008,1363,798,1093,677,2114,1213,920,523,1994,831,2366,930,3879,1314,302,320,532,488,204,248,328,339
