GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
310M200US18140,18140,"Columbus, OH Metro Area",6714,1270,488,269,215,223,503,431,497,320,230,191,292,265,327,332,439,456,560,420,629,491,365,287,517,361,551,455,462,394,521,410,118,121
310M200US18580,18580,"Corpus Christi, TX Metro Area",3098,665,289,167,131,136,133,114,162,148,139,172,198,139,237,204,299,233,80,67,334,226,417,261,412,254,145,153,122,123,0,214,0,214
310M200US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",95235,4840,3549,959,2969,792,5449,1521,7007,1599,8536,1677,7740,1634,5571,1222,7034,1699,4120,1189,8671,1568,12009,1846,10298,1829,5805,1135,1963,649,2937,995,1577,629
310M200US19740,19740,"Denver-Aurora-Lakewood, CO Metro Area",33132,2682,1612,610,1366,600,1599,724,2130,661,1389,563,2996,1022,1805,773,1875,698,2633,845,4006,1114,3655,954,2305,901,2753,1175,958,405,1497,682,553,356
310M200US19820,19820,"Detroit-Warren-Dearborn, MI Metro Area",14678,1771,1359,547,521,381,1424,555,1088,661,1019,583,1458,625,317,229,750,509,787,406,1308,622,1444,629,1770,819,722,438,122,119,374,298,215,188
310M200US20940,20940,"El Centro, CA Metro Area",6796,1165,612,420,652,429,360,262,546,333,487,320,703,404,450,303,253,267,467,319,289,249,521,474,375,316,376,319,468,307,72,122,165,167
310M200US21340,21340,"El Paso, TX Metro Area",20003,2041,3261,892,1422,628,1441,649,1424,511,1760,690,820,447,1129,496,1434,507,872,383,1055,551,1842,739,1871,611,613,333,665,387,284,216,110,135
310M200US22220,22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",7171,1316,91,99,249,294,397,346,623,549,934,648,36,48,1443,787,531,371,585,529,379,294,1337,696,376,337,25,30,0,189,0,189,165,159
310M200US23420,23420,"Fresno, CA Metro Area",40278,2933,4333,1073,2385,681,4204,1235,2667,679,2870,897,3645,1051,2147,646,1861,766,1622,500,3199,741,4588,1245,3085,944,1678,710,1513,742,335,240,146,141
310M200US24340,24340,"Grand Rapids-Wyoming, MI Metro Area",7987,1482,509,445,315,223,810,561,440,353,795,575,436,297,743,469,477,451,318,278,769,501,960,497,1102,671,85,102,12,21,20,34,196,211
310M200US25260,25260,"Hanford-Corcoran, CA Metro Area",6053,1142,228,250,61,99,674,611,649,455,684,551,336,318,252,311,662,526,168,172,388,273,718,378,839,504,252,302,0,201,88,88,54,88
310M200US25540,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",17984,2148,1929,746,1216,783,2241,801,1422,697,1095,444,902,374,1192,534,1010,464,1672,818,1192,622,649,343,1168,666,880,437,779,489,365,343,272,273
310M200US25860,25860,"Hickory-Lenoir-Morganton, NC Metro Area",4901,1077,920,651,550,510,338,452,493,375,428,352,280,264,880,786,384,323,0,200,284,265,344,360,0,200,0,200,0,200,0,200,0,200
310M200US26420,26420,"Houston-The Woodlands-Sugar Land, TX Metro Area",127144,6270,9060,1917,6572,1692,7854,1850,10602,1992,6303,1516,8421,1652,7910,1677,9530,1950,6988,1626,10695,2037,13145,2247,13565,2279,7129,1374,3719,1279,3789,1284,1862,1048
310M200US26900,26900,"Indianapolis-Carmel-Anderson, IN Metro Area",9095,1572,1207,758,438,370,1014,609,613,364,1343,745,729,459,594,437,123,156,553,401,668,403,928,568,282,242,308,246,90,145,85,88,120,119
310M200US28140,28140,"Kansas City, MO-KS Metro Area",15211,1757,1504,723,1577,664,1346,771,1266,465,1695,706,644,422,695,387,884,441,1106,532,992,579,664,378,940,436,1310,596,126,114,407,349,55,89
310M200US28420,28420,"Kennewick-Richland, WA Metro Area",7473,1157,491,347,307,326,580,408,985,598,817,486,70,122,795,496,192,203,589,417,646,429,641,515,962,494,216,175,0,195,0,195,182,232
310M200US29820,29820,"Las Vegas-Henderson-Paradise, NV Metro Area",56481,2654,3212,842,3495,988,4091,1084,3595,956,3166,838,4621,1070,3467,1114,4741,1279,3076,1051,4669,1166,7296,1389,6581,1296,2631,905,1051,654,505,350,284,197
310M200US31080,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",599871,9940,33814,2856,32513,2155,37957,2708,39930,3335,34633,2824,42006,3570,37292,2863,36063,3004,30033,2797,52972,4033,60885,3869,69109,4044,39394,3353,21800,2284,19615,2487,11855,1968
310M200US31180,31180,"Lubbock, TX Metro Area",4691,879,532,421,550,411,399,428,437,343,346,228,153,158,439,380,145,120,99,117,160,147,524,404,557,302,318,432,32,56,0,214,0,214
310M200US32420,32420,"Mayagüez, PR Metro Area",24248,1477,11973,1564,2405,747,2424,723,1516,657,1063,552,1206,544,656,413,616,395,881,542,407,311,632,416,167,255,155,184,60,97,0,221,87,150
310M200US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area",21096,2720,3272,847,1947,801,2261,842,1777,700,2213,953,1525,793,1141,601,918,578,493,347,1039,507,1526,641,841,388,750,553,451,504,45,78,897,663
310M200US32820,32820,"Memphis, TN-MS-AR Metro Area",6220,1234,228,260,610,410,686,351,961,632,402,366,248,261,779,624,529,522,268,244,576,362,449,335,169,195,62,105,183,185,70,121,0,189
310M200US32900,32900,"Merced, CA Metro Area",17413,1730,1188,552,1348,646,1172,510,1488,722,876,456,1320,579,1526,552,795,428,611,418,2067,733,1834,653,1143,560,748,423,526,329,641,597,130,166
310M200US33100,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",55734,4274,4285,1231,3224,1022,3505,1055,3241,969,3855,1227,3165,1033,2105,730,3177,868,2964,854,4699,1163,6780,1268,6504,1518,3097,1061,1315,563,2112,826,1706,715
310M200US33340,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",14041,1572,1858,660,1032,524,685,339,1042,513,1086,513,661,380,1038,477,948,450,499,353,1883,670,1046,507,1073,454,900,425,167,198,65,80,58,99
310M200US33460,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",16611,1696,646,374,393,247,1287,555,800,456,1351,720,1744,691,1939,846,1327,611,1246,522,1176,588,1500,698,1800,691,493,324,551,263,358,264,0,189
310M200US33700,33700,"Modesto, CA Metro Area",15119,1758,406,281,984,515,1132,454,1109,553,661,498,682,339,885,560,1071,515,1318,616,1530,609,2267,858,1515,639,965,476,46,76,335,231,213,255
310M200US34900,34900,"Napa, CA Metro Area",5565,923,251,277,157,251,97,118,368,323,445,390,394,311,80,144,435,343,293,256,424,242,1035,499,708,308,328,363,338,227,178,144,34,58
310M200US34980,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",8139,1295,380,457,104,117,523,419,396,283,813,462,554,350,843,511,120,159,738,494,881,565,1353,769,710,395,38,64,336,479,116,188,234,354
310M200US35300,35300,"New Haven-Milford, CT Metro Area",15633,2111,2029,756,1107,698,1167,610,1765,802,750,413,983,540,711,432,1046,678,1016,759,1204,559,1407,752,1064,538,1054,629,258,257,0,198,72,123
310M200US35380,35380,"New Orleans-Metairie, LA Metro Area",7314,1268,756,347,407,264,172,158,893,476,669,369,454,363,638,403,484,316,36,57,591,433,528,299,587,489,560,395,273,252,139,235,127,138
310M200US35620,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",635539,10482,79267,4743,48765,3848,47371,3886,45332,3424,37878,3589,34827,2852,33605,3605,31526,3165,24903,3156,49387,4066,58836,4203,57946,4057,34629,3541,19037,2588,20337,2440,11893,1634
310M200US36260,36260,"Ogden-Clearfield, UT Metro Area",6133,1125,376,336,72,115,597,413,483,409,216,250,494,459,282,265,468,419,770,482,555,344,747,505,240,252,496,413,287,388,50,84,0,187
310M200US36420,36420,"Oklahoma City, OK Metro Area",9512,1562,988,463,435,320,595,327,305,296,873,556,601,423,624,317,446,292,607,334,918,346,767,395,799,392,646,457,374,342,358,363,176,185
310M200US36540,36540,"Omaha-Council Bluffs, NE-IA Metro Area",4719,1219,317,259,277,281,51,80,257,357,709,428,295,263,231,168,265,256,141,176,800,563,583,440,613,462,153,119,27,46,0,189,0,189
310M200US36740,36740,"Orlando-Kissimmee-Sanford, FL Metro Area",36111,3318,2872,1091,1916,890,1460,635,3681,1347,2191,938,3552,1454,2423,1074,2606,996,1556,733,3303,1082,3289,1160,3904,1368,1108,477,984,641,255,239,1011,724
310M200US37100,37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",10097,1370,473,297,480,299,320,218,203,177,487,295,412,312,147,107,329,188,512,355,636,352,1478,487,1681,590,1029,383,930,442,535,263,445,268
310M200US37980,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",55523,3189,9030,1790,4897,1150,3401,983,4178,1152,3508,1213,2769,936,1799,808,2334,939,2191,933,4106,1159,4541,1132,5283,1198,3079,1033,1830,825,2007,826,570,459
310M200US38060,38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",80527,3886,6643,1326,4303,1029,5697,1280,5263,1024,5410,1070,6420,1373,3811,1261,4668,1018,4853,1201,8003,1510,7164,1440,9103,1349,4587,974,1518,433,1762,684,1322,571
310M200US38660,38660,"Ponce, PR Metro Area",13420,1509,5170,1110,1370,551,1635,533,1081,484,368,245,702,377,715,405,621,295,482,310,411,305,319,271,421,244,125,143,0,221,0,221,0,221
310M200US38900,38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",17833,2460,538,392,401,316,271,195,1236,693,901,524,945,382,1135,737,1313,693,612,472,2752,1164,3517,1346,2481,963,567,327,604,336,277,289,283,221
310M200US39300,39300,"Providence-Warwick, RI-MA Metro Area",30300,2251,4980,1170,2918,982,1814,743,2764,891,1494,684,1838,723,1919,938,1621,706,807,572,1785,763,3184,1055,3435,1179,892,517,257,180,253,204,339,292
310M200US39380,39380,"Pueblo, CO Metro Area",5854,1081,1489,568,480,334,584,396,100,117,279,246,581,452,209,211,20,34,213,204,401,294,358,290,812,499,207,262,70,122,51,85,0,193
310M200US39580,39580,"Raleigh, NC Metro Area",9563,1911,283,356,207,197,374,377,1888,993,729,605,839,619,1163,760,933,681,435,338,592,495,896,833,668,514,399,365,0,200,95,154,62,89
310M200US39900,39900,"Reno, NV Metro Area",7413,1498,137,136,542,463,434,321,576,449,270,285,387,297,354,322,807,500,574,448,798,512,1060,600,936,585,64,76,390,381,40,71,44,77
310M200US40140,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",194171,6164,10589,1824,10609,1790,11397,2102,11693,1842,10406,1541,12003,1557,10713,1684,8967,1366,11531,1900,17799,2274,22711,2602,28170,3007,12315,1622,6583,1646,5340,1229,3345,1353
310M200US40380,40380,"Rochester, NY Metro Area",4315,1009,476,294,306,271,328,208,849,503,508,420,18,33,156,165,287,288,280,251,41,68,338,273,498,323,103,120,98,125,0,190,29,51
310M200US40900,40900,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",35773,2842,3022,948,1797,839,1434,601,2432,809,2505,849,2315,785,1459,649,2037,779,1026,473,2632,798,4389,1072,4683,1129,2316,785,1202,393,1230,484,1294,657
310M200US41180,41180,"St. Louis, MO-IL Metro Area",3680,847,90,152,227,225,563,322,387,384,177,275,292,233,314,333,418,314,164,157,17,32,274,275,313,214,220,200,48,81,77,130,99,117
310M200US41500,41500,"Salinas, CA Metro Area",19017,1614,1101,629,781,395,1127,445,373,300,1451,558,1726,831,656,392,1008,464,896,535,3073,739,2167,678,2398,898,887,370,819,487,413,279,141,138
310M200US41620,41620,"Salt Lake City, UT Metro Area",21912,2100,1783,864,929,659,1315,769,1446,643,1631,824,2089,841,1265,662,1128,644,1451,619,3232,1034,2288,875,1640,686,692,368,507,448,218,197,298,414
310M200US41700,41700,"San Antonio-New Braunfels, TX Metro Area",39824,2516,2735,805,2221,610,2867,834,2680,940,2897,889,2257,836,1945,746,2332,871,2451,871,2485,847,3901,1028,4503,1186,3056,871,2363,796,627,354,504,470
310M200US41740,41740,"San Diego-Carlsbad, CA Metro Area",54317,3305,2984,822,3822,940,2224,673,3119,816,2831,664,3796,1015,3045,950,3073,752,3058,936,5601,1194,5526,1054,6287,1428,4600,938,2530,724,1259,474,562,304
310M200US41860,41860,"San Francisco-Oakland-Hayward, CA Metro Area",115624,4696,4753,1205,4482,1267,3941,1223,7713,1763,6884,1536,5831,1587,5971,1375,7341,1596,5676,1301,9173,1932,14067,1854,14871,2147,9881,1890,6101,1644,5119,1158,3820,1097
310M200US41900,41900,"San Germán, PR Metro Area",24581,1901,10077,1529,2975,804,3803,988,2322,715,1259,502,620,376,520,378,795,424,500,369,686,467,479,356,262,294,106,175,0,221,0,221,177,213
310M200US41940,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",54104,3134,2460,861,1774,798,2089,694,2070,783,2825,963,2964,831,2079,798,1953,602,3043,1068,5776,1354,6235,1337,8340,1451,3695,798,3624,1066,3369,847,1808,716
310M200US41980,41980,"San Juan-Carolina-Caguas, PR Metro Area",102322,4417,29836,2329,12632,1683,11437,1817,9328,1637,5939,1189,6384,1160,4963,966,2645,816,3227,950,4407,1221,5241,1373,2617,980,1601,706,564,372,694,424,807,440
310M200US42100,42100,"Santa Cruz-Watsonville, CA Metro Area",7091,1026,95,150,148,181,568,522,252,172,195,209,520,458,213,228,248,181,931,642,983,544,779,462,896,511,652,511,155,172,307,256,149,200
310M200US42140,42140,"Santa Fe, NM Metro Area",4088,730,614,403,293,220,80,55,240,241,163,130,192,122,194,117,268,183,214,209,122,99,574,314,635,333,126,175,244,226,97,99,32,40
310M200US42200,42200,"Santa Maria-Santa Barbara, CA Metro Area",10253,1419,516,273,299,207,885,543,244,250,789,398,1180,714,468,386,705,470,538,444,644,472,1148,835,1474,709,696,430,344,238,323,361,0,201
310M200US42220,42220,"Santa Rosa, CA Metro Area",12600,2034,278,197,754,436,606,522,660,495,965,629,600,508,733,458,859,573,810,568,1218,778,2009,837,1509,736,623,453,486,310,490,363,0,201
310M200US42660,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",33970,2841,1887,896,1729,813,640,345,2428,1060,2332,990,2706,807,1890,935,2660,1074,2248,1005,3190,998,4432,1209,4334,1325,1681,829,694,409,814,443,305,307
310M200US44140,44140,"Springfield, MA Metro Area",8287,1378,1859,647,1652,652,1260,666,161,147,59,97,142,139,510,438,349,357,664,459,408,303,264,254,442,357,258,346,127,112,92,153,40,69
310M200US44700,44700,"Stockton-Lodi, CA Metro Area",16295,1797,976,402,441,235,867,553,885,441,1060,521,1056,576,760,359,632,418,1271,762,1178,419,2473,758,2354,935,1260,582,707,402,236,193,139,119
310M200US45300,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",25168,2284,2117,699,665,331,1668,576,3224,1058,1530,655,1337,576,1666,703,1578,737,1388,551,1775,655,2332,825,3028,1108,1430,735,442,327,570,388,418,401
310M200US45780,45780,"Toledo, OH Metro Area",4475,1055,291,228,664,479,152,164,191,192,243,304,535,465,392,384,46,76,116,125,351,236,472,324,617,534,158,165,174,156,0,187,73,122
310M200US46060,46060,"Tucson, AZ Metro Area",29414,2938,2825,949,2266,770,2170,786,2383,964,2204,802,2051,807,2307,775,2218,860,1783,738,1927,705,3088,1078,2631,909,560,357,383,300,572,391,46,77
310M200US46140,46140,"Tulsa, OK Metro Area",8158,830,819,281,618,267,505,216,714,288,955,349,585,287,620,280,580,303,275,193,626,254,516,233,719,284,316,163,172,133,102,96,36,59
310M200US46700,46700,"Vallejo-Fairfield, CA Metro Area",9490,1469,295,333,174,227,322,371,207,205,496,471,258,233,821,520,255,225,390,416,766,467,1559,707,1847,834,582,396,583,453,378,323,557,346
310M200US47260,47260,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",7481,1479,496,351,267,250,537,397,292,228,159,185,485,367,529,502,398,355,625,475,768,470,1051,606,866,475,473,290,436,310,99,165,0,189
310M200US47300,47300,"Visalia-Porterville, CA Metro Area",15139,1808,1004,451,2141,865,544,276,1690,746,1011,419,777,490,576,305,632,292,804,484,1307,688,1400,644,1196,541,734,483,460,385,679,582,184,197
310M200US47900,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",92189,4547,1835,746,1498,826,3769,1154,3618,1025,4703,1430,4592,1364,5576,1661,5724,1367,4788,1402,11756,2040,9732,1588,12717,2073,8995,1986,4617,1244,5437,1202,2832,993
310M200US49340,49340,"Worcester, MA-CT Metro Area",8065,1420,632,418,961,643,422,286,193,179,472,564,345,308,391,398,763,447,743,457,731,578,717,459,675,389,523,400,74,90,184,204,239,182
310M200US49420,49420,"Yakima, WA Metro Area",6887,1156,348,308,287,224,1011,619,155,136,309,218,840,553,693,450,356,226,661,351,500,349,1268,593,313,228,104,124,42,68,0,195,0,195
310M200US49740,49740,"Yuma, AZ Metro Area",11086,1810,1402,632,886,566,569,305,744,468,1377,773,1058,533,390,285,679,428,408,355,825,566,1595,832,484,359,562,384,0,201,107,175,0,201
