GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
310M200US17820,17820,"Colorado Springs, CO Metro Area",10291,1553,621,432,540,368,942,632,1517,860,333,279,934,525,1411,687,385,328,720,502,1036,575,477,375,981,665,69,122,168,206,157,200,0,195
310M200US18140,18140,"Columbus, OH Metro Area",6190,1340,473,497,354,305,475,404,1038,693,635,533,555,296,789,603,561,470,90,151,358,309,432,307,233,305,77,136,0,190,81,138,39,68
310M200US18580,18580,"Corpus Christi, TX Metro Area",8464,1367,543,317,424,341,224,213,886,484,316,264,713,400,669,474,86,103,409,323,1272,734,806,470,954,509,166,141,726,508,270,390,0,213
310M200US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",115694,5988,6396,1266,8663,1554,8312,1544,8746,1683,11155,1885,9520,1937,7268,1430,9517,1540,5579,1385,10328,1800,10287,1890,9897,1970,4008,1132,2039,773,2203,843,1776,906
310M200US19740,19740,"Denver-Aurora-Lakewood, CO Metro Area",32410,2676,3095,783,1704,671,2016,643,2982,1022,1523,582,2867,983,1749,601,1868,740,1394,610,2327,761,3995,1137,2712,854,1889,791,892,472,733,440,664,399
310M200US19820,19820,"Detroit-Warren-Dearborn, MI Metro Area",12417,1456,1568,617,671,319,1102,548,689,380,1058,591,1025,493,1175,558,841,414,426,355,1266,552,971,425,1080,476,300,198,0,168,245,254,0,168
310M200US20940,20940,"El Centro, CA Metro Area",7427,1387,580,430,796,504,610,379,893,423,657,439,613,354,172,124,122,129,329,254,411,338,1043,613,401,354,291,213,239,329,228,301,42,70
310M200US21340,21340,"El Paso, TX Metro Area",22058,2549,2034,751,2519,616,1935,767,2319,985,1707,722,2007,751,908,571,863,401,953,496,1564,599,1419,707,1745,697,851,363,170,163,559,427,505,390
310M200US22220,22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",7063,1172,502,420,363,338,856,640,920,576,746,477,853,488,196,193,167,120,309,272,798,581,578,511,682,413,0,190,93,157,0,190,0,190
310M200US23420,23420,"Fresno, CA Metro Area",43883,3248,5569,1203,4075,1319,2842,997,4123,1097,3636,1070,3679,1045,2143,745,2585,865,1757,798,3247,969,4509,1307,2848,882,1523,676,295,165,821,412,231,192
310M200US24340,24340,"Grand Rapids-Wyoming, MI Metro Area",5049,1094,837,693,388,471,306,299,354,313,445,306,423,265,241,265,180,160,233,293,327,312,319,228,407,320,279,263,31,53,72,128,207,290
310M200US24540,24540,"Greeley, CO Metro Area",9275,1258,608,378,635,347,180,177,531,418,620,509,427,239,837,444,800,413,288,246,946,461,922,490,1441,786,769,458,70,118,81,134,120,198
310M200US25260,25260,"Hanford-Corcoran, CA Metro Area",5718,1074,533,388,803,544,388,379,432,395,224,234,920,488,238,217,178,160,602,444,159,172,408,251,429,398,237,281,46,83,92,152,29,50
310M200US25540,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",19113,2420,2980,902,2039,836,2610,886,1536,763,1391,672,1293,677,631,387,998,696,719,509,1604,778,1147,703,1453,576,329,229,353,323,30,51,0,201
310M200US26420,26420,"Houston-The Woodlands-Sugar Land, TX Metro Area",130103,6843,7971,1361,6572,1608,9251,1863,11271,1922,8420,1837,8564,1834,7126,1474,9141,1663,6618,1509,11276,1965,16391,2925,12689,2075,5309,1352,3337,1224,3420,1213,2747,1225
310M200US26900,26900,"Indianapolis-Carmel-Anderson, IN Metro Area",16680,1733,1981,819,1860,837,1951,826,2050,923,977,632,1774,741,754,446,1426,743,702,567,1197,639,559,424,648,505,304,280,260,350,102,168,135,133
310M200US28140,28140,"Kansas City, MO-KS Metro Area",15336,1811,1337,626,1468,647,1162,693,1225,649,1480,754,1404,720,1068,672,727,415,431,291,1036,477,2230,907,743,398,709,547,270,209,0,190,46,76
310M200US28420,28420,"Kennewick-Richland, WA Metro Area",9454,1259,662,475,974,656,550,435,381,393,782,497,240,312,835,510,1022,695,540,410,561,547,1001,641,1363,607,415,375,96,163,0,198,32,55
310M200US29700,29700,"Laredo, TX Metro Area",1913,453,344,174,142,106,247,192,100,88,24,40,249,186,0,213,106,177,227,168,107,102,52,45,108,107,73,89,62,74,0,213,72,79
310M200US29820,29820,"Las Vegas-Henderson-Paradise, NV Metro Area",58613,3610,5285,1134,3950,953,3802,980,3793,945,4758,1230,3854,1024,4219,1210,4988,1130,2345,770,5602,1316,5116,1041,6031,1308,3128,960,850,572,747,428,145,123
310M200US31080,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",559473,9514,33190,2791,36043,2801,43120,3262,41435,3058,39856,3429,41454,3344,35611,2715,31600,3011,28545,2851,48902,3761,56160,3799,60401,4198,29099,2720,15427,1941,11692,1593,6938,1368
310M200US31180,31180,"Lubbock, TX Metro Area",7701,1288,547,362,113,146,150,137,552,372,407,390,688,493,927,773,280,292,1054,569,725,637,875,627,744,533,377,298,262,276,0,213,0,213
310M200US32420,32420,"Mayagüez, PR Metro Area",12523,1678,5336,1096,1089,567,1156,459,1257,625,439,276,523,381,487,328,305,298,370,286,620,441,540,326,254,236,0,225,76,126,0,225,71,118
310M200US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area",13710,1941,1396,475,1476,677,1481,673,2407,938,1147,592,348,287,1252,662,579,332,454,332,417,316,767,421,1145,610,363,275,183,178,87,147,208,209
310M200US32820,32820,"Memphis, TN-MS-AR Metro Area",6968,1192,1364,587,361,345,493,361,686,393,411,303,893,522,582,449,181,195,312,339,195,206,697,494,308,255,208,229,88,151,189,220,0,190
310M200US32900,32900,"Merced, CA Metro Area",16225,1662,1422,599,1338,658,1574,688,1519,580,835,438,1431,631,669,433,952,574,765,494,1208,727,2009,797,1374,555,405,332,406,375,154,203,164,208
310M200US33100,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",42691,3530,3308,1086,2001,882,2845,939,3063,769,2833,955,2884,961,1687,592,2182,825,2221,852,5091,1449,3705,1060,4859,1361,2771,882,949,564,1305,711,987,437
310M200US33340,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",11543,1549,1420,571,1041,458,1211,543,1226,576,1253,604,1127,519,1025,457,394,339,509,398,865,430,631,316,353,198,89,122,213,208,133,214,53,82
310M200US33460,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",16021,1933,1108,520,715,496,1344,755,1329,781,1542,685,1380,774,1215,680,995,495,1128,584,1248,608,775,541,2071,900,421,241,413,260,220,180,117,117
310M200US33700,33700,"Modesto, CA Metro Area",18136,2173,1627,780,1986,950,2444,937,1048,533,1625,807,927,583,1033,565,1585,949,877,441,1260,518,1576,639,1373,623,286,216,11,19,312,298,166,177
310M200US34900,34900,"Napa, CA Metro Area",5014,987,258,244,50,84,48,91,759,551,366,314,313,351,368,334,222,253,464,344,304,411,572,507,498,324,494,407,227,233,42,69,29,55
310M200US34980,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",10510,1732,935,651,429,307,804,536,1566,729,2002,838,1059,657,537,488,829,667,464,357,601,404,511,438,700,489,0,203,50,80,23,37,0,203
310M200US35300,35300,"New Haven-Milford, CT Metro Area",14455,2236,1997,756,1799,798,1219,716,1000,777,477,371,2108,1054,1066,606,861,507,493,388,1123,794,626,501,632,423,325,354,45,76,329,294,355,360
310M200US35380,35380,"New Orleans-Metairie, LA Metro Area",7418,1389,896,499,283,299,0,203,814,383,1053,706,723,520,504,439,66,110,247,250,1039,727,272,283,583,409,418,296,90,117,115,148,315,338
310M200US35620,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",583337,10458,75117,5000,46274,3689,41703,3647,41558,3407,34994,2921,34744,3574,28000,2517,27049,2744,25248,3176,48396,3884,49965,3688,54806,3934,33242,2973,18672,2615,15009,2455,8560,1380
310M200US36420,36420,"Oklahoma City, OK Metro Area",9191,1484,572,402,178,193,405,340,1153,481,241,206,1811,695,996,495,457,457,163,217,322,199,995,594,865,427,454,296,281,187,118,147,180,156
310M200US36540,36540,"Omaha-Council Bluffs, NE-IA Metro Area",4748,932,678,558,74,99,0,190,388,387,451,280,107,136,244,187,327,228,269,195,508,344,268,218,590,309,427,265,206,208,211,172,0,190
310M200US36740,36740,"Orlando-Kissimmee-Sanford, FL Metro Area",34491,3990,3762,1299,1611,972,1987,963,2824,1163,2527,1116,1354,653,2350,1042,2427,848,913,566,4697,1984,4326,1267,2248,1008,2465,1231,332,385,636,372,32,51
310M200US37100,37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",13869,2145,335,212,1124,490,242,182,493,371,347,319,701,378,324,236,789,612,741,447,1224,476,1190,529,3265,985,887,398,1262,609,220,161,725,465
310M200US37980,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",50209,3766,9641,1815,3185,920,5111,1654,4037,1206,2581,902,2891,1167,2734,935,2813,1007,2241,826,2490,853,3632,954,4260,1197,2577,1081,813,410,894,468,309,269
310M200US38060,38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",62387,3989,6345,1225,3062,846,4817,1247,6070,1441,3397,783,4497,1156,3855,1042,3933,1134,3960,891,4894,1167,5895,1403,6433,1386,2740,702,1481,650,614,329,394,331
310M200US38900,38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",18565,2360,1312,611,1440,804,1286,613,2050,839,1181,560,1294,657,1559,877,1440,672,1332,581,1517,679,1689,893,1140,409,834,485,167,184,44,71,280,297
310M200US39300,39300,"Providence-Warwick, RI-MA Metro Area",30496,2633,5332,1418,2922,878,3837,1085,1908,750,2017,805,1466,733,1253,606,1331,683,1926,941,1645,626,2386,906,2487,924,1232,609,204,195,550,433,0,190
310M200US39380,39380,"Pueblo, CO Metro Area",8203,1232,1033,477,1191,665,649,422,611,366,244,208,731,555,309,211,73,95,291,302,1190,529,1045,658,242,218,378,283,88,145,128,155,0,195
310M200US39580,39580,"Raleigh, NC Metro Area",8718,1644,995,638,793,675,667,424,860,477,133,151,623,533,756,552,413,356,455,386,980,671,1364,582,362,308,166,214,69,103,0,201,82,139
310M200US39740,39740,"Reading, PA Metro Area",7235,1225,878,484,976,621,487,376,962,601,98,121,275,267,473,291,330,266,413,408,123,143,514,473,915,560,639,516,0,172,0,172,152,242
310M200US39900,39900,"Reno, NV Metro Area",5505,1246,393,257,606,559,516,343,528,398,333,380,210,340,138,135,192,153,241,204,666,453,593,463,730,543,207,183,59,98,33,55,60,100
310M200US40060,40060,"Richmond, VA Metro Area",8316,1627,1631,891,266,254,605,487,768,596,290,226,779,675,213,341,154,136,975,611,803,505,892,559,463,244,243,315,234,314,0,198,0,198
310M200US40140,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",164369,5410,11906,2013,8250,1674,10198,1752,9549,1911,8947,1517,11145,2077,10556,1831,10432,1806,10739,1441,14635,1930,19465,2672,18058,2143,10865,1913,3405,963,3114,1241,3105,916
310M200US40380,40380,"Rochester, NY Metro Area",6483,1240,860,430,962,529,387,295,1115,544,582,370,106,109,459,403,384,318,218,194,202,170,202,148,130,161,341,299,111,104,350,370,74,126
310M200US40900,40900,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",35301,3001,2553,692,1444,758,1906,693,2764,1160,1592,717,2211,710,2250,720,2616,904,1580,689,3237,876,4421,1279,3870,911,2291,891,979,427,1317,757,270,187
310M200US41500,41500,"Salinas, CA Metro Area",7910,1045,211,171,176,204,190,227,411,239,669,419,873,423,454,233,993,459,323,262,510,349,614,275,1244,453,549,282,331,236,255,184,107,134
310M200US41620,41620,"Salt Lake City, UT Metro Area",21130,2141,1142,557,1531,783,1817,905,1666,913,2167,932,1674,751,1290,761,1811,824,1216,664,1246,601,2245,1015,1765,797,960,593,194,158,351,310,55,90
310M200US41700,41700,"San Antonio-New Braunfels, TX Metro Area",47480,3250,4099,864,2676,968,4404,950,3587,1171,3865,1009,1763,616,3762,1051,2936,1027,2210,719,4261,969,5024,1263,3789,1196,2938,884,1076,403,842,529,248,216
310M200US41740,41740,"San Diego-Carlsbad, CA Metro Area",50828,3690,2812,847,3363,847,3348,845,4822,1378,3062,974,3208,763,2309,664,1806,597,2998,985,5165,1095,4188,1187,6670,1426,3502,830,1490,643,1197,534,888,544
310M200US41860,41860,"San Francisco-Oakland-Hayward, CA Metro Area",94533,4823,2580,802,3570,996,4911,1216,5382,1259,5087,1262,5645,1415,4469,1189,5887,1403,3932,1147,8573,1799,11991,2031,13469,2110,7538,1924,4187,1173,4581,1039,2731,989
310M200US41940,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",48735,3345,2629,786,1891,612,1516,734,3289,1078,2482,958,2719,965,1904,761,2225,883,2359,1073,4781,1255,6966,1516,5175,1275,4440,1130,2378,941,2552,768,1429,721
310M200US41980,41980,"San Juan-Carolina-Caguas, PR Metro Area",81506,3866,25579,2500,7559,1448,9491,1808,8281,1774,5444,1301,3817,1002,4344,1018,2447,820,2402,895,3700,1078,3924,1090,2137,869,902,501,561,366,366,389,552,412
310M200US42140,42140,"Santa Fe, NM Metro Area",5404,1015,851,431,268,228,324,259,385,274,190,174,138,115,535,458,265,265,459,409,501,335,425,297,514,362,100,114,132,113,213,236,104,173
310M200US42200,42200,"Santa Maria-Santa Barbara, CA Metro Area",22393,2010,1382,828,1435,612,1521,635,1076,428,814,454,1570,620,1461,625,706,447,1793,768,1578,689,2424,950,2636,937,1968,894,788,542,1164,750,77,71
310M200US42220,42220,"Santa Rosa, CA Metro Area",14849,1944,617,441,852,661,790,635,1681,971,586,482,986,698,1358,873,870,636,520,435,780,638,1256,586,2301,1003,755,445,305,280,614,655,578,355
310M200US42660,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",21590,2672,1785,823,716,475,1001,653,2101,932,1757,732,1045,559,1430,704,1507,695,1050,540,1454,567,1402,612,2379,826,1374,519,723,388,1372,711,494,280
310M200US44140,44140,"Springfield, MA Metro Area",13775,1850,3909,1200,1874,720,1649,591,411,249,540,338,1450,768,1052,899,274,196,338,294,467,328,224,199,742,496,479,422,46,75,49,81,271,227
310M200US44700,44700,"Stockton-Lodi, CA Metro Area",24999,1871,1791,660,1363,560,2097,705,2444,867,1744,709,1369,558,1957,815,1181,489,897,449,2652,933,2468,667,2246,786,2089,804,308,359,203,207,190,187
310M200US45300,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",21720,2377,2992,1148,1594,762,1101,547,1196,514,1263,513,2396,901,1760,896,1520,634,592,428,1491,669,1965,897,2466,892,586,306,396,493,360,244,42,70
310M200US45780,45780,"Toledo, OH Metro Area",4264,922,889,470,483,367,57,156,390,340,165,141,60,97,337,305,119,121,82,135,390,295,205,167,763,493,288,212,36,62,0,190,0,190
310M200US45940,45940,"Trenton, NJ Metro Area",6882,1297,521,441,516,422,500,450,122,156,605,436,53,91,185,213,354,336,358,323,1058,612,927,586,723,474,493,381,56,96,328,248,83,153
310M200US46060,46060,"Tucson, AZ Metro Area",27378,2232,3111,924,2768,1143,2787,973,2692,834,3624,1254,1501,660,1138,505,1659,760,947,505,1575,685,1566,584,1684,552,1004,457,916,487,199,197,207,334
310M200US46140,46140,"Tulsa, OK Metro Area",6532,692,652,302,359,201,458,221,487,234,453,206,359,177,477,235,354,214,534,257,601,251,747,271,432,193,262,171,58,73,140,164,159,153
310M200US46700,46700,"Vallejo-Fairfield, CA Metro Area",8530,1230,291,378,428,376,175,200,491,444,562,380,582,446,480,398,408,364,407,348,1103,620,955,489,1046,599,697,432,757,534,84,97,64,108
310M200US47300,47300,"Visalia-Porterville, CA Metro Area",7848,1574,1341,1025,442,226,822,341,645,292,802,337,414,260,503,302,478,274,333,279,661,367,561,326,361,206,245,192,58,84,112,174,70,114
310M200US47380,47380,"Waco, TX Metro Area",5337,1270,424,298,0,213,680,558,299,191,446,343,420,379,624,424,87,112,308,327,773,607,179,159,706,529,136,192,44,52,211,264,0,213
310M200US47900,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",70025,3927,2318,1088,1775,894,2329,873,2519,1027,4722,1342,4411,1232,2908,949,3007,958,3709,1027,7907,1581,8843,1620,11211,2072,5334,1481,3945,958,3493,1080,1594,577
310M200US49340,49340,"Worcester, MA-CT Metro Area",8363,1600,739,446,859,587,638,551,737,537,753,483,1038,714,331,394,258,189,337,348,744,493,474,399,1144,510,48,80,0,190,193,246,70,116
310M200US49420,49420,"Yakima, WA Metro Area",10507,1621,719,477,856,529,292,314,1702,730,1812,1032,730,441,1032,659,426,271,295,263,811,373,568,400,932,523,276,173,39,64,17,32,0,198
310M200US49740,49740,"Yuma, AZ Metro Area",9411,1368,845,596,601,485,551,450,641,345,996,577,523,450,970,552,479,375,373,300,718,406,1057,675,943,528,522,377,192,308,0,203,0,203
