GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
3100000US16740,16740,"Charlotte-Gastonia-Concord, NC-SC Metro Area",15834,2399,872,467,292,346,514,380,1827,958,1653,898,1212,715,932,588,1236,770,1118,589,1509,680,2043,998,1270,761,958,701,172,196,133,118,93,146
3100000US16980,16980,"Chicago-Naperville-Joliet, IL-IN-WI Metro Area",213593,6980,12094,2062,10202,1987,11320,1699,14493,2584,13691,1957,13737,2146,13114,1998,14999,2153,13710,2212,21900,2694,24291,2462,27083,2535,12470,1653,5556,1260,2923,1014,2010,879
3100000US17460,17460,"Cleveland-Elyria-Mentor, OH Metro Area",5985,1019,1149,567,625,299,217,200,797,484,232,225,49,82,181,205,438,292,259,222,546,301,758,440,359,237,303,198,0,265,72,119,0,265
3100000US17820,17820,"Colorado Springs, CO Metro Area",5598,1293,897,596,822,501,319,306,152,177,315,263,643,343,213,207,395,357,187,164,430,316,169,182,699,366,108,138,55,88,74,126,120,196
3100000US18580,18580,"Corpus Christi, TX Metro Area",8228,1231,592,307,1205,559,800,362,637,412,340,228,365,244,237,240,132,139,515,345,797,441,1085,411,669,505,540,444,250,195,0,291,64,105
3100000US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",149419,5702,8315,1786,6762,1545,13419,2113,12647,2415,12375,2530,10843,1995,13943,2313,11171,1834,7058,1521,14974,2404,14401,2143,12850,2496,5679,1312,1418,546,1896,752,1668,746
3100000US19740,19740,"Denver-Aurora, CO Metro Area",39677,2934,2985,986,3816,1033,2498,955,2797,838,2857,933,3939,1255,2687,1002,1287,622,2327,746,3054,821,4137,1073,2649,861,3106,1071,744,555,501,301,293,291
3100000US19820,19820,"Detroit-Warren-Livonia, MI Metro Area",15221,1743,1322,733,610,441,1244,731,1621,855,1128,605,237,222,699,444,1568,727,1199,570,1495,728,1096,510,1267,579,541,314,368,367,744,598,82,142
3100000US20940,20940,"El Centro, CA Metro Area",4803,818,434,278,410,294,532,334,43,69,149,165,172,165,195,206,521,362,406,249,226,198,834,335,333,215,355,254,73,104,120,149,0,294
3100000US21340,21340,"El Paso, TX Metro Area",26396,2349,2656,868,2839,831,2030,753,2405,850,2168,631,1855,643,1491,732,884,389,1466,688,2071,709,2622,900,2390,833,930,479,119,141,304,206,166,162
3100000US23420,23420,"Fresno, CA Metro Area",49151,3304,3605,918,4118,1132,4818,1257,4305,1261,3719,1049,5053,1387,3619,1171,2716,840,2517,833,2860,865,3926,1003,3963,1181,2123,803,821,521,663,547,325,302
3100000US24340,24340,"Grand Rapids-Wyoming, MI Metro Area",6935,1495,699,498,353,326,385,379,913,577,730,551,385,441,601,470,408,316,359,396,905,575,342,396,331,287,132,147,65,86,274,316,53,84
3100000US24660,24660,"Greensboro-High Point, NC Metro Area",7560,1323,401,472,210,210,781,605,719,661,795,569,1277,856,1658,785,767,595,0,289,266,245,430,370,206,247,0,289,50,89,0,289,0,289
3100000US25260,25260,"Hanford-Corcoran, CA Metro Area",3297,712,314,234,297,258,327,298,54,92,264,180,422,365,66,98,148,135,287,209,215,208,218,199,296,235,151,161,88,116,16,28,134,167
3100000US25540,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",20585,1825,3555,1099,2700,906,1278,640,1052,564,1014,534,1890,814,1250,733,730,511,461,322,1183,651,2718,808,1810,795,204,156,200,194,455,360,85,144
3100000US26420,26420,"Houston-Sugar Land-Baytown, TX Metro Area",161997,6831,11143,2148,9162,1531,15591,2098,14309,2650,11771,1859,12740,2313,11058,1752,8085,1458,9987,2006,14486,2085,15714,1975,15630,1932,4953,1038,2394,949,3203,933,1771,693
3100000US26900,26900,"Indianapolis-Carmel, IN Metro Area",8275,1347,707,411,726,481,323,286,204,211,1205,605,753,518,499,401,452,360,706,465,826,463,1064,591,560,469,209,180,41,77,0,265,0,265
3100000US28140,28140,"Kansas City, MO-KS Metro Area",12482,1778,837,575,518,449,933,538,1935,785,1084,621,1021,457,762,540,957,588,460,423,463,281,1314,681,1149,473,651,268,111,135,213,204,74,127
3100000US28420,28420,"Kennewick-Pasco-Richland, WA Metro Area",8725,1287,461,278,1090,744,1136,579,527,389,1511,876,1239,694,251,273,284,272,437,312,588,447,695,575,69,125,390,466,47,90,0,271,0,271
3100000US29700,29700,"Laredo, TX Metro Area",3240,798,379,241,333,225,121,120,216,195,309,230,364,351,0,291,415,279,68,115,319,183,124,125,376,257,57,96,95,114,0,291,64,115
3100000US29820,29820,"Las Vegas-Paradise, NV Metro Area",21802,2052,1735,768,332,354,855,462,941,457,1458,542,1125,575,752,389,1394,709,1527,623,1849,609,2658,842,3636,1033,1946,705,702,498,669,436,223,277
3100000US31100,31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",632787,10201,35084,3393,37072,3534,43898,3620,48080,3904,43543,4006,42077,3372,34111,3313,35360,3139,32551,3557,58201,4403,70973,4090,67784,4554,42440,3186,18699,2418,15395,2426,7519,1766
3100000US31180,31180,"Lubbock, TX Metro Area",2643,729,380,254,216,214,231,202,106,105,324,250,133,162,293,205,181,174,60,100,181,183,135,164,344,254,59,98,0,291,0,291,0,291
3100000US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area",43501,3562,9418,1995,5426,1376,4572,1555,3491,1138,2801,847,3003,1027,1798,836,1983,768,1604,742,3122,1017,1844,644,1781,696,1293,702,678,497,253,283,434,418
3100000US32900,32900,"Merced, CA Metro Area",12764,1712,1974,863,1053,530,972,534,1480,691,665,357,1060,589,727,507,555,394,737,508,839,489,979,451,419,309,866,493,288,248,150,253,0,294
3100000US33100,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",45145,3537,3477,1167,2343,649,2510,984,2712,918,4149,1072,2795,772,2389,808,2498,1015,2895,1065,3909,1017,4831,1115,5307,1191,2613,923,944,495,1299,579,474,362
3100000US33340,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",7944,1274,676,340,651,465,740,499,357,268,350,237,626,451,738,355,316,255,311,263,979,508,974,505,462,314,512,329,50,83,124,152,78,122
3100000US33460,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",11540,1714,360,294,172,165,796,583,635,436,1423,797,910,501,760,417,563,382,438,294,1240,516,1384,595,1292,674,1026,616,349,292,104,128,88,115
3100000US33700,33700,"Modesto, CA Metro Area",8869,1370,452,339,428,287,364,282,540,356,514,357,584,390,347,233,143,145,337,292,946,466,1865,644,1602,646,314,287,300,199,133,141,0,294
3100000US34980,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",5242,1059,701,487,223,212,824,491,211,187,433,368,568,353,514,398,242,243,297,284,376,283,237,222,219,271,175,272,105,125,0,281,117,127
3100000US35300,35300,"New Haven-Milford, CT Metro Area",12637,1775,1160,567,1264,681,1094,576,1172,623,612,412,422,379,653,424,620,447,1098,560,912,525,830,491,1150,603,801,541,293,329,122,196,434,402
3100000US35380,35380,"New Orleans-Metairie-Kenner, LA Metro Area",4742,966,337,342,119,146,61,104,336,215,572,329,286,253,159,218,476,389,321,311,636,451,354,290,644,582,232,209,50,78,35,60,124,201
3100000US35620,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",531967,11090,74207,4460,38513,3163,38996,3197,37639,3210,29833,2936,34524,3281,29939,3038,28226,2932,21696,2529,41728,3349,50927,4060,48655,4204,27458,3058,11157,1787,13574,1744,4895,1169
3100000US36220,36220,"Odessa, TX Metro Area",4422,927,314,238,263,230,252,210,97,157,380,349,138,173,101,117,176,171,405,254,578,508,965,454,226,193,288,224,129,148,62,107,48,82
3100000US36420,36420,"Oklahoma City, OK Metro Area",9807,1513,1188,579,612,364,977,514,1213,553,1074,690,736,541,613,382,314,275,405,354,612,395,1171,616,804,362,40,76,0,248,0,248,48,78
3100000US36540,36540,"Omaha-Council Bluffs, NE-IA Metro Area",7983,1164,566,403,483,298,427,362,1098,551,762,506,726,430,547,476,1178,576,224,182,504,394,660,470,666,426,49,76,93,147,0,271,0,271
3100000US36740,36740,"Orlando-Kissimmee, FL Metro Area",33355,3200,1945,718,2295,910,2544,886,2833,893,2619,982,2412,895,2310,841,3448,1095,2304,824,3110,952,3310,999,2676,917,1134,575,242,242,70,118,103,182
3100000US37100,37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",35870,2597,1386,606,1621,653,1095,589,1147,552,3171,1055,1612,695,1643,671,2401,923,1182,608,3286,1069,4068,1124,6750,1378,2517,975,1991,880,1494,771,506,438
3100000US37980,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",47733,3125,8693,1587,2487,869,3105,829,3741,942,2421,855,2934,1148,2319,806,2391,850,2419,982,4069,949,3872,1082,4755,1344,3019,1111,575,360,662,452,271,231
3100000US38060,38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",71055,4677,3435,1146,2585,909,4522,1232,3602,1174,5880,1498,5683,1199,5368,1196,3724,1009,4973,1110,6235,1342,8093,1488,9581,1733,3916,1061,1708,780,1293,684,457,303
3100000US38660,38660,"Ponce, PR Metro Area",8158,1219,3833,796,1264,520,705,324,373,257,393,212,305,265,193,184,97,155,228,197,282,182,450,297,35,64,0,289,0,289,0,289,0,289
3100000US38900,38900,"Portland-Vancouver-Beaverton, OR-WA Metro Area",14979,1869,808,430,496,364,1147,631,864,617,1214,693,983,497,2024,787,625,530,1203,644,1349,726,1581,675,1108,617,559,335,442,358,198,243,378,328
3100000US39100,39100,"Poughkeepsie-Newburgh-Middletown, NY Metro Area",8630,1468,439,372,100,163,152,142,692,501,283,296,590,357,1202,756,568,345,260,234,562,467,837,505,1127,585,1283,725,327,339,165,263,43,71
3100000US39300,39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",23751,2135,4974,1228,2248,843,2144,811,937,486,2060,884,1419,657,2393,893,899,498,821,466,1223,631,2072,780,1870,647,447,331,62,107,182,178,0,271
3100000US39380,39380,"Pueblo, CO Metro Area",3881,977,640,395,254,191,164,163,560,467,164,206,186,166,127,126,222,200,324,220,580,340,267,232,268,246,92,109,33,55,0,275,0,275
3100000US39580,39580,"Raleigh-Cary, NC Metro Area",11139,1590,251,273,1417,579,1340,771,1451,766,557,437,1346,750,1013,760,749,498,325,332,693,401,774,438,743,496,156,182,165,197,159,245,0,289
3100000US39740,39740,"Reading, PA Metro Area",7688,1249,1224,596,579,408,667,561,1846,823,289,282,407,336,375,313,142,230,399,333,682,504,503,429,182,210,179,172,214,199,0,242,0,242
3100000US40140,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",168128,6286,9057,1581,8375,1682,7847,1523,10218,1570,8433,1670,9908,1703,10181,1765,12165,1774,9068,1620,16173,2320,20518,2501,22517,2677,12209,1968,6325,1307,3447,1130,1687,795
3100000US40900,40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",41987,2734,2521,880,2514,833,1630,635,1599,648,2195,957,2266,1008,2805,947,3394,1006,1932,832,5831,1217,5440,1316,4017,903,3418,816,898,403,970,552,557,369
3100000US41420,41420,"Salem, OR Metro Area",6426,1178,334,317,0,275,393,376,1089,625,293,322,601,429,179,159,380,279,40,75,919,639,1081,658,951,517,75,101,0,275,0,275,91,156
3100000US41500,41500,"Salinas, CA Metro Area",11002,1918,490,462,896,477,738,481,568,428,944,724,586,465,599,498,508,361,363,317,938,591,1492,672,1435,579,1151,585,107,131,127,153,60,102
3100000US41620,41620,"Salt Lake City, UT Metro Area",5428,1012,206,212,331,240,262,211,97,87,177,179,323,232,286,282,328,226,322,249,647,262,599,253,676,355,554,362,414,374,0,263,206,288
3100000US41700,41700,"San Antonio, TX Metro Area",50539,3797,5839,1071,3063,846,3512,845,4223,1034,2297,794,3209,1100,2905,960,2781,886,3303,964,4189,1101,5423,1134,4698,1118,2335,662,1159,563,1239,610,364,259
3100000US41740,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",48580,3611,2323,718,2467,894,2073,780,2908,932,2498,948,3633,1073,2410,881,3285,930,2300,779,4727,1043,5083,1304,5330,1177,4179,1110,1871,748,1647,620,1846,725
3100000US41860,41860,"San Francisco-Oakland-Fremont, CA Metro Area",76952,3866,2539,899,3939,1130,4130,1134,3540,1140,4105,1273,5791,1505,3286,849,5585,1346,3213,984,6985,1556,9364,1938,10600,1721,5192,1207,3727,1124,3059,949,1897,793
3100000US41940,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",42536,2743,1589,676,1609,705,1545,753,2383,990,1513,627,1288,575,2438,775,3234,1074,1365,651,4809,1277,4571,1123,6038,1082,4271,1017,2325,940,1974,725,1584,733
3100000US41980,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",62452,2960,20304,1702,7112,1350,7685,1250,4728,932,4174,970,2978,810,2399,664,2120,624,1564,558,3107,817,2492,731,1714,638,1126,473,411,301,214,197,324,255
3100000US42060,42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",11210,1516,124,150,970,574,740,400,781,450,590,528,544,385,1022,641,899,488,442,349,589,353,878,415,1391,534,1086,578,597,479,425,369,132,158
3100000US42220,42220,"Santa Rosa-Petaluma, CA Metro Area",8065,1549,69,82,483,450,738,522,507,389,83,120,907,563,651,409,392,248,370,391,938,431,824,521,1291,741,232,198,438,405,142,223,0,294
3100000US42660,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",25231,2412,1058,573,672,462,1429,666,344,281,1622,742,2238,849,1653,738,1711,761,1952,1006,2079,810,2914,939,3527,1105,2177,801,998,489,469,327,388,319
3100000US44140,44140,"Springfield, MA Metro Area",14562,1742,3999,1022,1862,634,1684,659,954,654,1205,755,323,279,385,302,539,411,638,458,382,267,1218,613,609,414,408,346,308,280,48,86,0,281
3100000US44700,44700,"Stockton, CA Metro Area",16771,1848,903,537,901,526,881,500,1213,594,985,548,1367,718,779,537,765,548,1113,593,1622,722,2240,1021,1642,657,698,437,637,516,413,259,612,533
3100000US45300,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",12266,2046,455,307,771,460,811,495,909,487,791,549,1495,798,933,518,1058,589,574,331,1031,471,1493,610,1095,575,222,186,167,161,343,351,118,143
3100000US46060,46060,"Tucson, AZ Metro Area",23450,2497,3352,918,2274,920,1605,586,1738,747,947,481,1785,770,1187,513,1402,742,1778,640,2161,747,1449,692,1714,638,1274,508,422,366,260,262,102,120
3100000US46700,46700,"Vallejo-Fairfield, CA Metro Area",12996,1604,421,467,244,241,201,208,767,450,597,485,483,399,903,571,775,517,783,517,1521,844,2069,885,1711,685,1457,790,513,387,483,354,68,118
3100000US47300,47300,"Visalia-Porterville, CA Metro Area",12310,1464,1808,649,1027,544,1336,742,1065,476,843,324,577,300,615,293,807,333,453,248,773,380,732,303,1410,513,300,205,354,264,210,192,0,294
3100000US47900,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",64905,4034,1986,898,1996,850,2735,1075,3111,1068,3250,1155,2599,1133,3163,982,3974,1195,3220,1019,6904,1907,9025,2084,8070,1731,5519,1163,3829,1123,3495,1042,2029,824
3100000US48620,48620,"Wichita, KS Metro Area",7855,1201,289,256,462,386,230,273,1294,633,623,433,878,477,637,494,664,499,317,263,701,515,767,513,434,280,396,337,81,135,0,244,82,138
3100000US49180,49180,"Winston-Salem, NC Metro Area",7553,1266,178,216,802,598,931,672,1062,725,574,386,1556,783,147,184,404,412,311,227,722,644,752,640,114,148,0,289,0,289,0,289,0,289
3100000US49420,49420,"Yakima, WA Metro Area",11045,1489,531,330,1258,636,1386,606,671,360,975,592,624,395,1180,619,966,694,762,510,1068,550,563,278,372,294,236,341,453,498,0,271,0,271
3100000US49700,49700,"Yuba City, CA Metro Area",5346,986,217,203,113,192,237,245,706,493,526,360,462,314,320,300,301,210,310,277,547,368,614,473,614,330,0,294,76,117,51,82,252,308
3100000US49740,49740,"Yuma, AZ Metro Area",11467,1659,1306,618,1034,653,815,551,945,622,1167,725,1268,819,393,308,761,580,470,406,875,555,1501,653,394,373,307,301,60,97,171,200,0,302
