GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
3100000US15980,15980,"Cape Coral-Fort Myers, FL Metro Area",5710,1318,436,400,269,358,253,280,772,532,472,508,437,383,614,487,451,380,280,231,647,483,431,487,514,464,134,159,0,305,0,305,0,305
3100000US16740,16740,"Charlotte-Gastonia-Concord, NC-SC Metro Area",15283,1790,1706,861,979,534,900,576,1138,783,2751,1126,1330,665,1294,602,361,351,218,225,2001,978,1254,724,737,526,337,390,101,176,54,90,122,147
3100000US16980,16980,"Chicago-Naperville-Joliet, IL-IN-WI Metro Area",208972,6389,13241,2330,10258,2104,12811,2005,11415,1820,15917,2723,17796,2170,13005,1867,12109,1967,12037,1849,19578,2872,22928,2602,26128,2264,12420,1952,4575,1152,3759,1128,995,501
3100000US17460,17460,"Cleveland-Elyria-Mentor, OH Metro Area",6799,1136,1474,666,372,234,532,333,560,359,453,348,526,340,600,332,400,187,167,201,398,274,348,232,557,328,275,247,16,27,0,267,121,120
3100000US17820,17820,"Colorado Springs, CO Metro Area",5889,1145,661,350,229,206,207,163,485,361,428,302,694,446,416,311,323,302,150,151,460,331,555,397,623,393,459,326,97,114,102,122,0,279
3100000US18580,18580,"Corpus Christi, TX Metro Area",6052,1303,1005,356,356,184,681,409,437,282,259,208,256,249,398,387,159,141,463,251,348,191,600,287,494,390,84,124,385,260,64,112,63,106
3100000US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",160730,6159,11459,2201,12048,2115,13953,1993,15756,2658,14440,2321,12218,1812,10760,1900,9746,1958,9540,2399,14446,2408,14018,2242,12284,1584,5047,1230,2144,877,2021,676,850,545
3100000US19740,19740,"Denver-Aurora-Broomfield, CO Metro Area",38653,3601,2903,1013,2799,910,2441,883,3048,1027,2338,835,1598,634,2177,793,3710,1134,1474,609,3473,1048,3896,1034,4879,1324,1467,505,1052,539,1071,541,327,241
3100000US19820,19820,"Detroit-Warren-Livonia, MI Metro Area",15053,1861,1959,941,730,430,2194,944,970,576,894,576,891,540,315,278,612,455,773,530,1965,929,958,681,981,524,586,379,574,429,556,315,95,111
3100000US20500,20500,"Durham-Chapel Hill, NC Metro Area",5814,1098,257,294,281,263,736,486,186,205,464,375,1083,615,639,539,95,158,758,546,408,370,427,279,290,302,0,287,40,67,150,176,0,287
3100000US20940,20940,"El Centro, CA Metro Area",9322,1272,941,493,1019,533,657,322,583,339,552,305,1153,640,713,452,158,129,190,187,379,315,1131,495,828,478,816,485,97,118,105,128,0,294
3100000US21340,21340,"El Paso, TX Metro Area",30502,2698,4221,1019,2978,877,2631,860,2339,844,2684,1075,2037,626,1341,638,2508,845,1766,702,2031,796,1765,540,1947,568,1313,599,292,238,375,384,274,345
3100000US21940,21940,"Fajardo, PR Metro Area",5652,955,1572,440,727,328,638,382,376,249,637,408,349,245,227,218,274,218,364,311,221,261,102,127,165,190,0,289,0,289,0,289,0,289
3100000US22220,22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",7117,1421,517,513,196,221,346,305,544,337,795,616,1501,694,234,280,476,418,718,466,538,296,609,389,508,371,0,271,78,137,57,103,0,271
3100000US23420,23420,"Fresno, CA Metro Area",35986,2718,3339,986,3080,1008,3672,1204,2974,1101,2409,875,2216,888,2454,852,1737,786,1766,754,3192,897,2974,932,3521,1063,1283,488,809,387,400,355,160,154
3100000US24340,24340,"Grand Rapids-Wyoming, MI Metro Area",5026,1240,850,442,445,395,95,117,350,295,718,428,300,475,422,423,385,331,0,244,517,321,340,264,495,334,41,73,68,123,0,244,0,244
3100000US25260,25260,"Hanford-Corcoran, CA Metro Area",3797,978,185,224,278,259,551,401,122,113,252,353,162,170,56,70,389,311,442,389,395,222,256,167,335,251,224,196,85,104,54,89,11,19
3100000US25540,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",20094,1981,3699,1060,2297,751,1384,588,1177,585,1028,554,1579,672,1043,518,1171,659,993,542,1216,566,929,491,1294,572,1156,642,516,427,277,209,335,277
3100000US26420,26420,"Houston-Sugar Land-Baytown, TX Metro Area",119719,5833,6923,1383,8103,1603,9192,1605,11596,2271,7771,1851,9098,1645,6926,1451,6581,1527,7396,1470,11943,1917,11056,1791,12200,1869,4956,1304,2769,949,1949,699,1260,618
3100000US26900,26900,"Indianapolis-Carmel, IN Metro Area",9607,1634,747,436,1398,707,798,463,291,216,1128,643,958,485,1086,620,619,517,484,418,681,469,490,347,382,363,217,207,98,155,209,319,21,45
3100000US28140,28140,"Kansas City, MO-KS Metro Area",12261,1741,1462,824,655,387,840,480,1019,502,925,437,788,545,899,721,736,491,347,412,1233,569,1274,629,648,445,604,392,637,401,102,163,92,155
3100000US28420,28420,"Kennewick-Pasco-Richland, WA Metro Area",7862,1191,731,516,489,436,681,403,389,330,862,565,974,569,855,510,399,311,144,176,641,500,572,400,602,425,280,341,224,358,19,36,0,273
3100000US29460,29460,"Lakeland-Winter Haven, FL Metro Area",4475,1108,465,434,362,431,622,419,233,227,164,165,623,524,278,182,146,188,249,296,290,257,598,445,300,230,103,120,42,68,0,305,0,305
3100000US29700,29700,"Laredo, TX Metro Area",4072,826,464,298,371,214,351,249,322,233,362,242,345,255,335,235,132,158,226,222,446,249,203,170,198,237,151,139,101,125,65,105,0,291
3100000US29740,29740,"Las Cruces, NM Metro Area",3650,802,257,173,588,383,306,225,354,240,144,174,151,151,233,206,285,237,109,127,438,218,325,229,187,157,138,137,0,283,87,140,48,82
3100000US29820,29820,"Las Vegas-Paradise, NV Metro Area",23416,2333,698,419,432,333,832,419,926,604,1718,750,2516,836,1292,566,1291,530,1223,592,2683,869,2875,782,3728,1105,1917,841,335,238,784,640,166,155
3100000US31100,31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",636872,12287,41642,3232,40314,3912,45165,3872,43902,3888,41571,3686,42597,3782,37480,3576,37002,3262,31052,2897,57537,4677,71095,3891,73484,4911,37470,3364,16958,2049,14046,2158,5557,1398
3100000US31180,31180,"Lubbock, TX Metro Area",7866,1254,904,624,1185,557,564,270,678,521,58,70,1062,731,607,479,257,336,333,251,1084,739,642,373,109,136,268,233,70,125,45,74,0,291
3100000US32580,32580,"McAllen-Edinburg-Mission, TX Metro Area",38864,2950,10275,1714,4822,1271,3473,1062,2407,854,3008,1038,2770,1034,1802,672,1574,778,1061,540,1831,825,2166,911,2470,897,470,476,135,136,465,280,135,162
3100000US32820,32820,"Memphis, TN-MS-AR Metro Area",6704,1463,763,670,594,515,633,470,490,424,449,452,387,445,392,334,784,671,399,492,237,317,566,426,891,561,119,151,0,271,0,271,0,271
3100000US32900,32900,"Merced, CA Metro Area",10842,1584,962,572,1004,554,1270,584,1047,542,1096,573,861,425,804,482,504,382,800,487,648,436,673,387,898,427,218,239,57,95,0,294,0,294
3100000US33100,33100,"Miami-Fort Lauderdale-Pompano Beach, FL Metro Area",57061,4067,3907,1180,2698,884,4073,1118,2433,809,4688,1264,4796,1155,4882,1291,3275,1160,2627,941,5808,1598,6224,1609,5816,1351,2434,700,1285,566,1068,700,1047,678
3100000US33340,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",6500,1108,187,193,615,395,753,463,756,382,552,389,357,245,367,271,351,321,281,247,624,440,819,457,351,230,123,140,129,121,151,148,84,102
3100000US33460,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",13520,1793,981,523,227,237,1041,573,1259,604,869,502,696,356,847,439,603,449,1259,647,1224,503,1381,584,1926,655,527,269,397,336,141,165,142,129
3100000US33700,33700,"Modesto, CA Metro Area",9630,1418,1020,411,824,506,875,511,548,301,682,374,404,358,744,406,201,195,383,346,1186,444,1396,551,807,330,415,344,94,129,51,87,0,294
3100000US34980,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",5947,1350,291,336,489,397,389,357,267,304,661,469,251,172,787,507,376,331,457,406,422,252,819,537,370,346,138,139,143,133,0,283,87,125
3100000US35300,35300,"New Haven-Milford, CT Metro Area",15190,1778,2243,795,1938,659,1208,602,1045,642,2214,1081,957,590,688,432,217,216,313,308,1304,562,898,527,848,489,461,349,185,175,394,355,277,264
3100000US35380,35380,"New Orleans-Metairie-Kenner, LA Metro Area",7092,1409,435,320,443,306,564,400,704,495,730,546,668,424,822,441,501,385,536,444,77,136,863,498,316,272,219,173,151,171,63,123,0,281
3100000US35620,35620,"New York-Northern New Jersey-Long Island, NY-NJ-PA Metro Area",499448,8796,69679,4764,38254,3659,34308,2622,34625,3267,32858,3118,30765,2850,25551,2763,24330,2602,23346,3167,40443,3429,45941,3135,44904,4140,22942,2212,13515,1900,12300,2157,5687,1287
3100000US36220,36220,"Odessa, TX Metro Area",2569,671,118,120,38,66,206,187,256,192,261,200,165,167,214,222,233,182,121,159,168,155,353,228,232,209,204,158,0,291,0,291,0,291
3100000US36260,36260,"Ogden-Clearfield, UT Metro Area",6578,1079,644,482,267,326,394,354,322,298,474,433,388,439,623,436,728,469,750,518,704,544,446,285,519,377,192,301,0,265,70,120,57,91
3100000US36420,36420,"Oklahoma City, OK Metro Area",9905,1471,657,460,667,382,1048,459,1149,609,734,422,1156,508,975,547,572,467,665,437,784,447,597,368,638,403,49,60,23,41,183,176,8,15
3100000US36540,36540,"Omaha-Council Bluffs, NE-IA Metro Area",8007,1383,786,481,173,213,613,312,700,460,769,485,875,542,268,226,373,313,371,277,819,457,1021,539,478,379,482,439,279,375,0,271,0,271
3100000US36740,36740,"Orlando-Kissimmee, FL Metro Area",27219,2674,1174,507,2576,973,1764,600,2673,976,1990,801,2254,1009,1877,725,1901,753,1974,783,2008,728,2646,812,2833,950,892,815,386,424,132,157,139,123
3100000US37100,37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",27686,2342,1934,812,698,565,1471,762,1615,869,1846,753,1080,650,1975,835,1299,585,1752,790,2768,1021,3213,1077,3469,988,2424,891,947,623,920,470,275,214
3100000US37980,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",44303,3749,7555,1359,5072,1505,3413,1032,3184,1107,2601,954,2867,964,1700,727,2087,965,1828,845,2912,904,5029,1424,2721,793,1850,772,727,430,555,377,202,179
3100000US38060,38060,"Phoenix-Mesa-Scottsdale, AZ Metro Area",62104,3962,4926,1297,3046,851,3703,1071,4037,1224,4219,1163,4047,1099,3108,1000,4227,965,3455,1016,5576,1389,8695,1942,6568,1235,2911,846,1891,837,807,414,888,602
3100000US38660,38660,"Ponce, PR Metro Area",6551,948,2455,642,1177,580,378,282,714,376,346,266,278,227,295,228,328,285,248,162,206,264,0,289,57,94,31,50,38,64,0,289,0,289
3100000US38900,38900,"Portland-Vancouver-Beaverton, OR-WA Metro Area",21953,2397,853,610,1153,672,1839,742,1766,833,2005,922,1483,760,2050,895,529,421,895,651,2100,865,2784,1057,2090,869,1410,709,499,373,327,235,170,175
3100000US39100,39100,"Poughkeepsie-Newburgh-Middletown, NY Metro Area",8756,1304,635,406,172,212,1348,659,140,140,893,559,442,307,84,141,322,371,308,330,690,426,949,619,934,532,695,490,52,83,679,515,413,383
3100000US39300,39300,"Providence-New Bedford-Fall River, RI-MA Metro Area",22708,1922,4050,1160,2815,947,1149,653,1632,711,1433,715,1342,630,1243,662,798,453,1376,748,1203,686,2313,799,2094,848,281,272,91,150,439,400,449,478
3100000US39580,39580,"Raleigh-Cary, NC Metro Area",8613,1832,582,535,824,583,734,547,960,618,1267,685,925,685,866,490,118,154,285,262,400,289,79,131,983,565,343,271,127,168,112,134,8,12
3100000US39740,39740,"Reading, PA Metro Area",7677,1788,942,507,774,467,1264,662,433,391,804,562,700,481,804,577,276,310,182,241,832,483,334,232,186,267,146,231,0,246,0,246,0,246
3100000US39900,39900,"Reno-Sparks, NV Metro Area",5588,1336,88,103,866,635,199,226,201,195,734,474,58,97,267,237,631,527,346,338,585,322,398,374,801,487,122,147,58,94,107,126,127,218
3100000US40060,40060,"Richmond, VA Metro Area",4124,1143,181,200,215,236,1072,818,303,208,120,118,421,410,342,333,401,316,278,231,93,86,130,145,291,192,118,90,129,146,0,287,30,51
3100000US40140,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",164319,6417,9549,1674,9272,1801,10054,2120,10592,1922,10772,1818,12249,1891,10363,1786,7915,1718,7946,1558,14883,2316,18523,2237,21164,2811,10799,1876,4969,1176,3997,1083,1272,578
3100000US40380,40380,"Rochester, NY Metro Area",5692,1076,1137,512,389,262,511,356,571,342,274,246,410,390,244,279,198,187,327,255,405,293,604,352,533,369,0,277,36,60,53,95,0,277
3100000US40900,40900,"Sacramento--Arden-Arcade--Roseville, CA Metro Area",39508,3025,2303,1015,2944,937,2815,1021,2538,1006,2379,873,3419,985,2970,1135,2255,730,1608,713,2482,908,3679,1018,4397,1075,2542,790,1696,806,781,484,700,416
3100000US41180,41180,"St. Louis, MO-IL Metro Area",5232,1221,380,316,226,259,631,501,492,410,403,249,145,188,271,292,99,102,372,262,375,319,533,429,886,583,138,167,140,149,141,182,0,271
3100000US41420,41420,"Salem, OR Metro Area",7824,1709,969,748,495,467,985,741,1074,652,962,592,618,462,737,522,292,282,562,319,311,254,187,169,295,213,337,385,0,275,0,275,0,275
3100000US41500,41500,"Salinas, CA Metro Area",12367,1804,654,438,502,379,1287,698,391,312,993,516,253,238,668,385,1025,534,605,399,1778,720,1111,554,1857,638,262,211,458,415,355,408,168,201
3100000US41620,41620,"Salt Lake City, UT Metro Area",8963,1632,785,458,656,486,558,422,433,359,818,490,761,481,886,516,295,277,348,213,867,527,1184,607,572,332,440,237,231,235,129,150,0,265
3100000US41700,41700,"San Antonio, TX Metro Area",65481,3598,6648,1398,5446,1438,4542,1118,5824,1393,5216,1253,4337,1300,4177,1153,3179,846,3703,1093,6080,1365,5248,1103,5803,1403,2808,917,1448,682,733,456,289,248
3100000US41740,41740,"San Diego-Carlsbad-San Marcos, CA Metro Area",42649,3255,2569,819,1894,674,2862,780,1890,670,2843,867,2792,833,2058,712,2589,865,2994,988,3774,979,4016,1083,5149,936,2368,730,2470,855,1612,663,769,330
3100000US41860,41860,"San Francisco-Oakland-Fremont, CA Metro Area",73360,4103,2910,1121,3408,997,2100,715,4394,1128,5830,1383,3474,1173,4545,1295,3360,972,3628,1183,6719,1445,10379,1654,9821,1663,6103,1206,2641,772,2701,832,1347,754
3100000US41940,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",46358,3354,2159,976,2070,780,2474,1017,2454,950,3072,1013,2410,1067,2822,1013,1753,711,3665,1286,4049,1319,5634,1480,4779,1058,4351,1373,1635,703,2109,830,922,517
3100000US41980,41980,"San Juan-Caguas-Guaynabo, PR Metro Area",58907,3628,16980,2043,7421,1323,4934,1153,5058,961,4521,926,3800,910,2605,814,3044,757,2301,585,2010,650,2429,697,2554,757,572,340,430,280,96,112,152,144
3100000US42060,42060,"Santa Barbara-Santa Maria-Goleta, CA Metro Area",10943,1540,393,245,658,398,432,368,939,513,564,399,696,447,708,562,149,171,985,621,1361,747,1068,516,1223,632,1079,612,535,488,0,294,153,240
3100000US42100,42100,"Santa Cruz-Watsonville, CA Metro Area",4591,939,551,369,505,375,558,303,465,342,290,314,384,275,97,122,121,145,242,246,80,133,469,306,236,197,522,366,61,102,0,294,10,18
3100000US42220,42220,"Santa Rosa-Petaluma, CA Metro Area",8336,1327,0,294,430,286,208,312,855,509,531,349,427,311,446,353,739,555,662,519,1296,679,1067,541,709,372,357,342,194,197,215,345,200,231
3100000US42660,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",21858,2295,1457,779,451,372,1253,674,1029,566,1166,624,2256,836,1359,489,1493,811,1252,604,2370,824,2207,910,2480,827,1076,456,799,469,711,426,499,304
3100000US44140,44140,"Springfield, MA Metro Area",14662,1994,3404,959,2465,1062,1826,799,920,657,1484,765,261,228,978,552,499,418,0,283,957,549,966,531,554,419,129,211,47,79,65,88,107,181
3100000US44700,44700,"Stockton, CA Metro Area",18847,2711,1092,501,1451,615,1315,522,1019,478,1278,657,1227,604,970,560,1677,738,887,540,1014,579,2410,842,2701,1076,854,415,305,367,502,434,145,157
3100000US45300,45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",12668,1857,1130,573,795,433,770,394,1538,721,812,381,707,379,1009,477,478,239,687,536,1501,678,1243,538,1060,533,307,204,272,223,254,200,105,124
3100000US46060,46060,"Tucson, AZ Metro Area",20792,2131,1924,640,1435,552,1363,567,1494,628,2169,815,868,393,1325,564,1178,535,1398,698,1903,581,1583,668,1939,627,1222,544,568,397,227,190,196,184
3100000US46140,46140,"Tulsa, OK Metro Area",4967,1280,412,304,261,307,556,495,529,388,217,251,529,344,437,398,458,357,296,247,319,301,322,220,530,347,101,123,0,251,0,251,0,251
3100000US46700,46700,"Vallejo-Fairfield, CA Metro Area",10357,1716,598,461,240,324,283,301,480,402,369,314,560,433,155,191,979,667,348,223,1927,708,934,558,1980,884,523,400,473,421,469,452,39,64
3100000US47300,47300,"Visalia-Porterville, CA Metro Area",11414,1379,999,423,985,429,1314,457,730,308,1342,588,729,409,757,316,403,196,544,256,719,332,1006,390,1040,421,266,211,277,185,162,210,141,174
3100000US47380,47380,"Waco, TX Metro Area",3194,663,198,218,294,237,209,120,247,214,239,191,431,365,138,130,118,98,374,267,418,253,261,284,156,140,79,107,32,54,0,291,0,291
3100000US47900,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",66635,4071,2776,1136,2025,855,2374,924,3297,1022,4498,1209,3099,1069,3766,1212,4260,1121,3986,1194,6318,1198,7108,1546,8338,1334,5837,1510,3193,1010,3842,1042,1918,827
3100000US48620,48620,"Wichita, KS Metro Area",5085,1155,352,313,378,329,459,459,416,412,43,72,259,276,487,447,244,308,574,503,257,225,452,286,811,492,308,273,0,244,0,244,45,76
3100000US49420,49420,"Yakima, WA Metro Area",10523,1625,713,488,1430,776,538,365,1329,612,493,252,917,551,529,325,991,516,859,571,377,269,1250,606,557,394,475,402,65,109,0,273,0,273
3100000US49740,49740,"Yuma, AZ Metro Area",9529,1782,1338,820,866,666,785,756,1137,781,278,381,755,658,1232,810,180,294,486,440,1089,610,666,475,311,270,246,317,0,305,0,305,160,263
