GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
3100000US15180,15180,"Brownsville-Harlingen, TX Metro Area",387210,,337596,5909,1283,383,910,341,2504,506,212,257,39806,5745,4899,1663,3535,1281,1364,989
3100000US15260,15260,"Brunswick, GA Metro Area",100831,3527,74255,3353,24238,1610,34,68,1068,358,0,296,602,452,634,479,362,368,272,208
3100000US15380,15380,"Buffalo-Niagara Falls, NY Metro Area",1128183,,932947,2861,135893,2473,5941,1260,19644,904,0,273,16216,2632,17542,2709,2158,1070,15384,2438
3100000US15500,15500,"Burlington, NC Metro Area",145360,,102746,2041,26340,1193,525,702,1723,540,186,309,11550,1991,2290,1288,535,728,1755,1051
3100000US15540,15540,"Burlington-South Burlington, VT Metro Area",207288,1276,195625,1587,2615,517,751,380,4280,486,0,208,338,206,3679,1043,297,299,3382,1016
3100000US15940,15940,"Canton-Massillon, OH Metro Area",407631,2006,368323,1987,27065,1774,1350,571,3159,366,0,265,1230,733,6504,1792,262,197,6242,1765
3100000US15980,15980,"Cape Coral-Fort Myers, FL Metro Area",590564,,493978,5835,44674,1468,2132,1005,8031,757,98,116,33137,5904,8514,2376,3541,1361,4973,2024
3100000US16220,16220,"Casper, WY Metro Area",71750,,66992,510,329,331,1820,1068,348,373,0,259,300,262,1961,969,389,530,1572,804
3100000US16300,16300,"Cedar Rapids, IA Metro Area",252784,,234648,929,7170,971,1086,330,3578,441,69,113,1441,769,4792,1236,599,493,4193,1052
3100000US16580,16580,"Champaign-Urbana, IL Metro Area",221079,1970,176741,2265,23025,1010,258,164,16474,506,97,161,1425,557,3059,945,511,384,2548,892
3100000US16620,16620,"Charleston, WV Metro Area",302949,1742,281840,1996,15180,888,83,92,2189,415,0,265,481,376,3176,902,19,37,3157,898
3100000US16700,16700,"Charleston-North Charleston, SC Metro Area",630100,,413158,2340,181612,2147,1198,464,10133,941,265,238,12672,2303,11062,2375,1282,717,9780,2219
3100000US16740,16740,"Charlotte-Gastonia-Concord, NC-SC Metro Area",1650667,3469,1126675,7439,382227,5608,5814,1199,43475,1376,1760,1378,65050,7042,25666,4529,3992,1498,21674,4196
3100000US16820,16820,"Charlottesville, VA Metro Area",193336,5285,156337,4760,24763,2217,198,277,6743,547,217,169,2063,988,3015,1153,333,300,2682,1142
3100000US16860,16860,"Chattanooga, TN-GA Metro Area",517253,4812,424992,5003,72194,1717,1362,475,6139,878,421,593,5100,1768,7045,2275,240,230,6805,2282
3100000US16940,16940,"Cheyenne, WY Metro Area",86353,,74050,1126,1207,828,514,510,1082,955,0,259,3472,1040,6028,1546,1658,807,4370,1497
3100000US16980,16980,"Chicago-Naperville-Joliet, IL-IN-WI Metro Area",9522879,1299,6023190,19448,1688892,6918,15433,2733,501672,3904,4617,1185,1138501,19943,150574,10946,49925,5646,100649,7704
3100000US17020,17020,"Chico, CA Metro Area",218779,,181005,2574,3312,518,3096,902,8771,910,455,409,11536,2825,10604,1860,2481,1082,8123,1470
3100000US17140,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2134864,2747,1798365,3993,249355,2930,3258,1038,35293,1423,2025,1547,11886,2691,34682,3292,2730,1138,31952,3072
3100000US17300,17300,"Clarksville, TN-KY Metro Area",265062,2529,198848,2892,48251,2138,1280,920,4354,619,590,585,4762,1282,6977,1656,1450,942,5527,1620
3100000US17420,17420,"Cleveland, TN Metro Area",108201,2361,99947,2452,4051,620,366,323,785,83,0,281,1960,935,1092,566,91,156,1001,515
3100000US17460,17460,"Cleveland-Elyria-Mentor, OH Metro Area",2096471,,1586164,4046,410388,3255,3766,1217,37956,1183,709,660,27078,3790,30410,3443,5648,1589,24762,3195
3100000US17660,17660,"Coeur d'Alene, ID Metro Area",134442,,127684,543,274,273,1833,672,738,322,120,188,658,478,3135,589,119,120,3016,567
3100000US17780,17780,"College Station-Bryan, TX Metro Area",207734,3820,153783,4116,24620,1601,415,294,8414,155,434,381,15481,2964,4587,1490,1199,675,3388,1368
3100000US17820,17820,"Colorado Springs, CO Metro Area",608296,2150,492377,4526,37151,2296,3990,1243,17529,1314,878,431,31993,4599,24378,3020,2919,1053,21459,2943
3100000US17860,17860,"Columbia, MO Metro Area",163192,1446,137469,1450,13523,1098,1061,790,5680,789,0,255,1558,594,3901,1071,317,339,3584,1058
3100000US17900,17900,"Columbia, SC Metro Area",712760,4492,440859,3647,239146,3760,1748,529,12127,746,431,462,8957,2555,9492,2027,303,217,9189,1997
3100000US17980,17980,"Columbus, GA-AL Metro Area",285518,4146,151430,3146,117632,3202,825,343,4360,894,0,267,4853,1347,6418,1725,1158,834,5260,1566
3100000US18020,18020,"Columbus, IN Metro Area",74750,,69227,831,1459,347,50,78,2172,286,67,108,1090,830,685,476,4,9,681,475
3100000US18140,18140,"Columbus, OH Metro Area",1754337,,1402827,3695,241712,3117,2784,870,52441,2092,360,296,16849,3438,37364,4106,3947,1349,33417,3880
3100000US18580,18580,"Corpus Christi, TX Metro Area",410568,3372,304300,6856,14824,1320,2560,1147,5579,544,145,250,73577,5404,9583,2125,4700,1546,4883,1404
3100000US18700,18700,"Corvallis, OR Metro Area",81428,,70779,941,873,429,620,342,4684,443,0,273,2183,846,2289,858,398,430,1891,700
3100000US19060,19060,"Cumberland, MD-WV Metro Area",99316,,92167,375,5624,552,65,80,112,117,0,267,285,176,1063,434,44,78,1019,432
3100000US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",6144489,3661,4265761,25354,864233,5009,29819,3272,289851,3787,4988,923,577362,25352,112475,7420,31388,3859,81087,6417
3100000US19140,19140,"Dalton, GA Metro Area",134043,,103277,3035,4260,883,250,341,1200,170,0,296,23035,3089,2021,1349,1233,1127,788,689
3100000US19180,19180,"Danville, IL Metro Area",81191,,68103,593,10249,141,0,265,616,51,0,265,1525,573,698,517,393,430,305,335
3100000US19340,19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",378163,2457,327255,3092,22739,1387,705,314,6998,439,65,111,12395,2065,8006,2154,2432,1257,5574,1568
3100000US19380,19380,"Dayton, OH Metro Area",835537,,677268,1877,120635,2447,1288,570,13306,822,68,107,7847,2041,15125,2429,1187,622,13938,2251
3100000US19460,19460,"Decatur, AL Metro Area",149279,,121662,1174,16881,1371,2110,680,292,445,0,267,3659,1372,4675,1554,420,575,4255,1449
3100000US19500,19500,"Decatur, IL Metro Area",108732,,88846,386,15082,1364,49,81,1108,166,0,265,520,322,3127,1414,328,259,2799,1396
3100000US19660,19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",500413,,422026,3318,48808,2399,2265,620,7730,673,581,713,11863,3182,7140,2881,1834,914,5306,2426
3100000US19740,19740,"Denver-Aurora, CO Metro Area",2466591,2362,2011158,12878,136931,3030,18316,2072,86920,2610,1848,843,152901,11892,58517,5600,17441,3617,41076,4298
3100000US19780,19780,"Des Moines-West Des Moines, IA Metro Area",546656,2156,483905,3532,22170,1270,1060,548,14503,922,276,335,17832,3011,6910,1667,942,544,5968,1480
3100000US19820,19820,"Detroit-Warren-Livonia, MI Metro Area",4467592,,3154953,6048,1016876,6643,12410,1959,146163,1892,810,408,64303,6994,72077,6421,9008,2131,63069,5907
3100000US20020,20020,"Dothan, AL Metro Area",139499,,103096,603,33182,650,603,225,724,144,0,267,780,342,1114,461,76,89,1038,454
3100000US20100,20100,"Dover, DE Metro Area",152255,,108086,1286,33740,1601,487,369,4264,810,223,258,1974,1007,3481,1372,310,313,3171,1322
3100000US20220,20220,"Dubuque, IA Metro Area",92359,,88850,401,998,436,122,133,872,433,142,231,36,63,1339,395,0,226,1339,395
3100000US20260,20260,"Duluth, MN-WI Metro Area",276222,1573,260294,1506,3061,633,6132,783,2285,231,16,27,198,150,4236,773,166,244,4070,736
3100000US20500,20500,"Durham, NC Metro Area",479624,,287077,2614,128668,2258,1539,388,17936,967,0,287,33397,3125,11007,2514,1999,1158,9008,2211
3100000US20740,20740,"Eau Claire, WI Metro Area",157808,,150629,324,1314,650,509,408,2592,890,482,441,545,312,1737,851,0,213,1737,851
3100000US20940,20940,"El Centro, CA Metro Area",161867,,120389,4433,5209,318,2641,685,3025,401,85,102,26181,4052,4337,1274,2069,832,2268,957
3100000US21060,21060,"Elizabethtown, KY Metro Area",110221,2295,93474,2234,11145,993,428,285,2065,344,0,271,584,402,2525,908,217,210,2308,875
3100000US21140,21140,"Elkhart-Goshen, IN Metro Area",197942,,167771,3124,9841,1004,511,328,2596,51,0,265,12576,3115,4647,1674,1076,967,3571,1359
3100000US21300,21300,"Elmira, NY Metro Area",88015,,79797,376,5449,728,191,219,841,314,0,273,265,203,1472,713,34,64,1438,703
3100000US21340,21340,"El Paso, TX Metro Area",734669,,559378,11533,20178,1270,3796,1394,7792,885,177,170,126650,10848,16698,2942,9550,2377,7148,1879
3100000US21500,21500,"Erie, PA Metro Area",279092,,252275,1011,15696,1414,277,158,2574,221,0,242,2319,1025,5951,1319,271,198,5680,1293
3100000US21660,21660,"Eugene-Springfield, OR Metro Area",343591,,305527,2191,3309,733,5739,1514,10043,1237,423,425,8003,2096,10547,1932,1526,905,9021,1758
3100000US21780,21780,"Evansville, IN-KY Metro Area",347781,1684,318315,2056,19773,1192,322,311,3468,683,0,267,2227,1161,3676,1088,134,169,3542,1095
3100000US21820,21820,"Fairbanks, AK Metro Area",97484,,73390,833,5514,825,5666,973,3155,681,1040,860,2563,1102,6156,1247,440,501,5716,1333
3100000US21940,21940,"Fajardo, PR Metro Area",81256,2841,46213,3821,7778,1943,347,394,35,60,0,283,24972,3645,1911,1414,614,473,1297,1306
3100000US22020,22020,"Fargo, ND-MN Metro Area",192391,1518,180076,1597,2502,547,2441,625,2535,482,94,157,1261,742,3482,1232,763,703,2719,954
3100000US22140,22140,"Farmington, NM Metro Area",122427,,68074,2709,605,432,44373,1056,402,393,0,281,6047,2410,2926,1693,283,294,2643,1691
3100000US22180,22180,"Fayetteville, NC Metro Area",348940,,184741,2262,123219,2302,7027,799,7791,817,645,254,10566,2724,14951,2939,2089,1300,12862,2560
3100000US22220,22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",433484,4293,359564,5682,8595,1142,5194,1217,8552,637,1517,264,38577,4295,11485,2743,1487,1167,9998,2355
3100000US22380,22380,"Flagstaff, AZ Metro Area",127450,,78083,2219,652,600,36754,1687,480,399,252,410,8380,2406,2849,1378,594,411,2255,1317
3100000US22420,22420,"Flint, MI Metro Area",434715,,330597,1039,84830,1724,2550,987,3731,618,166,214,3706,1161,9135,2008,843,541,8292,1898
3100000US22500,22500,"Florence, SC Metro Area",198719,,111415,1772,82129,993,141,116,1481,241,0,287,1708,1664,1845,896,177,205,1668,837
3100000US22520,22520,"Florence-Muscle Shoals, AL Metro Area",143149,,121780,651,18329,1355,197,192,636,443,0,267,79,148,2128,940,0,267,2128,940
3100000US22540,22540,"Fond du Lac, WI Metro Area",99124,,94167,615,1026,439,678,371,270,265,0,213,1167,632,1816,604,420,408,1396,404
3100000US22660,22660,"Fort Collins-Loveland, CO Metro Area",287574,,256927,2870,2853,922,1247,696,5908,618,0,275,12311,2889,8328,1985,2548,971,5780,1714
3100000US22900,22900,"Fort Smith, AR-OK Metro Area",293362,3301,240984,3861,8667,910,13165,1736,4959,390,0,267,8565,2135,17022,2139,228,192,16794,2091
3100000US23020,23020,"Fort Walton Beach-Crestview-Destin, FL Metro Area",181499,,149476,1254,16808,1325,1174,566,5955,874,0,303,2278,984,5808,1660,654,589,5154,1548
3100000US23060,23060,"Fort Wayne, IN Metro Area",410149,1967,343457,2893,40129,1677,841,377,6442,748,0,265,10413,2277,8867,1791,1091,659,7776,1621
3100000US23420,23420,"Fresno, CA Metro Area",899348,,561002,10492,44318,2481,9845,1774,78557,1946,1317,318,172723,9821,31586,4147,12092,3107,19494,3399
3100000US23460,23460,"Gadsden, AL Metro Area",103217,,85828,395,14753,1008,555,147,653,725,127,202,277,387,1024,772,0,267,1024,772
3100000US23540,23540,"Gainesville, FL Metro Area",257226,3203,187772,3264,47550,1755,630,343,10461,1001,229,218,4253,1772,6331,1949,753,740,5578,1841
3100000US23580,23580,"Gainesville, GA Metro Area",180175,,156523,2145,12477,586,213,202,3256,351,0,296,6422,1966,1284,766,580,617,704,535
3100000US24020,24020,"Glens Falls, NY Metro Area",128886,,123247,399,2783,457,299,198,687,343,0,273,373,233,1497,558,257,264,1240,442
3100000US24140,24140,"Goldsboro, NC Metro Area",113590,,69807,912,35994,1034,246,234,913,261,0,287,3578,851,3052,1258,557,668,2495,1028
3100000US24220,24220,"Grand Forks, ND-MN Metro Area",97909,898,90882,1125,1481,497,2248,782,852,502,0,267,1195,714,1251,914,60,95,1191,911
3100000US24300,24300,"Grand Junction, CO Metro Area",139082,,124880,1739,1072,610,1646,610,942,364,29,50,6420,1832,4093,899,1578,661,2515,846
3100000US24340,24340,"Grand Rapids-Wyoming, MI Metro Area",776742,,652188,3800,58603,1649,3121,699,13252,741,313,359,33153,3782,16112,1967,2854,1030,13258,1719
3100000US24500,24500,"Great Falls, MT Metro Area",81775,,73760,816,1225,530,3168,844,121,134,0,233,547,844,2954,1119,0,233,2954,1119
3100000US24540,24540,"Greeley, CO Metro Area",243750,,198560,4518,1026,598,2646,862,3601,883,497,559,31739,4336,5681,1766,2360,1266,3321,1202
3100000US24580,24580,"Green Bay, WI Metro Area",301131,,272265,1418,3903,385,4791,984,5609,435,422,507,9368,1573,4773,1088,792,424,3981,1021
3100000US24660,24660,"Greensboro-High Point, NC Metro Area",698497,,473067,3682,169517,2371,2977,764,15643,1035,108,175,27274,3716,9911,2180,1040,686,8871,2010
3100000US24780,24780,"Greenville, NC Metro Area",170143,2549,100884,2068,58318,2189,1500,1180,1707,249,0,287,5346,1319,2388,994,437,383,1951,945
3100000US24860,24860,"Greenville-Mauldin-Easley, SC Metro Area",613828,,484682,2128,103406,1684,1494,507,11520,1018,385,455,6424,1936,5917,1590,1432,769,4485,1376
3100000US25020,25020,"Guayama, PR Metro Area",83603,3230,44908,3740,7675,2093,203,336,0,283,0,283,22262,3462,8555,2472,1156,644,7399,2255
3100000US25060,25060,"Gulfport-Biloxi, MS Metro Area",235125,3761,174458,3811,45590,3255,2022,1401,4348,1680,978,1141,1948,903,5781,2522,574,463,5207,2498
3100000US25180,25180,"Hagerstown-Martinsburg, MD-WV Metro Area",261953,1740,231437,1962,20173,1892,730,524,1967,1016,0,267,2260,997,5386,1963,1014,983,4372,1497
3100000US25260,25260,"Hanford-Corcoran, CA Metro Area",148875,,97124,4841,11882,1113,1704,368,5383,1174,145,381,28119,4666,4518,1694,1632,737,2886,1561
3100000US25420,25420,"Harrisburg-Carlisle, PA Metro Area",528892,,448534,1567,50096,2289,612,333,11266,1115,238,363,8536,1964,9610,2060,1029,654,8581,1982
3100000US25500,25500,"Harrisonburg, VA Metro Area",117563,,109553,1325,3486,736,73,85,1885,382,0,283,1633,955,933,399,29,54,904,401
3100000US25540,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",1189113,,932419,6042,117939,2853,2657,766,38433,979,119,115,71104,5791,26442,3356,6871,2292,19571,2876
3100000US25620,25620,"Hattiesburg, MS Metro Area",136356,2281,94073,1965,37303,2354,424,506,1055,784,18,32,1538,631,1945,1635,121,198,1824,1623
3100000US25860,25860,"Hickory-Lenoir-Morganton, NC Metro Area",360471,,305941,1774,24718,1026,1399,562,6846,891,0,287,16777,1899,4790,1536,743,679,4047,1337
3100000US25980,25980,"Hinesville-Fort Stewart, GA Metro Area",74160,3040,39508,2613,28097,1386,92,105,978,414,803,957,3674,934,1008,518,78,115,930,512
3100000US26100,26100,"Holland-Grand Haven, MI Metro Area",259206,,231600,1710,2008,624,796,631,6147,432,0,237,13235,1914,5420,819,1444,724,3976,782
3100000US26180,26180,"Honolulu, HI Metro Area",905601,,201523,2578,26261,2329,2173,794,401885,8463,74031,3512,13191,2375,186537,10647,6560,2049,179977,10152
3100000US26300,26300,"Hot Springs, AR Metro Area",96371,,83042,718,8605,446,318,259,332,362,0,267,2451,972,1623,949,441,701,1182,374
3100000US26380,26380,"Houma-Bayou Cane-Thibodaux, LA Metro Area",201137,,155321,754,33964,689,7707,464,1264,269,0,269,1244,767,1637,831,70,120,1567,818
3100000US26420,26420,"Houston-Sugar Land-Baytown, TX Metro Area",5629127,5859,3537886,24274,953405,4531,18510,3096,321454,3367,3146,702,710851,23973,83875,6776,29287,3545,54588,5457
3100000US26580,26580,"Huntington-Ashland, WV-KY-OH Metro Area",284026,,270372,577,7938,981,335,297,1312,328,43,71,211,196,3815,978,606,647,3209,864
3100000US26620,26620,"Huntsville, AL Metro Area",386632,,282500,1437,84867,1702,1123,443,6832,705,0,267,3057,1285,8253,1535,344,284,7909,1529
3100000US26820,26820,"Idaho Falls, ID Metro Area",121134,1938,114007,2365,475,508,891,817,1397,603,56,94,2499,1126,1809,590,570,461,1239,390
3100000US26900,26900,"Indianapolis-Carmel, IN Metro Area",1697964,2738,1355181,4820,240443,3486,3951,1196,29936,1949,415,424,40601,4092,27437,3664,2894,1000,24543,3524
3100000US26980,26980,"Iowa City, IA Metro Area",147038,,131833,684,5044,449,372,432,6227,561,0,226,1617,641,1945,808,14,33,1931,809
3100000US27060,27060,"Ithaca, NY Metro Area",101055,,83225,617,4200,865,162,149,9744,591,177,136,531,397,3016,894,212,230,2804,886
3100000US27100,27100,"Jackson, MI Metro Area",163006,,143107,707,12728,1003,632,396,1153,372,0,237,1449,781,3937,1233,539,550,3398,1118
3100000US27140,27140,"Jackson, MS Metro Area",531869,3689,267971,3260,252797,3618,389,264,2810,412,0,289,5217,1681,2685,994,0,289,2685,994
3100000US27180,27180,"Jackson, TN Metro Area",111439,2290,74531,2356,34126,1080,109,125,1059,221,0,281,581,473,1033,751,313,330,720,670
3100000US27260,27260,"Jacksonville, FL Metro Area",1296676,3934,924588,4957,284058,2931,3002,764,37810,2450,720,143,20339,3224,26159,3751,3200,1127,22959,3485
3100000US27340,27340,"Jacksonville, NC Metro Area",162745,,118923,1025,26733,1783,1015,357,3316,490,0,287,6643,1255,6115,1872,997,717,5118,1647
3100000US27500,27500,"Janesville, WI Metro Area",159623,,142420,1710,6739,897,557,280,1489,441,0,213,5973,1753,2445,989,272,297,2173,989
3100000US27620,27620,"Jefferson City, MO Metro Area",143823,1905,128318,2125,10724,621,539,182,1439,364,271,373,731,695,1801,750,62,105,1739,714
3100000US27740,27740,"Johnson City, TN Metro Area",193554,,182714,593,5661,1219,142,127,1164,198,0,281,44,73,3829,1248,185,246,3644,1202
3100000US27780,27780,"Johnstown, PA Metro Area",144995,,137490,300,4877,544,164,141,887,87,0,242,772,359,805,455,11,20,794,455
3100000US27860,27860,"Jonesboro, AR Metro Area",117568,2167,102620,2211,12061,870,124,170,913,97,133,224,248,287,1469,459,15,27,1454,460
3100000US27900,27900,"Joplin, MO Metro Area",171278,,157411,1584,1786,824,2503,862,1097,547,1336,1212,3534,1404,3611,1123,420,395,3191,1011
