GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
3100000US13820,13820,"Birmingham-Hoover, AL Metro Area",1131070,,770500,3813,316963,2174,1864,638,13443,843,61,100,17718,4016,10521,2049,1121,716,9400,1847
3100000US13900,13900,"Bismarck, ND Metro Area",106286,,99456,261,340,226,4151,943,196,209,0,208,142,170,2001,889,0,208,2001,889
3100000US13980,13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",161615,2476,144030,2374,7658,1432,291,403,5201,1000,0,287,1553,1104,2882,1245,0,287,2882,1245
3100000US14020,14020,"Bloomington, IN Metro Area",185398,2101,170409,2275,4690,467,307,222,5786,765,0,269,1780,724,2426,1046,291,381,2135,912
3100000US14060,14060,"Bloomington-Normal, IL Metro Area",167699,,145725,940,10779,1311,141,167,5457,244,7,11,1390,934,4200,1459,152,197,4048,1471
3100000US14260,14260,"Boise City-Nampa, ID Metro Area",600973,3080,554538,3928,5056,1254,3863,1113,11366,891,655,521,8300,1811,17195,2589,2781,1208,14414,2377
3100000US14460,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",4588680,,3702548,10260,319678,6142,6967,1876,275250,3581,2208,1321,174082,10379,107947,8172,15635,3347,92312,7976
3100000US14500,14500,"Boulder, CO Metro Area",303482,,264903,3797,2611,687,1330,563,10883,1074,0,279,15888,3784,7867,1704,732,542,7135,1611
3100000US14540,14540,"Bowling Green, KY Metro Area",121919,2283,107155,2034,10611,2082,223,270,1733,273,38,69,742,646,1417,505,29,51,1388,490
3100000US14600,14600,"Bradenton-Sarasota-Venice, FL Metro Area",688126,,608637,4496,44220,1811,1672,1435,10389,588,121,212,13718,4389,9369,1788,1654,888,7715,1599
3100000US14740,14740,"Bremerton-Silverdale, WA Metro Area",240862,,203871,1304,6706,680,2641,683,9211,1226,1689,420,2906,1347,13838,1871,976,645,12862,1783
3100000US14860,14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",901208,,695123,6070,93791,2288,1228,629,38881,1451,133,162,59206,6120,12846,2360,2582,1192,10264,1960
3100000US15180,15180,"Brownsville-Harlingen, TX Metro Area",396371,,355754,6435,3043,814,924,633,2219,295,0,291,30334,5962,4097,1432,2793,1182,1304,600
3100000US15260,15260,"Brunswick, GA Metro Area",103974,3866,75497,4070,24343,2012,114,233,764,157,0,296,1865,1129,1391,792,68,116,1323,783
3100000US15380,15380,"Buffalo-Niagara Falls, NY Metro Area",1123804,,931215,2551,136018,2289,7115,1219,21379,628,45,79,11904,2491,16128,2246,1506,592,14622,2126
3100000US15500,15500,"Burlington, NC Metro Area",150358,,104788,1448,26734,1065,257,255,2129,74,94,162,13104,1609,3252,1422,226,337,3026,1251
3100000US15540,15540,"Burlington-South Burlington, VT Metro Area",207688,1219,195388,1478,2390,659,1200,631,3946,564,0,211,962,961,3802,1083,61,105,3741,1101
3100000US15940,15940,"Canton-Massillon, OH Metro Area",407897,2112,366834,2354,28883,1671,966,541,2795,550,0,267,1599,923,6820,1786,203,186,6617,1784
3100000US15980,15980,"Cape Coral-Fort Myers, FL Metro Area",586908,,498485,5340,44907,1249,3218,2070,8098,875,264,436,22114,5322,9822,2419,2528,1190,7294,1923
3100000US16020,16020,"Cape Girardeau-Jackson, MO-IL Metro Area",94191,2299,84191,2300,6898,1096,47,79,1072,744,0,271,289,301,1694,863,0,271,1694,863
3100000US16180,16180,"Carson City, NV Metro Area",55176,,45406,2058,389,437,1170,310,2417,485,0,302,4751,2087,1043,918,513,820,530,385
3100000US16220,16220,"Casper, WY Metro Area",74508,,70301,383,949,560,70,84,642,623,0,265,305,199,2241,767,203,189,2038,728
3100000US16300,16300,"Cedar Rapids, IA Metro Area",256324,,234308,1288,7457,1338,611,436,4596,762,23,40,4010,1314,5319,1356,481,484,4838,1317
3100000US16580,16580,"Champaign-Urbana, IL Metro Area",224193,2708,178952,2687,23658,938,443,168,14932,769,0,269,2160,867,4048,1360,461,362,3587,1288
3100000US16620,16620,"Charleston, WV Metro Area",304298,2007,280176,2253,9547,2327,217,178,3057,472,0,269,0,269,11301,1775,97,159,11204,1812
3100000US16700,16700,"Charleston-North Charleston-Summerville, SC Metro Area",659191,,439842,3057,187196,2068,2106,690,10780,1070,448,435,9375,2822,9444,1851,461,315,8983,1800
3100000US16740,16740,"Charlotte-Gastonia-Concord, NC-SC Metro Area",1745524,,1201742,7904,396891,5526,5595,1183,49666,1462,131,167,55954,6820,35545,4873,4508,2438,31037,4426
3100000US16820,16820,"Charlottesville, VA Metro Area",198217,4590,160288,4022,25579,2356,764,743,6180,685,0,287,2064,1151,3342,1093,638,472,2704,959
3100000US16860,16860,"Chattanooga, TN-GA Metro Area",524221,3723,429795,4805,73069,1198,1054,486,6958,464,101,115,5429,2245,7815,1663,803,764,7012,1355
3100000US16940,16940,"Cheyenne, WY Metro Area",88854,,76544,1098,3127,606,1223,418,851,621,66,123,3127,1165,3916,1383,1507,798,2409,1087
3100000US16980,16980,"Chicago-Naperville-Joliet, IL-IN-WI Metro Area",9580609,1691,6344058,24956,1683203,7505,18311,2821,514135,4259,1566,786,847096,25008,172240,10534,45563,5340,126677,7948
3100000US17020,17020,"Chico, CA Metro Area",220577,,185122,2609,3227,686,1676,742,9157,1249,479,133,7251,2268,13665,2061,2816,1282,10849,1527
3100000US17140,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2170828,3007,1823550,4837,257563,3846,2444,780,37963,1520,116,144,15210,3668,33982,4194,2482,1007,31500,4131
3100000US17300,17300,"Clarksville, TN-KY Metro Area",268717,2434,202407,2708,50623,1861,1485,594,4055,902,339,58,2131,843,7677,1665,941,530,6736,1549
3100000US17420,17420,"Cleveland, TN Metro Area",113193,2306,104926,2411,4967,430,92,130,729,130,58,97,1651,741,770,406,237,265,533,273
3100000US17460,17460,"Cleveland-Elyria-Mentor, OH Metro Area",2091286,,1585979,3790,409388,3597,4409,1241,39477,1773,169,158,19260,2839,32604,3851,3524,1106,29080,3612
3100000US17660,17660,"Coeur d'Alene, ID Metro Area",139390,,132480,657,75,131,1278,627,486,191,82,130,730,558,4259,601,135,168,4124,600
3100000US17780,17780,"College Station-Bryan, TX Metro Area",213601,3073,168148,4198,24539,1782,494,326,9339,819,0,291,7171,2255,3910,945,779,455,3131,879
3100000US17820,17820,"Colorado Springs, CO Metro Area",627491,1757,515857,4316,37419,3388,5576,1221,16701,1409,1503,529,18124,3389,32311,3521,3988,1508,28323,3341
3100000US17860,17860,"Columbia, MO Metro Area",166481,2144,140692,2261,12848,1265,465,299,4401,432,182,201,2457,953,5436,1325,404,276,5032,1297
3100000US17900,17900,"Columbia, SC Metro Area",745381,1814,460644,4274,250248,3699,1235,484,13039,928,205,173,8780,2078,11230,2367,1170,732,10060,2307
3100000US17980,17980,"Columbus, GA-AL Metro Area",288135,4092,152780,3681,115425,2327,917,450,4712,689,518,513,5575,1301,8208,1870,1917,1008,6291,1695
3100000US18020,18020,"Columbus, IN Metro Area",76063,,70342,720,1746,221,293,234,2655,289,0,269,633,681,394,304,0,269,394,304
3100000US18140,18140,"Columbus, OH Metro Area",1801848,,1440314,4706,249180,3245,3126,1547,54392,1343,319,269,15893,3873,38624,3153,3870,1415,34754,2967
3100000US18580,18580,"Corpus Christi, TX Metro Area",416095,,365283,5395,15354,892,1641,782,5874,1045,0,291,21171,5041,6772,1484,1691,686,5081,1361
3100000US18700,18700,"Corvallis, OR Metro Area",82605,,72537,984,900,468,917,370,3973,618,128,113,2386,1032,1764,848,0,275,1764,848
3100000US19060,19060,"Cumberland, MD-WV Metro Area",99736,,92263,703,5843,1375,54,92,505,115,0,271,370,398,701,596,55,119,646,528
3100000US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",6447228,1138,4402971,25850,904709,6438,35680,4628,318023,3202,6826,1437,615772,25763,163247,10223,41813,6382,121434,8108
3100000US19140,19140,"Dalton, GA Metro Area",134319,,120474,2897,3587,754,657,580,668,647,54,90,6619,2553,2260,1048,319,348,1941,994
3100000US19180,19180,"Danville, IL Metro Area",80067,,66801,848,9395,1275,334,418,582,130,0,269,871,586,2084,1578,471,515,1613,1189
3100000US19340,19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",380588,2861,328975,3602,22853,1696,885,425,6852,981,0,271,11122,2077,9901,2162,1657,628,8244,2045
3100000US19380,19380,"Dayton, OH Metro Area",835063,,679491,2029,118040,2718,1062,823,13088,853,0,267,5691,2010,17691,2940,339,247,17352,2986
3100000US19460,19460,"Decatur, AL Metro Area",151399,,124641,1248,18007,964,2506,539,1307,389,141,159,1779,1301,3018,794,290,293,2728,684
3100000US19500,19500,"Decatur, IL Metro Area",108204,,88022,449,16250,849,167,207,1258,49,0,269,661,526,1846,853,165,150,1681,812
3100000US19660,19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",495890,,407074,4137,51523,1082,1147,470,8087,535,0,305,20868,4173,7191,1679,1534,977,5657,1415
3100000US19740,19740,"Denver-Aurora-Broomfield, CO Metro Area",2554474,2786,2086593,13870,139375,3487,21419,3838,88105,2866,2382,830,140999,14333,75601,7562,16095,3742,59506,6242
3100000US19780,19780,"Des Moines-West Des Moines, IA Metro Area",562993,2215,504584,3973,22181,1322,804,514,13512,1149,55,93,9003,3013,12854,2039,961,662,11893,1924
3100000US19820,19820,"Detroit-Warren-Livonia, MI Metro Area",4403437,,3123006,6319,1002212,5774,11323,2044,146306,3088,486,307,50994,6839,69110,6738,8855,2526,60255,5774
3100000US20020,20020,"Dothan, AL Metro Area",142693,,104991,420,31481,1369,209,139,2253,1273,0,273,1211,411,2548,656,196,167,2352,626
3100000US20100,20100,"Dover, DE Metro Area",157741,,112481,940,35972,1163,770,404,3200,569,0,263,1724,1093,3594,1146,207,250,3387,1136
3100000US20220,20220,"Dubuque, IA Metro Area",93072,,89190,419,1189,580,309,412,730,307,53,94,337,310,1264,639,143,138,1121,588
3100000US20260,20260,"Duluth, MN-WI Metro Area",277637,1722,259011,1874,3767,496,6635,1048,2507,336,33,58,1363,514,4321,1214,96,121,4225,1195
3100000US20500,20500,"Durham-Chapel Hill, NC Metro Area",501228,,306312,3450,132514,2509,1344,753,20550,974,0,287,28253,3494,12255,2358,995,799,11260,2141
3100000US20740,20740,"Eau Claire, WI Metro Area",160018,,152026,427,1211,594,860,318,3523,548,0,216,445,345,1953,700,346,228,1607,701
3100000US20940,20940,"El Centro, CA Metro Area",166874,,113739,5160,6090,702,2583,1128,3771,540,87,72,36542,5061,4062,1329,2309,1052,1753,759
3100000US21060,21060,"Elizabethtown, KY Metro Area",113363,1412,95922,1591,9984,1318,293,212,2543,241,269,425,660,587,3692,1162,180,234,3512,1160
3100000US21140,21140,"Elkhart-Goshen, IN Metro Area",200502,,167693,3751,10913,893,1469,1029,2527,287,192,288,14860,3523,2848,1396,1106,1042,1742,931
3100000US21300,21300,"Elmira, NY Metro Area",88331,,79932,371,5761,531,111,147,700,459,0,277,197,268,1630,621,69,135,1561,630
3100000US21340,21340,"El Paso, TX Metro Area",751296,,598662,9778,21596,1958,5675,1412,8755,608,419,176,99460,9405,16729,3238,10521,2655,6208,1767
3100000US21500,21500,"Erie, PA Metro Area",280291,,252371,1115,17252,1228,237,212,2393,237,0,246,2194,1219,5844,1533,1179,948,4665,1330
3100000US21660,21660,"Eugene-Springfield, OR Metro Area",351109,,312839,2504,3674,997,3387,872,9645,1148,621,349,6935,2589,14008,2169,698,571,13310,2118
3100000US21780,21780,"Evansville, IN-KY Metro Area",351589,2189,320667,2067,21346,1795,1660,1142,2824,475,0,271,930,590,4162,1496,295,257,3867,1451
3100000US21820,21820,"Fairbanks, AK Metro Area",98660,,76676,1291,5670,746,6239,1269,1925,351,80,97,1628,1236,6442,1613,364,531,6078,1597
3100000US21940,21940,"Fajardo, PR Metro Area",80707,,51466,3392,7080,2138,0,289,62,103,0,289,18537,3403,3562,1472,490,387,3072,1501
3100000US22020,22020,"Fargo, ND-MN Metro Area",199989,1925,184062,2123,4106,444,3507,766,3374,424,64,103,2237,1049,2639,832,21,28,2618,825
3100000US22140,22140,"Farmington, NM Metro Area",124131,,68197,1823,1564,441,45718,806,794,210,115,145,5406,1647,2337,1275,1244,736,1093,872
3100000US22180,22180,"Fayetteville, NC Metro Area",360355,,190140,2120,124629,3972,6401,994,6830,867,682,228,9146,2386,22527,4414,2670,1021,19857,4425
3100000US22220,22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",460769,1775,389013,4648,12279,759,6092,1040,10873,1031,1778,269,30899,4622,9835,1985,1743,931,8092,1641
3100000US22380,22380,"Flagstaff, AZ Metro Area",129849,,77487,2241,1514,487,38121,1054,1804,444,29,50,6782,2217,4112,1260,901,660,3211,1182
3100000US22420,22420,"Flint, MI Metro Area",424043,,323059,1140,80366,2334,2209,793,4906,747,304,328,2086,801,11113,2589,782,493,10331,2506
3100000US22500,22500,"Florence, SC Metro Area",200653,,113717,810,81581,1300,298,351,1768,894,0,289,1094,818,2195,1054,19,42,2176,1062
3100000US22520,22520,"Florence-Muscle Shoals, AL Metro Area",144238,,123058,778,18251,1058,376,264,371,153,0,273,597,774,1585,1072,12,29,1573,1072
3100000US22540,22540,"Fond du Lac, WI Metro Area",100070,,95438,802,711,349,316,200,655,157,24,56,901,801,2025,416,0,216,2025,416
3100000US22660,22660,"Fort Collins-Loveland, CO Metro Area",298382,,273867,2870,2557,795,1765,770,5844,648,301,264,7121,2777,6927,1424,1256,814,5671,1463
3100000US22900,22900,"Fort Smith, AR-OK Metro Area",293053,2638,243868,2795,9271,1077,8372,1495,5996,703,0,271,3647,1527,21899,2065,508,496,21391,2007
3100000US23020,23020,"Fort Walton Beach-Crestview-Destin, FL Metro Area",178473,,147012,1447,16321,1195,1220,522,5851,645,0,305,1271,885,6798,1661,600,459,6198,1587
3100000US23060,23060,"Fort Wayne, IN Metro Area",415969,1712,347133,3025,42021,1529,1297,407,7794,503,0,269,10353,2307,7371,1747,1195,591,6176,1781
3100000US23420,23420,"Fresno, CA Metro Area",915267,,603468,11581,47528,1894,8169,2084,79497,2044,1093,334,142635,10535,32877,4869,10137,2810,22740,3976
3100000US23460,23460,"Gadsden, AL Metro Area",103645,,85585,753,14796,695,205,139,557,177,0,273,465,729,2037,909,423,611,1614,768
3100000US23540,23540,"Gainesville, FL Metro Area",259587,2653,189496,3518,46994,1800,323,291,12306,913,262,261,3629,1684,6577,1914,682,539,5895,1778
3100000US23580,23580,"Gainesville, GA Metro Area",187743,,153963,4539,13334,1054,440,469,3715,160,46,75,14417,4299,1828,875,631,460,1197,722
3100000US24020,24020,"Glens Falls, NY Metro Area",128774,,122965,451,2663,661,249,279,766,581,440,550,598,429,1093,573,45,73,1048,580
3100000US24140,24140,"Goldsboro, NC Metro Area",113811,,68241,1015,35783,1374,195,154,561,142,0,287,5586,1155,3445,1443,506,351,2939,1417
3100000US24220,24220,"Grand Forks, ND-MN Metro Area",96578,1493,87648,1592,1525,794,2908,947,613,374,0,271,858,337,3026,994,384,492,2642,855
3100000US24300,24300,"Grand Junction, CO Metro Area",146093,,133632,2212,483,414,1945,898,1345,254,148,192,4659,2058,3881,901,553,485,3328,796
3100000US24340,24340,"Grand Rapids-Wyoming, MI Metro Area",778009,,668458,3665,57667,2680,2715,836,13088,659,0,244,19020,3815,17061,2576,1951,828,15110,2500
3100000US24500,24500,"Great Falls, MT Metro Area",82178,,73758,548,981,682,4284,961,36,74,0,240,200,230,2919,1112,53,72,2866,1101
3100000US24540,24540,"Greeley, CO Metro Area",254759,,230960,3750,1373,715,2133,933,2747,594,96,123,8812,3058,8638,2761,1185,774,7453,2742
3100000US24580,24580,"Green Bay, WI Metro Area",304783,,279403,1981,4754,770,6582,907,6716,635,37,81,3766,1703,3525,1040,0,216,3525,1040
3100000US24660,24660,"Greensboro-High Point, NC Metro Area",714765,,479351,3681,178175,2622,3282,480,18416,642,79,124,25145,4508,10317,2857,1107,662,9210,2821
3100000US24780,24780,"Greenville, NC Metro Area",179715,,107847,2124,62317,1885,313,212,2005,295,0,287,1698,917,5535,1933,98,168,5437,1910
3100000US24860,24860,"Greenville-Mauldin-Easley, SC Metro Area",639617,,501762,2694,103431,2498,1131,490,11043,767,1955,1783,8721,2393,11574,2064,2457,1161,9117,1742
3100000US25020,25020,"Guayama, PR Metro Area",84736,1952,49218,3481,9234,2075,0,289,0,289,0,289,12922,2784,13362,3259,273,376,13089,3177
3100000US25060,25060,"Gulfport-Biloxi, MS Metro Area",243780,5084,179345,3389,49842,3444,1143,811,5052,1036,0,291,1701,935,6697,2087,97,135,6600,2107
3100000US25180,25180,"Hagerstown-Martinsburg, MD-WV Metro Area",263816,2052,232553,2146,19311,1864,704,584,3240,419,40,79,1617,858,6351,1949,220,198,6131,1937
3100000US25260,25260,"Hanford-Corcoran, CA Metro Area",148764,,106274,3520,11532,801,2097,262,3950,547,267,199,19738,3428,4906,1341,1921,1146,2985,917
3100000US25420,25420,"Harrisburg-Carlisle, PA Metro Area",536919,,457083,1878,48920,2285,560,332,12356,813,33,52,4716,1494,13251,2551,1841,1373,11410,2297
3100000US25500,25500,"Harrisonburg, VA Metro Area",120271,,110587,1022,4317,853,52,92,2570,428,172,258,1605,1004,968,699,17,33,951,697
3100000US25540,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",1195998,,933653,6561,126687,2735,2914,1001,41357,917,573,559,64995,6051,25819,3443,6981,1921,18838,2796
3100000US25620,25620,"Hattiesburg, MS Metro Area",143931,2007,99295,1934,41453,1615,607,788,1255,282,0,291,508,588,813,511,0,291,813,511
3100000US25860,25860,"Hickory-Lenoir-Morganton, NC Metro Area",365364,,311750,2331,24072,2184,1536,858,7705,891,65,117,12133,2483,8103,2202,600,491,7503,2145
3100000US25980,25980,"Hinesville-Fort Stewart, GA Metro Area",76090,2335,41029,2364,29586,1814,0,296,1375,217,480,487,2359,1194,1261,689,328,303,933,643
3100000US26100,26100,"Holland-Grand Haven, MI Metro Area",261957,,237692,2757,3266,782,834,447,6946,187,33,58,9899,2697,3287,900,856,533,2431,831
3100000US26180,26180,"Honolulu, HI Metro Area",907574,,208888,2813,27677,3806,2392,1132,378101,8347,74736,3636,7493,2538,208287,9752,7447,2160,200840,9450
3100000US26300,26300,"Hot Springs, AR Metro Area",98479,,85179,746,8391,882,254,232,702,805,0,273,2491,759,1462,443,61,101,1401,436
3100000US26380,26380,"Houma-Bayou Cane-Thibodaux, LA Metro Area",202973,,154386,1059,31973,1481,6689,1386,2201,281,0,281,2476,1116,5248,2334,0,281,5248,2334
3100000US26420,26420,"Houston-Sugar Land-Baytown, TX Metro Area",5865086,4003,3963423,23544,987007,5975,24942,4731,355203,3526,4764,1417,427951,21803,101796,7376,28304,3078,73492,6579
3100000US26580,26580,"Huntington-Ashland, WV-KY-OH Metro Area",285624,,271772,479,6336,990,297,253,1522,440,0,271,463,536,5234,1064,166,182,5068,1049
3100000US26620,26620,"Huntsville, AL Metro Area",406316,,295599,1422,89030,1771,1593,623,8116,714,344,335,2299,1085,9335,2124,826,527,8509,2074
3100000US26820,26820,"Idaho Falls, ID Metro Area",126851,2477,118121,2888,1087,697,820,377,778,229,48,87,4164,1747,1833,626,198,188,1635,568
3100000US26900,26900,"Indianapolis-Carmel, IN Metro Area",1744680,2934,1388479,6287,251016,3574,2643,902,34288,1622,58,98,37540,5504,30656,4502,4693,2365,25963,3508
3100000US26980,26980,"Iowa City, IA Metro Area",152263,,136075,843,4898,815,466,384,6081,632,57,94,995,610,3691,1378,1391,792,2300,1103
3100000US27060,27060,"Ithaca, NY Metro Area",101779,,84195,790,2900,628,254,255,10210,514,138,226,2113,1039,1969,881,299,281,1670,842
3100000US27100,27100,"Jackson, MI Metro Area",159828,,141018,887,12036,956,675,519,1383,248,0,244,1486,887,3230,956,456,408,2774,907
3100000US27140,27140,"Jackson, MS Metro Area",540866,,270672,2747,255521,2495,667,505,5731,316,0,291,4259,1838,4016,1159,496,470,3520,1100
3100000US27180,27180,"Jackson, TN Metro Area",114153,2284,76719,2176,35253,1041,60,86,946,197,70,86,638,548,467,316,57,119,410,311
3100000US27260,27260,"Jacksonville, FL Metro Area",1327812,3094,943986,4920,292134,3422,4605,1353,44152,1604,262,241,14938,3582,27735,3278,4062,1279,23673,3257
3100000US27340,27340,"Jacksonville, NC Metro Area",173064,,129563,1557,30436,1392,1446,307,3249,797,157,254,3598,1187,4615,1609,969,574,3646,1379
3100000US27500,27500,"Janesville, WI Metro Area",160155,,146049,1426,7548,495,399,493,1792,322,15,27,2182,1346,2170,690,171,190,1999,677
3100000US27620,27620,"Jefferson City, MO Metro Area",146544,1797,129591,1821,10686,1239,355,356,1086,945,117,214,1583,677,3126,858,535,360,2591,752
