GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
3100000US12100,12100,"Atlantic City-Hammonton, NJ Metro Area",270681,,177019,2939,45917,2191,411,402,17016,725,0,277,22445,3189,7873,2434,706,513,7167,2405
3100000US12220,12220,"Auburn-Opelika, AL Metro Area",133010,,97848,549,30749,406,619,583,2641,99,0,271,239,200,914,507,24,31,890,505
3100000US12260,12260,"Augusta-Richmond County, GA-SC Metro Area",537309,4868,321493,3763,192461,4226,1951,544,8254,916,0,271,5491,2162,7659,2118,1098,868,6561,1752
3100000US12420,12420,"Austin-Round Rock, TX Metro Area",1650887,4740,1203893,14199,121012,2329,6717,2423,73375,2265,647,518,204506,13072,40737,4944,10499,2315,30238,4245
3100000US12540,12540,"Bakersfield, CA Metro Area",800458,,556541,10241,44029,1979,6867,1718,29626,1194,1243,354,133765,9778,28387,3757,7933,2525,20454,2538
3100000US12580,12580,"Baltimore-Towson, MD Metro Area",2667117,,1722902,4320,763368,4079,5230,1065,103122,1981,576,325,23200,3483,48719,4551,3601,1235,45118,4304
3100000US12620,12620,"Bangor, ME Metro Area",148651,,142081,280,703,408,2098,511,1448,197,0,228,96,113,2225,673,290,422,1935,598
3100000US12700,12700,"Barnstable Town, MA Metro Area",221049,,208125,1222,4044,1139,1282,699,2424,181,0,281,1346,1007,3828,1475,478,486,3350,1368
3100000US12940,12940,"Baton Rouge, LA Metro Area",777650,3033,474726,2774,277998,2896,2945,1563,12610,735,0,277,3851,1482,5520,1500,356,451,5164,1479
3100000US12980,12980,"Battle Creek, MI Metro Area",135861,,114431,860,13951,802,688,325,2246,206,0,242,1210,822,3335,949,240,272,3095,888
3100000US13020,13020,"Bay City, MI Metro Area",107495,,101465,755,1570,346,300,250,700,27,0,242,941,600,2519,754,811,648,1708,338
3100000US13140,13140,"Beaumont-Port Arthur, TX Metro Area",380260,3272,250849,3731,97682,1691,1308,468,7553,820,41,68,18374,2569,4453,1295,898,471,3555,1186
3100000US13380,13380,"Bellingham, WA Metro Area",196529,,174738,1627,1555,874,5162,652,7180,701,140,188,1787,1265,5967,1685,1307,914,4660,1373
3100000US13460,13460,"Bend, OR Metro Area",158456,,149764,1018,656,445,501,375,1925,457,263,52,1538,921,3809,792,200,184,3609,772
3100000US13740,13740,"Billings, MT Metro Area",151975,1209,138433,1550,1694,707,5019,1508,1314,386,313,363,1900,1241,3302,1560,315,262,2987,1585
3100000US13780,13780,"Binghamton, NY Metro Area",245189,,221902,866,9028,891,925,448,6363,777,0,277,1797,707,5174,1233,195,206,4979,1216
3100000US13820,13820,"Birmingham-Hoover, AL Metro Area",1117348,3648,768138,5364,309075,2483,2994,1096,11904,1485,148,215,10134,3016,14955,2915,377,347,14578,2904
3100000US13980,13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",158922,3346,144487,3371,5662,1128,78,135,4975,485,71,118,1669,728,1980,674,119,160,1861,620
3100000US14020,14020,"Bloomington, IN Metro Area",183623,2249,168351,2420,5101,335,1049,541,5992,371,132,198,1070,805,1928,732,550,357,1378,690
3100000US14060,14060,"Bloomington-Normal, IL Metro Area",165298,,142918,997,10890,1252,136,117,4822,466,99,162,1732,1224,4701,1278,562,404,4139,1246
3100000US14260,14260,"Boise City-Nampa, ID Metro Area",596289,3257,550191,4634,5678,967,3094,1329,11095,1284,654,674,8951,2115,16626,2883,1550,925,15076,2612
3100000US14460,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",4522858,,3644975,11366,312853,6970,9715,1990,271476,2781,421,247,185061,12717,98357,8541,17038,3296,81319,8074
3100000US14500,14500,"Boulder, CO Metro Area",293161,,255336,3742,3114,899,1322,499,10776,943,201,305,14467,3884,7945,1634,1584,839,6361,1465
3100000US14540,14540,"Bowling Green, KY Metro Area",117219,1574,103501,1909,8751,1211,385,485,1606,236,824,1055,831,810,1321,456,56,92,1265,449
3100000US14600,14600,"Bradenton-Sarasota-Venice, FL Metro Area",687823,,606972,4057,44182,1717,631,537,9787,614,72,132,16033,3913,10146,3266,2993,2146,7153,2023
3100000US14740,14740,"Bremerton-Silverdale, WA Metro Area",239769,,201567,1878,6425,900,3675,1410,9858,1081,2040,199,3530,1641,12674,2184,1295,850,11379,1926
3100000US14860,14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",895030,,711738,6553,90387,2007,1740,549,39192,857,129,212,40122,6669,11722,2312,2446,915,9276,2173
3100000US15180,15180,"Brownsville-Harlingen, TX Metro Area",392736,,358730,4352,763,454,803,749,3997,750,0,291,26174,4158,2269,1071,990,512,1279,903
3100000US15260,15260,"Brunswick, GA Metro Area",99793,3257,73291,2837,23170,2149,317,567,457,354,0,298,1162,915,1396,981,92,140,1304,939
3100000US15380,15380,"Buffalo-Niagara Falls, NY Metro Area",1124309,,932333,2598,136838,2591,7120,1220,20178,803,66,111,14049,2706,13725,2488,2321,1056,11404,2134
3100000US15500,15500,"Burlington, NC Metro Area",148053,,103243,1651,27386,1018,493,233,1759,395,0,289,13147,1642,2025,900,0,289,2025,900
3100000US15540,15540,"Burlington-South Burlington, VT Metro Area",209005,1324,196513,1540,2340,597,594,461,4224,517,0,211,1061,674,4273,1092,168,259,4105,1030
3100000US15940,15940,"Canton-Massillon, OH Metro Area",408245,2032,368012,2363,26042,1555,1052,501,2868,450,0,265,1126,650,9145,1903,994,711,8151,1671
3100000US15980,15980,"Cape Coral-Fort Myers, FL Metro Area",593136,,504007,6159,44864,2291,2410,1410,8141,437,216,279,24369,5023,9129,2498,1839,1384,7290,2061
3100000US16220,16220,"Casper, WY Metro Area",73129,,68242,902,1172,677,415,320,310,385,0,261,1453,905,1537,636,133,156,1404,622
3100000US16300,16300,"Cedar Rapids, IA Metro Area",255452,,235547,1521,7599,1044,307,282,4499,350,291,317,2404,1250,4805,1299,479,372,4326,1265
3100000US16580,16580,"Champaign-Urbana, IL Metro Area",222716,2126,177019,2639,22443,1033,394,260,15316,904,79,140,2683,1220,4782,1311,161,195,4621,1298
3100000US16620,16620,"Charleston, WV Metro Area",300975,1895,278213,2035,14697,1215,322,205,2341,529,0,265,0,265,5402,1264,98,158,5304,1239
3100000US16700,16700,"Charleston-North Charleston-Summerville, SC Metro Area",644506,,432487,2207,182805,1757,2252,788,9507,1038,331,430,5764,2057,11360,1997,795,443,10565,1995
3100000US16740,16740,"Charlotte-Gastonia-Concord, NC-SC Metro Area",1701600,3300,1171620,7216,393435,5090,6491,876,45663,1751,1004,900,55475,7533,27912,3684,3121,1503,24791,3360
3100000US16820,16820,"Charlottesville, VA Metro Area",193684,4620,155022,4693,25165,3180,0,285,5928,622,0,285,1601,835,5968,1953,478,363,5490,1948
3100000US16860,16860,"Chattanooga, TN-GA Metro Area",518515,4739,427493,5135,72109,1674,1202,682,6094,499,170,203,3209,1654,8238,1861,414,421,7824,1842
3100000US16940,16940,"Cheyenne, WY Metro Area",87542,,75000,1154,3119,583,1598,727,1047,443,0,261,3182,937,3596,1185,1416,731,2180,780
3100000US16980,16980,"Chicago-Naperville-Joliet, IL-IN-WI Metro Area",9568532,1442,6349711,27850,1678270,8163,19368,2721,506427,4829,1769,826,844019,29181,168968,10995,52199,6638,116769,7233
3100000US17020,17020,"Chico, CA Metro Area",220337,,185327,2585,3343,558,1813,568,9306,1077,16,37,10583,2542,9949,1441,1044,739,8905,1416
3100000US17140,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2155435,2405,1813915,4555,258537,3041,2890,875,33510,1431,563,422,12484,3392,33536,3682,1746,749,31790,3545
3100000US17300,17300,"Clarksville, TN-KY Metro Area",261068,3215,197213,3175,48059,1821,1138,497,4509,669,444,760,3239,1246,6466,1869,729,551,5737,1777
3100000US17420,17420,"Cleveland, TN Metro Area",113081,2393,106424,2393,4590,472,0,281,634,235,0,281,200,270,1233,534,53,127,1180,530
3100000US17460,17460,"Cleveland-Elyria-Mentor, OH Metro Area",2088291,,1587777,3439,404823,3713,4321,1171,37660,1342,25,47,18517,3260,35168,3947,4032,1435,31136,3720
3100000US17660,17660,"Coeur d'Alene, ID Metro Area",137475,,131028,614,305,243,1241,641,535,210,0,259,41,81,4325,1012,147,200,4178,937
3100000US17780,17780,"College Station-Bryan, TX Metro Area",211761,4358,158322,4417,25283,2191,578,238,8588,1330,138,168,14090,3421,4762,1580,1557,1014,3205,1318
3100000US17820,17820,"Colorado Springs, CO Metro Area",617321,2161,508547,5027,36501,2158,4778,1112,16806,1259,1983,888,19962,4687,28744,3323,4183,1302,24561,3165
3100000US17860,17860,"Columbia, MO Metro Area",164929,2091,139785,2170,12377,1126,328,161,4549,552,48,81,1704,1055,6138,1400,262,318,5876,1386
3100000US17900,17900,"Columbia, SC Metro Area",721109,4759,445060,3656,240708,4664,1813,663,11179,1064,0,287,9538,2275,12811,2552,749,361,12062,2577
3100000US17980,17980,"Columbus, GA-AL Metro Area",291305,4179,153234,3441,120184,2453,462,424,4810,1186,118,192,4978,1382,7519,1584,1492,712,6027,1392
3100000US18020,18020,"Columbus, IN Metro Area",75360,,69359,1161,863,583,162,107,2211,229,0,265,252,292,2513,1342,54,103,2459,1355
3100000US18140,18140,"Columbus, OH Metro Area",1773120,,1415152,3764,243545,3504,3031,842,54377,1674,0,265,15381,3229,41634,4037,3284,1055,38350,3892
3100000US18580,18580,"Corpus Christi, TX Metro Area",415527,3213,363862,5166,15994,1168,1786,716,4164,837,153,263,23122,3709,6446,1543,1875,776,4571,1399
3100000US18700,18700,"Corvallis, OR Metro Area",81859,,72773,589,1117,172,700,394,4621,574,149,141,477,433,2022,730,228,263,1794,694
3100000US19060,19060,"Cumberland, MD-WV Metro Area",99033,,91683,390,4296,964,305,266,690,415,0,271,485,423,1574,518,0,271,1574,518
3100000US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",6303407,3363,4387382,23719,876979,6150,31193,4051,303768,3475,5204,1047,561907,23867,136974,11104,32722,4603,104252,8720
3100000US19140,19140,"Dalton, GA Metro Area",134139,,114605,4291,4004,782,734,933,1992,1819,0,298,10641,3935,2163,1410,98,164,2065,1394
3100000US19180,19180,"Danville, IL Metro Area",80680,,68352,815,9346,924,0,267,111,159,101,166,1297,818,1473,980,203,211,1270,954
3100000US19260,19260,"Danville, VA Metro Area",104806,3052,68543,1962,33273,2570,72,115,496,467,87,103,863,611,1472,774,360,418,1112,671
3100000US19340,19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",378879,3167,331472,4070,23070,1481,853,426,6432,655,33,55,9268,2660,7751,1400,1372,585,6379,1449
3100000US19380,19380,"Dayton, OH Metro Area",836544,,681493,1771,121647,2124,1771,760,13383,854,60,96,4217,1715,13973,2550,860,628,13113,2477
3100000US19460,19460,"Decatur, AL Metro Area",150125,,120675,976,18899,704,2624,871,253,249,165,245,4854,1095,2655,1243,0,271,2655,1243
3100000US19660,19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",498036,,419051,3516,47946,3205,1345,685,8121,591,254,312,13358,4602,7961,2106,1941,985,6020,1862
3100000US19740,19740,"Denver-Aurora, CO Metro Area",2502881,2756,2052598,10775,132250,3445,21275,2869,85165,2400,2434,726,133258,9816,75901,5995,17314,2879,58587,5200
3100000US19780,19780,"Des Moines-West Des Moines, IA Metro Area",554247,1901,493025,3210,24098,1460,1251,541,15297,1488,275,365,11719,2858,8582,1709,922,487,7660,1627
3100000US19820,19820,"Detroit-Warren-Livonia, MI Metro Area",4425110,,3127418,6131,1004544,5325,12700,1957,139535,2461,1006,695,54804,5739,85103,4490,8011,1977,77092,4230
3100000US20020,20020,"Dothan, AL Metro Area",140961,,103567,636,32757,1278,1089,1054,472,223,11,19,744,252,2321,734,264,288,2057,705
3100000US20100,20100,"Dover, DE Metro Area",155415,,111054,1237,34444,1051,905,298,3198,342,0,263,1753,1060,4061,1042,362,375,3699,957
3100000US20260,20260,"Duluth, MN-WI Metro Area",275336,2018,258242,1900,3086,699,7299,775,1791,280,0,271,193,152,4725,1065,289,246,4436,1013
3100000US20500,20500,"Durham, NC Metro Area",489762,,296833,3290,131561,2414,1138,458,20655,1340,44,73,29953,3682,9578,2265,867,639,8711,2121
3100000US20740,20740,"Eau Claire, WI Metro Area",158742,,151751,263,1035,136,784,273,3603,455,0,216,379,215,1190,616,130,125,1060,582
3100000US20940,20940,"El Centro, CA Metro Area",163972,,130210,3789,5961,258,2701,555,3460,288,116,149,17921,3106,3603,1341,1576,840,2027,987
3100000US21060,21060,"Elizabethtown, KY Metro Area",112431,1825,95987,2081,11492,718,193,164,2239,283,37,62,291,318,2192,837,98,178,2094,752
3100000US21140,21140,"Elkhart-Goshen, IN Metro Area",199137,,166722,3131,9708,1066,840,642,2476,286,0,265,13108,3348,6283,1740,2074,1401,4209,1325
3100000US21300,21300,"Elmira, NY Metro Area",87813,,78858,414,4847,969,237,235,778,308,349,554,335,440,2409,785,126,197,2283,786
3100000US21340,21340,"El Paso, TX Metro Area",742062,,608663,7002,21565,1256,3428,1047,8476,919,106,186,83411,6918,16413,2551,8388,2082,8025,1794
3100000US21500,21500,"Erie, PA Metro Area",279175,,250875,1663,17897,1079,263,221,2135,263,72,121,3181,1509,4752,1352,1048,847,3704,983
3100000US21660,21660,"Eugene-Springfield, OR Metro Area",346560,,312804,1503,3670,987,4276,1485,9455,1333,558,545,3911,1308,11886,1832,977,541,10909,1819
3100000US21780,21780,"Evansville, IN-KY Metro Area",351765,2486,321397,2444,19204,1737,337,265,2603,852,203,266,2566,1345,5455,1481,559,507,4896,1433
3100000US21820,21820,"Fairbanks, AK Metro Area",97970,,76549,1235,3770,1594,6719,1216,2638,445,176,227,1309,968,6809,2041,319,300,6490,2009
3100000US21940,21940,"Fajardo, PR Metro Area",80243,3373,49049,3788,8151,2211,177,180,133,154,0,289,19425,3221,3308,1254,1044,713,2264,1171
3100000US22020,22020,"Fargo, ND-MN Metro Area",194839,1452,182460,1783,3498,462,3129,736,2633,318,162,259,1581,1068,1376,579,0,271,1376,579
3100000US22140,22140,"Farmington, NM Metro Area",122500,,70375,1796,170,212,45435,919,771,74,0,279,3429,1539,2320,1086,324,393,1996,968
3100000US22180,22180,"Fayetteville, NC Metro Area",356105,,188839,1763,125741,2954,5541,989,6372,672,809,252,9669,2288,19134,4006,1458,774,17676,3969
3100000US22220,22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",442582,3062,380227,4980,9845,1103,5489,1175,9232,1003,1508,362,26763,4197,9518,1790,1243,632,8275,1685
3100000US22380,22380,"Flagstaff, AZ Metro Area",128558,,80918,2062,1764,286,36311,1311,1724,206,164,195,4684,2122,2993,1440,176,235,2817,1422
3100000US22420,22420,"Flint, MI Metro Area",428790,,328624,937,80437,1779,1984,908,4182,588,0,242,2290,827,11273,2000,693,580,10580,1925
3100000US22500,22500,"Florence, SC Metro Area",199831,,113125,485,81658,1636,567,409,1693,507,0,287,392,408,2396,1175,62,101,2334,1173
3100000US22520,22520,"Florence-Muscle Shoals, AL Metro Area",143791,,123066,411,18065,885,342,258,693,613,0,271,435,415,1190,613,183,208,1007,567
3100000US22540,22540,"Fond du Lac, WI Metro Area",99453,,94936,733,1152,609,296,382,1084,216,0,216,989,735,996,708,42,69,954,709
3100000US22660,22660,"Fort Collins-Loveland, CO Metro Area",292825,,267298,2688,2293,446,2148,1282,4450,725,149,247,6979,2100,9508,1417,1348,663,8160,1232
3100000US22900,22900,"Fort Smith, AR-OK Metro Area",286786,2768,238594,3342,10224,999,7657,1614,4929,775,32,54,2918,1098,22432,2197,1019,776,21413,2174
3100000US23020,23020,"Fort Walton Beach-Crestview-Destin, FL Metro Area",179693,,147068,2051,16825,1262,1130,634,6021,577,0,305,3253,2184,5396,1621,613,530,4783,1523
3100000US23060,23060,"Fort Wayne, IN Metro Area",410247,2251,344624,3488,39757,1264,1325,480,7323,459,0,265,8971,2583,8247,1475,1150,686,7097,1452
3100000US23420,23420,"Fresno, CA Metro Area",909153,,540129,11353,48235,2521,10953,2775,78376,2216,769,371,198735,11801,31956,4226,11518,3145,20438,3256
3100000US23460,23460,"Gadsden, AL Metro Area",103303,,84676,632,14935,689,389,345,457,218,0,271,391,427,2455,1155,472,514,1983,1151
3100000US23540,23540,"Gainesville, FL Metro Area",255393,2585,188658,2544,46018,1432,428,274,11051,744,0,305,2291,1006,6947,1667,353,602,6594,1554
3100000US23580,23580,"Gainesville, GA Metro Area",184814,,150225,4740,12088,1055,644,451,3176,151,0,298,16153,4679,2528,1295,643,468,1885,1115
3100000US24020,24020,"Glens Falls, NY Metro Area",128775,,122997,446,3261,818,827,454,229,158,0,277,310,216,1151,698,26,42,1125,697
3100000US24140,24140,"Goldsboro, NC Metro Area",113671,,67813,1092,36756,490,168,184,947,247,90,146,5124,1052,2773,922,1253,824,1520,599
3100000US24220,24220,"Grand Forks, ND-MN Metro Area",95796,1256,88216,1382,1208,193,2898,361,820,253,0,271,1765,853,889,336,29,54,860,340
3100000US24300,24300,"Grand Junction, CO Metro Area",143171,,125213,1640,1526,513,1888,974,935,248,344,489,10032,1923,3233,1065,827,491,2406,819
3100000US24340,24340,"Grand Rapids-Wyoming, MI Metro Area",776833,,653302,4549,55395,2436,4543,1418,13259,1159,85,109,30191,4860,20058,2711,2895,974,17163,2574
3100000US24500,24500,"Great Falls, MT Metro Area",82026,,73333,552,1114,698,2859,947,307,356,0,235,869,569,3544,995,177,176,3367,1019
3100000US24540,24540,"Greeley, CO Metro Area",249775,,227458,2744,1884,719,1498,640,3000,753,25,42,10652,2581,5258,1383,831,476,4427,1354
3100000US24580,24580,"Green Bay, WI Metro Area",302935,,279842,1604,2940,1085,5819,820,5720,502,265,270,3272,1525,5077,1267,781,533,4296,1207
3100000US24660,24660,"Greensboro-High Point, NC Metro Area",705684,,474726,3979,175984,1803,2729,730,16716,643,243,267,27283,4148,8003,1837,1338,800,6665,1630
3100000US24780,24780,"Greenville, NC Metro Area",173136,3091,104593,2197,58917,2729,394,238,1753,645,142,224,3839,1556,3498,1254,330,304,3168,1264
3100000US24860,24860,"Greenville-Mauldin-Easley, SC Metro Area",624715,,491135,2944,104100,1631,843,378,9050,980,348,445,8906,2889,10333,2057,1162,783,9171,1874
3100000US25060,25060,"Gulfport-Biloxi, MS Metro Area",235763,4321,173942,4228,46826,1932,1087,579,5565,724,0,287,3168,1503,5175,1823,882,793,4293,1644
3100000US25180,25180,"Hagerstown-Martinsburg, MD-WV Metro Area",263613,1751,232398,1881,20503,1569,426,301,2334,474,0,271,1674,931,6278,1590,701,451,5577,1482
3100000US25260,25260,"Hanford-Corcoran, CA Metro Area",149518,,108310,3943,11519,704,2432,602,4875,634,39,65,18594,3779,3749,1285,875,472,2874,1198
3100000US25420,25420,"Harrisburg-Carlisle, PA Metro Area",531108,,452765,2429,50364,1624,947,496,12107,723,0,242,5806,2226,9119,2018,1099,763,8020,1858
3100000US25500,25500,"Harrisonburg, VA Metro Area",118409,,109154,1520,4568,654,57,127,2473,455,0,285,1513,1285,644,513,0,285,644,513
3100000US25540,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",1190512,,937859,5006,118422,3329,3371,1238,40116,1092,177,204,63510,4886,27057,3948,6217,2132,20840,3518
3100000US25620,25620,"Hattiesburg, MS Metro Area",138752,2351,96952,2231,39137,1311,114,123,918,769,0,287,782,577,849,526,59,97,790,489
3100000US25860,25860,"Hickory-Lenoir-Morganton, NC Metro Area",363036,,314184,3135,24772,1965,1638,1283,8503,1225,91,166,9507,2249,4341,1218,554,387,3787,1091
3100000US25980,25980,"Hinesville-Fort Stewart, GA Metro Area",71710,3046,38755,2709,27707,1402,400,362,1054,357,82,128,2702,907,1010,610,0,298,1010,610
3100000US26100,26100,"Holland-Grand Haven, MI Metro Area",260364,,232255,2003,3454,673,532,312,5919,488,157,207,12974,2235,5073,1770,1685,1111,3388,1151
3100000US26180,26180,"Honolulu, HI Metro Area",905034,,208116,3097,28134,3227,2080,706,393598,8199,76675,3321,10351,2416,186080,10487,6740,1943,179340,10200
3100000US26300,26300,"Hot Springs, AR Metro Area",97465,,83499,1242,7736,595,600,283,745,57,0,269,3000,1212,1885,826,363,508,1522,607
3100000US26380,26380,"Houma-Bayou Cane-Thibodaux, LA Metro Area",201148,,152408,1661,35011,851,8443,580,392,425,0,277,3098,1816,1796,1075,437,494,1359,945
3100000US26420,26420,"Houston-Sugar Land-Baytown, TX Metro Area",5722952,5275,3752961,23299,946262,5971,27374,3856,334118,2685,4033,461,563660,21857,94544,6929,30222,4591,64322,5220
3100000US26580,26580,"Huntington-Ashland, WV-KY-OH Metro Area",284234,,270576,797,7593,1015,255,184,1641,699,0,271,269,234,3900,902,0,271,3900,902
3100000US26620,26620,"Huntsville, AL Metro Area",395645,,289965,1065,86299,1491,2217,683,8011,998,167,212,1955,985,7031,1605,426,306,6605,1607
3100000US26820,26820,"Idaho Falls, ID Metro Area",123995,1784,117671,1915,562,339,637,556,1687,947,39,64,1830,912,1569,643,273,211,1296,599
3100000US26900,26900,"Indianapolis-Carmel, IN Metro Area",1715128,3022,1369810,6822,242104,3378,2477,819,31479,1389,252,300,35608,5591,33398,3585,2789,1153,30609,3558
3100000US26980,26980,"Iowa City, IA Metro Area",149437,,134199,953,4756,971,114,127,6493,243,0,226,1526,923,2349,1053,314,241,2035,983
3100000US27060,27060,"Ithaca, NY Metro Area",101136,,84380,336,3737,492,181,176,10660,497,0,277,314,251,1864,645,25,44,1839,649
3100000US27100,27100,"Jackson, MI Metro Area",160180,,142059,725,11856,1064,969,466,1212,256,40,71,644,378,3400,1152,374,336,3026,1165
3100000US27140,27140,"Jackson, MS Metro Area",534767,4694,270615,3908,251446,3614,424,340,5035,340,0,287,3800,1681,3447,1428,570,525,2877,1300
3100000US27180,27180,"Jackson, TN Metro Area",110285,2290,72074,2140,33806,1492,182,189,935,68,0,281,1208,687,2080,1352,39,68,2041,1350
3100000US27260,27260,"Jacksonville, FL Metro Area",1315218,6420,938992,6029,287168,3421,3821,1165,40219,1766,465,322,19029,3688,25524,3842,3825,1208,21699,3608
3100000US27340,27340,"Jacksonville, NC Metro Area",165938,,123451,1453,28274,979,572,524,2771,421,72,93,5610,1456,5188,1184,466,359,4722,1160
3100000US27500,27500,"Janesville, WI Metro Area",160213,,147050,1030,7347,623,728,718,1339,680,12,21,1274,851,2463,1027,159,182,2304,1006
3100000US27620,27620,"Jefferson City, MO Metro Area",145387,1650,129278,1775,9976,1034,464,196,1512,348,0,257,1361,689,2796,972,93,115,2703,976
3100000US27740,27740,"Johnson City, TN Metro Area",195849,,184557,827,6334,737,100,105,925,267,0,281,1312,965,2621,879,254,213,2367,818
3100000US27780,27780,"Johnstown, PA Metro Area",144319,,136414,501,4929,662,173,196,911,50,35,60,366,374,1491,735,119,164,1372,744
3100000US27860,27860,"Jonesboro, AR Metro Area",120336,2178,104357,2016,13380,1356,285,283,291,269,0,269,248,309,1775,849,444,510,1331,683
3100000US27900,27900,"Joplin, MO Metro Area",172933,,159407,1572,2386,657,3259,672,1454,248,59,109,2150,1574,4218,1016,464,379,3754,978
3100000US28020,28020,"Kalamazoo-Portage, MI Metro Area",323713,,274874,1799,29180,1267,1517,639,5273,735,0,242,5988,1766,6881,1472,730,464,6151,1425
3100000US28100,28100,"Kankakee-Bradley, IL Metro Area",112524,,90079,1116,17544,555,74,119,345,282,0,267,2820,1040,1662,746,488,464,1174,560
