GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
310M200US11020,11020,"Altoona, PA Metro Area",125955,,120874,157,1733,748,0,168,897,990,0,168,156,129,2295,1021,0,168,2295,1021
310M200US11100,11100,"Amarillo, TX Metro Area",261752,2264,223526,2694,14927,1494,1207,445,7793,534,594,756,5319,1624,8386,1901,1975,850,6411,1607
310M200US11180,11180,"Ames, IA Metro Area",94073,,82686,585,1764,492,133,190,5547,1099,104,179,108,183,3731,1171,515,578,3216,1189
310M200US11260,11260,"Anchorage, AK Metro Area",398892,,276592,2686,17755,2051,25976,2513,29579,1702,6810,645,5698,2028,36482,4159,1816,1120,34666,4101
310M200US11460,11460,"Ann Arbor, MI Metro Area",356874,,265066,1110,41152,2260,571,278,31462,862,380,346,2755,917,15488,2305,716,536,14772,2344
310M200US11540,11540,"Appleton, WI Metro Area",231497,,210544,1507,2784,927,3151,692,6396,789,0,145,4343,1523,4279,1163,48,84,4231,1160
310M200US11640,11640,"Arecibo, PR Metro Area",191864,,162592,3756,3788,1199,317,276,973,698,0,220,22283,3856,1911,1075,1009,671,902,652
310M200US11700,11700,"Asheville, NC Metro Area",442316,,398682,2778,22862,2809,1173,638,4721,641,1050,1385,4973,2029,8855,2439,2045,1139,6810,2156
310M200US12020,12020,"Athens-Clarke County, GA Metro Area",197268,1997,142872,3023,38467,1421,242,269,7530,623,0,211,4725,2377,3432,1309,427,445,3005,1132
310M200US12060,12060,"Atlanta-Sandy Springs-Roswell, GA Metro Area",5611829,3945,3101785,14249,1881020,9607,13595,3109,305919,4302,4199,2393,187400,14516,117911,8875,17093,3467,100818,8069
310M200US12100,12100,"Atlantic City-Hammonton, NJ Metro Area",275209,,186325,3685,43439,2301,404,268,22964,524,0,195,10983,3424,11094,2798,3877,1596,7217,2247
310M200US12220,12220,"Auburn-Opelika, AL Metro Area",154255,,109240,1050,35876,1232,134,147,5159,420,0,189,1127,1019,2719,1292,65,107,2654,1291
310M200US12260,12260,"Augusta-Richmond County, GA-SC Metro Area",583010,1296,340792,3576,211583,3452,1305,622,10744,1025,0,187,7780,2494,10806,2173,800,564,10006,2005
310M200US12420,12420,"Austin-Round Rock, TX Metro Area",1943299,,1550290,10574,145071,3443,6720,1650,102958,2660,899,661,83730,9466,53631,4603,10534,2670,43097,3757
310M200US12540,12540,"Bakersfield, CA Metro Area",874589,,664002,9492,46940,3009,10342,3361,40765,2224,925,409,77317,8496,34298,4948,8757,2673,25541,4010
310M200US12580,12580,"Baltimore-Columbia-Towson, MD Metro Area",2785874,,1707689,6270,815130,4593,5372,1151,147743,2878,639,243,38478,5882,70823,4833,5995,1729,64828,4598
310M200US12620,12620,"Bangor, ME Metro Area",153414,,145290,527,1604,229,1554,528,2090,65,13,20,410,484,2453,595,92,101,2361,616
310M200US12700,12700,"Barnstable Town, MA Metro Area",214914,,199233,899,6312,1010,965,652,3396,467,0,198,1133,643,3875,1443,671,410,3204,1431
310M200US12940,12940,"Baton Rouge, LA Metro Area",825478,,495969,1773,296963,2491,1829,642,16409,1046,157,161,4434,1679,9717,2451,216,209,9501,2458
310M200US12980,12980,"Battle Creek, MI Metro Area",134878,,111921,761,14443,800,1514,527,3010,165,0,165,412,444,3578,892,289,235,3289,826
310M200US13020,13020,"Bay City, MI Metro Area",106179,,100324,608,1742,824,171,231,578,349,0,165,547,477,2817,1067,0,165,2817,1067
310M200US13140,13140,"Beaumont-Port Arthur, TX Metro Area",403958,2235,280449,2578,99615,2530,639,560,10218,782,0,211,5837,1790,7200,1683,1871,1094,5329,1251
310M200US13220,13220,"Beckley, WV Metro Area",123373,,111256,527,9318,883,229,236,415,330,0,187,550,515,1605,800,104,138,1501,780
310M200US13380,13380,"Bellingham, WA Metro Area",208351,,177416,2048,1861,612,5820,805,8150,940,611,107,5008,1796,9485,1735,1552,820,7933,1456
310M200US13460,13460,"Bend-Redmond, OR Metro Area",170388,,159453,2356,656,316,913,769,2158,824,0,197,2874,2278,4334,1482,20,34,4314,1482
310M200US13740,13740,"Billings, MT Metro Area",167521,1049,153955,1371,1062,318,7760,711,1036,376,88,122,585,324,3035,844,331,421,2704,705
310M200US13780,13780,"Binghamton, NY Metro Area",247219,,219150,1209,10696,1533,631,341,8795,614,170,237,1507,586,6270,1380,522,404,5748,1268
310M200US13820,13820,"Birmingham-Hoover, AL Metro Area",1143772,,753623,3243,325556,3357,2762,754,15572,1145,284,347,27210,4088,18765,2746,930,574,17835,2676
310M200US13900,13900,"Bismarck, ND Metro Area",126526,1057,112864,749,566,425,8809,1333,272,275,0,147,869,630,3146,994,102,112,3044,990
310M200US13980,13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",181249,3321,162745,3227,8446,1104,990,915,5496,1107,0,195,964,703,2608,1038,112,146,2496,1027
310M200US14010,14010,"Bloomington, IL Metro Area",188917,1331,158958,1952,15239,1039,143,153,8397,739,0,182,2659,1363,3521,868,364,418,3157,878
310M200US14020,14020,"Bloomington, IN Metro Area",164308,,144848,762,4765,730,508,310,9171,717,0,187,845,557,4171,1124,572,645,3599,929
310M200US14100,14100,"Bloomsburg-Berwick, PA Metro Area",85763,,80662,703,1601,409,68,83,1748,406,140,227,716,799,828,475,255,291,573,374
310M200US14260,14260,"Boise City, ID Metro Area",666144,2914,606993,5609,6737,1194,6126,1737,14796,2779,321,256,13518,3840,17653,3464,3009,1214,14644,3286
310M200US14460,14460,"Boston-Cambridge-Newton, MA-NH Metro Area",4732161,,3657362,10647,363422,6787,9153,2332,348363,3937,903,480,196640,10211,156318,9279,20886,3568,135432,8736
310M200US14500,14500,"Boulder, CO Metro Area",313333,,276324,2598,3253,608,2480,1385,14136,1236,236,274,8030,2207,8874,2152,1799,1328,7075,1539
310M200US14540,14540,"Bowling Green, KY Metro Area",165928,2483,141742,2935,11480,1799,219,275,3972,331,900,1102,4128,1610,3487,1408,663,621,2824,1252
310M200US14740,14740,"Bremerton-Silverdale, WA Metro Area",254183,,208830,1853,5786,1280,3209,1024,12789,1319,2084,544,4172,1846,17313,2206,1342,797,15971,2065
310M200US14860,14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",945438,,693016,5749,103807,3339,2090,603,48920,1978,203,237,74202,6324,23200,3635,7813,2239,15387,2766
310M200US15180,15180,"Brownsville-Harlingen, TX Metro Area",420392,,397731,3714,2343,572,1262,725,3074,256,0,211,11787,2883,4195,1419,1411,717,2784,1270
310M200US15260,15260,"Brunswick, GA Metro Area",112663,3630,79875,2972,23971,2026,1018,902,1242,206,18,37,3991,1200,2548,1222,302,334,2246,1143
310M200US15380,15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",1136360,,907468,2885,139653,2844,7134,871,32761,1570,590,359,23118,2841,25636,3933,4152,1229,21484,3517
310M200US15500,15500,"Burlington, NC Metro Area",155792,,113367,2301,27856,1440,228,141,2325,480,41,52,6457,2409,5518,1682,125,146,5393,1672
310M200US15540,15540,"Burlington-South Burlington, VT Metro Area",215824,740,199977,955,3414,670,534,381,5650,856,94,153,1377,964,4778,1428,102,113,4676,1432
310M200US15680,15680,"California-Lexington Park, MD Metro Area",110382,,87505,423,15751,1055,249,237,3044,490,0,193,419,309,3414,1166,134,175,3280,1109
310M200US15940,15940,"Canton-Massillon, OH Metro Area",403923,,360532,776,25695,1831,374,420,2804,557,194,299,842,657,13482,2056,202,178,13280,2048
310M200US15980,15980,"Cape Coral-Fort Myers, FL Metro Area",679513,,577950,5924,60547,2233,1414,832,10591,995,732,1101,16805,4771,11474,3799,1935,1550,9539,3401
310M200US16020,16020,"Cape Girardeau, MO-IL Metro Area",97612,2319,85545,2261,8572,761,285,213,1017,295,101,179,238,249,1854,635,237,257,1617,593
310M200US16060,16060,"Carbondale-Marion, IL Metro Area",126685,,107790,742,12021,1406,180,238,2871,554,0,182,85,119,3738,1519,219,333,3519,1468
310M200US16180,16180,"Carson City, NV Metro Area",54522,,41781,1531,240,166,1578,849,2554,415,0,203,7017,1853,1352,604,327,386,1025,455
310M200US16220,16220,"Casper, WY Metro Area",81624,,75488,1203,1563,602,710,475,820,189,16,34,1185,1110,1842,1076,440,365,1402,992
310M200US16300,16300,"Cedar Rapids, IA Metro Area",263885,,239715,1240,11406,1218,180,220,5382,479,0,155,2391,1400,4811,1181,294,226,4517,1108
310M200US16540,16540,"Chambersburg-Waynesboro, PA Metro Area",152892,,142493,639,7388,865,613,288,723,606,0,168,552,537,1123,639,58,104,1065,652
310M200US16580,16580,"Champaign-Urbana, IL Metro Area",238680,1331,183740,1820,26661,1194,271,203,19745,1314,0,182,879,630,7384,1953,615,722,6769,1753
310M200US16620,16620,"Charleston, WV Metro Area",223371,1526,200036,1714,15097,1457,446,368,1940,595,0,187,496,499,5356,1517,60,86,5296,1533
310M200US16700,16700,"Charleston-North Charleston, SC Metro Area",727689,,492429,2855,191588,2994,1763,622,14045,1132,232,210,9531,2845,18101,2888,502,626,17599,2761
310M200US16740,16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2380314,,1621601,7307,525194,4502,8085,1373,75535,1997,832,695,89906,7113,59161,5340,5582,1598,53579,5036
310M200US16820,16820,"Charlottesville, VA Metro Area",227738,2785,177998,4218,31051,2974,1040,953,9018,749,31,53,3423,1207,5177,1245,270,277,4907,1229
310M200US16860,16860,"Chattanooga, TN-GA Metro Area",543153,2970,439672,3868,75526,2500,1639,932,8418,1327,408,443,1813,992,15677,2416,1248,934,14429,2409
310M200US16940,16940,"Cheyenne, WY Metro Area",96389,,81825,1852,3174,778,641,501,976,403,24,46,6440,1756,3309,1011,675,515,2634,919
310M200US16980,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",9553810,1375,6332643,22968,1608877,8383,22934,3176,603681,4882,3132,1109,761554,22905,220989,10169,59078,5217,161911,8611
310M200US17020,17020,"Chico, CA Metro Area",224241,,183737,3126,3568,631,4523,2896,9265,1240,305,216,8709,2103,14134,2250,1040,674,13094,2068
310M200US17140,17140,"Cincinnati, OH-KY-IN Metro Area",2149971,3833,1767917,6542,264269,3926,2957,1136,46993,1979,739,648,22834,5409,44262,4517,2787,1503,41475,4260
310M200US17300,17300,"Clarksville, TN-KY Metro Area",279593,1848,201156,2461,53992,2422,1076,444,5195,1092,229,335,4481,1703,13464,2685,855,537,12609,2693
310M200US17420,17420,"Cleveland, TN Metro Area",118959,2123,109072,2365,5392,741,143,105,998,331,0,198,927,635,2427,1127,775,622,1652,815
310M200US17460,17460,"Cleveland-Elyria, OH Metro Area",2063598,,1525179,4019,412126,3976,6435,1652,44851,1819,137,132,22785,3207,52085,4034,6744,1652,45341,3887
310M200US17660,17660,"Coeur d'Alene, ID Metro Area",147326,,139228,948,1004,750,1826,748,1195,412,375,506,329,533,3369,889,0,190,3369,889
310M200US17780,17780,"College Station-Bryan, TX Metro Area",239953,3319,177382,4411,27837,2011,327,297,11982,769,47,62,15540,3848,6838,1777,1094,611,5744,1669
310M200US17820,17820,"Colorado Springs, CO Metro Area",686908,,546862,5377,38303,2828,3586,1022,19573,1897,1504,729,35372,5496,41708,3871,6341,1726,35367,3332
310M200US17860,17860,"Columbia, MO Metro Area",172717,,140791,1177,15427,1942,906,1108,6757,932,4,10,1233,829,7599,2150,414,392,7185,2110
310M200US17900,17900,"Columbia, SC Metro Area",800752,2164,483994,3730,263916,4035,1272,519,15624,1065,858,898,12837,3116,22251,3230,923,582,21328,3271
310M200US17980,17980,"Columbus, GA-AL Metro Area",312731,2293,161428,2845,125229,2422,1187,409,5447,1036,657,669,8455,2101,10328,2096,1365,983,8963,1900
310M200US18020,18020,"Columbus, IN Metro Area",80217,,68914,947,1802,435,50,106,4226,554,0,187,3955,985,1270,753,130,154,1140,740
310M200US18140,18140,"Columbus, OH Metro Area",1994536,,1544720,4050,290929,4996,2585,788,71528,2499,863,756,20311,3720,63600,5527,4728,2070,58872,5426
310M200US18580,18580,"Corpus Christi, TX Metro Area",443480,2417,395101,4006,16011,865,1490,769,8667,1040,131,209,12812,2636,9268,2575,2343,1191,6925,1938
310M200US18700,18700,"Corvallis, OR Metro Area",86316,,75639,653,604,371,201,152,5682,557,293,269,743,541,3154,667,263,259,2891,638
310M200US18880,18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",258042,,206133,2460,21821,1915,2489,508,5952,1033,1058,870,10055,2786,10534,2393,1209,836,9325,2242
310M200US19060,19060,"Cumberland, MD-WV Metro Area",100530,,90961,601,6386,845,141,120,562,254,0,187,278,189,2202,779,70,131,2132,758
310M200US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",6954003,2223,4890399,20661,1056876,7634,30480,4313,413319,5522,6868,830,351891,19878,204170,11085,34272,4351,169898,9857
310M200US19140,19140,"Dalton, GA Metro Area",142952,,129321,2949,5215,482,0,211,1660,211,0,211,5397,2710,1359,902,452,741,907,440
310M200US19180,19180,"Danville, IL Metro Area",79728,,65964,821,11950,723,484,668,164,134,0,182,891,820,275,253,0,182,275,253
310M200US19300,19300,"Daphne-Fairhope-Foley, AL Metro Area",200111,,173137,1565,19588,603,1621,1100,639,898,0,189,1305,1316,3821,1147,1918,1342,1903,910
310M200US19340,19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",382382,1034,328735,2193,27059,1633,1044,372,6915,797,238,348,6177,1546,12214,2122,2044,1093,10170,1902
310M200US19380,19380,"Dayton, OH Metro Area",800836,,630745,1651,125965,2622,2068,717,16444,1414,303,363,4157,1465,21154,2992,978,614,20176,2916
310M200US19460,19460,"Decatur, AL Metro Area",153084,,125135,1223,20521,628,3633,914,415,456,0,189,1102,1169,2278,1108,266,294,2012,1075
310M200US19500,19500,"Decatur, IL Metro Area",108350,,85205,473,14785,1623,434,480,1488,173,0,182,98,82,6340,1574,277,314,6063,1601
310M200US19660,19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",609939,,511427,3013,64523,2501,2483,1087,11548,971,225,215,9066,3197,10667,2779,1524,825,9143,2763
310M200US19740,19740,"Denver-Aurora-Lakewood, CO Metro Area",2754258,,2266137,9933,153931,4005,26447,4534,108407,3213,2092,545,103976,9591,93268,7000,18345,2570,74923,6041
310M200US19780,19780,"Des Moines-West Des Moines, IA Metro Area",611549,,540823,1356,30301,1976,840,514,22273,1341,635,685,2703,907,13974,2277,1085,693,12889,2056
310M200US19820,19820,"Detroit-Warren-Dearborn, MI Metro Area",4296611,,3005080,5623,961183,5354,13840,1629,169240,2920,497,344,50618,5581,96153,6389,7274,1678,88879,6203
310M200US20020,20020,"Dothan, AL Metro Area",148095,,108061,490,34345,1792,453,206,2216,1938,0,189,701,360,2319,616,125,74,2194,602
310M200US20100,20100,"Dover, DE Metro Area",171987,,116236,1405,40749,2015,925,453,4298,413,0,185,1871,810,7908,1999,297,271,7611,1972
310M200US20220,20220,"Dubuque, IA Metro Area",96370,,90383,220,2531,1011,109,134,1351,224,756,1004,159,106,1081,562,52,94,1029,544
310M200US20260,20260,"Duluth, MN-WI Metro Area",280218,,257831,541,4138,744,6866,1050,2615,396,146,168,756,385,7866,1387,183,170,7683,1363
310M200US20500,20500,"Durham-Chapel Hill, NC Metro Area",542710,,331242,4360,148492,1857,1366,586,23852,1547,226,280,22358,4007,15174,2126,3777,1522,11397,1994
310M200US20700,20700,"East Stroudsburg, PA Metro Area",166314,,131762,2274,22823,1126,609,254,3460,857,0,168,3923,1784,3737,1448,707,565,3030,1177
310M200US20740,20740,"Eau Claire, WI Metro Area",165024,,154215,324,1793,610,732,338,5273,743,257,359,143,162,2611,720,76,120,2535,693
310M200US20940,20940,"El Centro, CA Metro Area",179091,,120726,6649,3993,1181,3238,1701,2744,365,244,282,39264,5980,8882,2827,4540,1875,4342,2028
310M200US21060,21060,"Elizabethtown-Fort Knox, KY Metro Area",151491,1678,125632,2065,14175,1282,345,347,2666,508,223,370,2774,1464,5676,1331,311,311,5365,1358
310M200US21140,21140,"Elkhart-Goshen, IN Metro Area",201971,,173189,3116,10223,1434,159,121,2280,417,130,145,8117,2851,7873,2348,1623,1109,6250,1989
310M200US21300,21300,"Elmira, NY Metro Area",87770,,77192,693,4731,1065,91,104,1848,633,0,189,37,69,3871,1329,668,800,3203,1100
310M200US21340,21340,"El Paso, TX Metro Area",836444,1691,698934,8745,32166,2385,5153,1071,9259,996,726,450,73231,7943,16975,3384,4267,1317,12708,3059
310M200US21500,21500,"Erie, PA Metro Area",278443,,242549,1275,19063,1929,700,269,4315,371,186,193,2942,1083,8688,1837,1183,537,7505,1774
310M200US21660,21660,"Eugene, OR Metro Area",358337,,317454,2344,3458,778,3324,1219,8581,1253,514,206,6489,1943,18517,2212,680,444,17837,2161
310M200US21780,21780,"Evansville, IN-KY Metro Area",315162,,278923,1457,21997,1225,460,363,4139,533,193,292,3107,1516,6343,1453,726,577,5617,1295
310M200US21820,21820,"Fairbanks, AK Metro Area",99357,,75321,1143,4564,1183,5386,1650,2497,918,588,875,1338,1027,9663,2332,200,286,9463,2250
310M200US22020,22020,"Fargo, ND-MN Metro Area",228291,,205812,1037,8017,513,2771,631,5215,645,7,14,1458,1203,5011,1663,354,339,4657,1634
310M200US22140,22140,"Farmington, NM Metro Area",123785,,65989,2306,115,138,47876,648,808,172,13,24,7042,2187,1942,789,513,448,1429,559
310M200US22180,22180,"Fayetteville, NC Metro Area",377939,,195193,2272,135566,2360,9490,1000,9336,869,1004,416,7019,2097,20331,3027,1419,788,18912,2959
310M200US22220,22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",503046,3403,428386,5722,11204,1540,6791,1090,14151,1032,5748,1782,21577,4761,15189,3157,1507,935,13682,2937
310M200US22380,22380,"Flagstaff, AZ Metro Area",137682,,88024,1907,2159,482,36043,979,3038,355,106,173,4399,1726,3913,1487,971,736,2942,1248
310M200US22420,22420,"Flint, MI Metro Area",412895,,309897,1075,82783,2300,2140,759,4512,796,103,158,1802,796,11658,2852,585,273,11073,2877
310M200US22500,22500,"Florence, SC Metro Area",207030,,114137,835,85838,1199,1040,797,2555,286,0,200,876,720,2584,1028,235,284,2349,967
310M200US22520,22520,"Florence-Muscle Shoals, AL Metro Area",147639,,124310,657,16554,1166,622,276,942,394,70,126,855,704,4286,1175,175,197,4111,1145
310M200US22540,22540,"Fond du Lac, WI Metro Area",101759,,95368,1422,1428,418,479,181,1301,181,4,9,2010,1414,1169,495,45,55,1124,490
310M200US22660,22660,"Fort Collins, CO Metro Area",324122,,295280,2424,3133,555,2664,1005,6030,1099,1418,1145,6971,2673,8626,1633,729,449,7897,1461
310M200US22900,22900,"Fort Smith, AR-OK Metro Area",279592,,224277,1457,12445,614,16956,1419,6214,754,0,187,4175,1141,15525,1744,999,745,14526,1634
310M200US23060,23060,"Fort Wayne, IN Metro Area",427183,,347263,2197,41231,2644,1098,506,13921,740,23,38,8324,2086,15323,2562,1153,775,14170,2528
310M200US23420,23420,"Fresno, CA Metro Area",965974,,584595,11959,49881,2609,8453,2054,96158,2496,2461,953,188131,12131,36295,4915,8009,1910,28286,4349
310M200US23460,23460,"Gadsden, AL Metro Area",103531,,83905,892,16122,475,338,297,686,389,55,88,757,809,1668,637,0,189,1668,637
310M200US23540,23540,"Gainesville, FL Metro Area",272994,1958,193585,2156,51534,2034,733,235,14481,871,404,310,2385,783,9872,2234,1103,552,8769,2079
310M200US23580,23580,"Gainesville, GA Metro Area",190761,,156154,3637,15053,1230,470,467,3290,609,40,68,11576,3728,4178,1399,758,523,3420,1196
310M200US23900,23900,"Gettysburg, PA Metro Area",101714,,93140,702,1701,631,62,96,535,339,0,168,4065,829,2211,905,364,226,1847,912
310M200US24020,24020,"Glens Falls, NY Metro Area",127345,,120651,371,2688,733,574,460,936,786,0,189,526,297,1970,754,228,213,1742,698
310M200US24140,24140,"Goldsboro, NC Metro Area",124456,,70999,1671,40185,1507,26,44,1732,349,0,198,8756,2336,2758,1264,718,738,2040,974
310M200US24220,24220,"Grand Forks, ND-MN Metro Area",101842,,91619,409,2704,689,2352,518,1697,253,0,187,1048,400,2422,848,10,24,2412,846
310M200US24260,24260,"Grand Island, NE Metro Area",84467,688,79864,983,1695,407,472,292,851,153,0,153,1048,566,537,367,116,132,421,345
310M200US24300,24300,"Grand Junction, CO Metro Area",148255,,139247,1532,971,478,1621,669,1234,389,198,174,1648,872,3336,1299,935,943,2401,804
310M200US24340,24340,"Grand Rapids-Wyoming, MI Metro Area",1027703,,867817,6088,66840,2626,4701,1489,24638,1768,346,333,33451,6398,29910,3180,4305,1431,25605,2650
310M200US24420,24420,"Grants Pass, OR Metro Area",83599,,75446,1652,764,664,939,909,404,457,11,26,2885,2041,3150,743,0,197,3150,743
310M200US24500,24500,"Great Falls, MT Metro Area",82344,,73653,341,1165,400,4498,591,920,394,68,92,112,144,1928,803,17,30,1911,804
310M200US24540,24540,"Greeley, CO Metro Area",277670,,247795,3448,2834,632,2035,1160,3131,656,86,109,12345,2922,9444,1660,1712,893,7732,1513
310M200US24580,24580,"Green Bay, WI Metro Area",314531,,274871,2587,5682,970,6683,1146,8619,480,0,145,11566,2629,7110,1732,477,394,6633,1606
310M200US24660,24660,"Greensboro-High Point, NC Metro Area",746593,,485399,3838,197489,2123,2996,1023,24186,1577,647,559,21830,3960,14046,2336,1980,1084,12066,2270
310M200US24780,24780,"Greenville, NC Metro Area",175354,,100831,2848,59803,1282,663,529,2848,436,25,53,7520,2833,3664,1230,259,311,3405,1223
310M200US24860,24860,"Greenville-Anderson-Mauldin, SC Metro Area",862463,,675400,2892,143776,3352,1491,552,12654,1307,373,295,10076,2777,18693,3392,1674,816,17019,3374
310M200US25060,25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",386144,,277661,2218,83160,2615,978,652,7579,1091,10,22,6008,2119,10748,2453,284,310,10464,2398
310M200US25180,25180,"Hagerstown-Martinsburg, MD-WV Metro Area",260070,,222496,1476,22384,2286,1043,813,2892,887,29,41,758,600,10468,2440,728,467,9740,2350
310M200US25220,25220,"Hammond, LA Metro Area",127049,,85670,420,36943,1205,196,228,894,333,47,99,273,375,3026,1209,306,490,2720,1093
310M200US25260,25260,"Hanford-Corcoran, CA Metro Area",150269,,93965,4692,9578,1076,2676,714,5293,540,382,308,31201,4088,7174,2089,1302,1102,5872,1847
310M200US25420,25420,"Harrisburg-Carlisle, PA Metro Area",560849,,460753,2004,56965,2147,389,266,18410,1408,138,206,9581,2052,14613,2507,1074,555,13539,2507
310M200US25500,25500,"Harrisonburg, VA Metro Area",130649,,117430,1717,6446,927,140,159,2221,624,0,195,2652,1428,1760,760,0,195,1760,760
310M200US25540,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",1214295,,932484,7112,133940,3695,2765,1101,54980,1528,612,520,54925,6659,34589,4053,8073,2401,26516,3723
310M200US25620,25620,"Hattiesburg, MS Metro Area",149312,1876,100995,1915,43694,1750,93,127,671,444,0,206,1126,606,2733,1513,206,180,2527,1506
310M200US25860,25860,"Hickory-Lenoir-Morganton, NC Metro Area",362896,,305145,2546,25638,1733,992,500,9915,727,251,299,16410,2370,4545,1428,388,350,4157,1279
310M200US25940,25940,"Hilton Head Island-Bluffton-Beaufort, SC Metro Area",203022,,146842,2571,43986,2232,103,138,2871,701,166,196,4112,1856,4942,1884,1099,1217,3843,1530
310M200US25980,25980,"Hinesville, GA Metro Area",82768,2606,41783,2775,31347,2074,493,452,1423,264,544,545,3516,2002,3662,1316,793,762,2869,1158
310M200US26140,26140,"Homosassa Springs, FL Metro Area",139377,,128966,997,4550,916,469,286,1828,580,0,214,1230,886,2334,902,72,121,2262,878
310M200US26300,26300,"Hot Springs, AR Metro Area",97322,,83623,1507,8226,908,269,328,788,790,45,97,2182,1510,2189,744,30,41,2159,738
310M200US26380,26380,"Houma-Thibodaux, LA Metro Area",211348,,158873,1529,35569,1322,8874,984,2079,349,0,201,2477,1321,3476,1863,356,627,3120,1673
310M200US26420,26420,"Houston-The Woodlands-Sugar Land, TX Metro Area",6490180,,4273396,24001,1118821,7920,24873,4435,473582,5975,3958,1110,454728,23821,140822,10031,30124,4458,110698,8862
310M200US26580,26580,"Huntington-Ashland, WV-KY-OH Metro Area",363325,,344753,514,10073,1633,407,344,2083,543,90,152,525,472,5394,1419,100,101,5294,1420
310M200US26620,26620,"Huntsville, AL Metro Area",441086,,314506,1812,95290,2932,1942,869,9003,827,341,298,4975,1729,15029,2956,446,460,14583,2841
310M200US26820,26820,"Idaho Falls, ID Metro Area",138403,668,123854,2107,627,339,492,355,1062,528,117,213,9255,2079,2996,812,366,313,2630,702
310M200US26900,26900,"Indianapolis-Carmel-Anderson, IN Metro Area",1972241,2058,1537820,7610,290613,4364,2871,1409,55406,2474,1300,1047,40652,7583,43579,3966,3605,1149,39974,3623
310M200US26980,26980,"Iowa City, IA Metro Area",164357,,140408,1423,8259,1213,376,256,8604,708,0,155,2706,1485,4004,1380,341,312,3663,1408
