GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
310M100US12620,12620,"Bangor, ME Metro Area",153746,,146859,159,1425,328,1846,325,1647,331,0,155,102,145,1867,493,0,155,1867,493
310M100US12700,12700,"Barnstable Town, MA Metro Area",215423,,199932,1227,4976,836,765,527,2912,472,34,65,3118,1226,3686,995,254,186,3432,982
310M100US12940,12940,"Baton Rouge, LA Metro Area",815298,,489153,2637,292200,2276,1582,556,14283,1153,68,112,6346,2406,11666,3056,818,664,10848,3024
310M100US12980,12980,"Battle Creek, MI Metro Area",135099,,112473,630,14996,1023,1022,365,2289,423,0,161,1017,547,3302,1175,17,30,3285,1180
310M100US13020,13020,"Bay City, MI Metro Area",106935,,101403,520,1346,382,452,310,416,226,58,88,611,371,2649,565,134,151,2515,556
310M100US13140,13140,"Beaumont-Port Arthur, TX Metro Area",389980,,271142,1924,92101,1782,1633,593,11443,999,158,170,6502,1880,7001,1945,773,413,6228,1916
310M100US13380,13380,"Bellingham, WA Metro Area",205262,,176536,2426,1909,381,6430,726,7583,1149,634,66,4409,2222,7761,1663,1140,719,6621,1526
310M100US13460,13460,"Bend, OR Metro Area",162277,,152080,1886,76,112,741,515,1389,568,509,376,2325,1388,5157,1183,1006,1213,4151,641
310M100US13740,13740,"Billings, MT Metro Area",161487,1067,145831,1156,604,428,7122,1157,1379,317,0,157,2662,1081,3889,1100,132,145,3757,1059
310M100US13780,13780,"Binghamton, NY Metro Area",248538,,222913,1058,10336,1047,493,269,7905,761,182,230,2119,970,4590,1124,489,254,4101,1111
310M100US13820,13820,"Birmingham-Hoover, AL Metro Area",1136650,,758809,3838,323938,2258,2783,1014,15811,707,260,229,20742,3774,14307,1733,986,653,13321,1645
310M100US13900,13900,"Bismarck, ND Metro Area",113875,,105880,335,829,511,4719,935,636,84,52,100,198,244,1561,763,35,52,1526,757
310M100US13980,13980,"Blacksburg-Christiansburg-Radford, VA Metro Area",165969,3165,148993,3139,7564,1226,0,192,6296,552,60,103,914,648,2142,829,131,188,2011,792
310M100US14020,14020,"Bloomington, IN Metro Area",195339,,175993,1044,4194,637,639,782,9219,732,181,230,1588,1049,3525,922,24,32,3501,919
310M100US14060,14060,"Bloomington-Normal, IL Metro Area",172281,,145652,1096,13229,882,77,72,7827,631,0,179,1372,893,4124,1103,523,467,3601,969
310M100US14260,14260,"Boise City-Nampa, ID Metro Area",635964,2642,581458,4965,5439,997,4528,1137,12333,1604,655,403,12809,4206,18742,3037,1577,967,17165,2867
310M100US14460,14460,"Boston-Cambridge-Quincy, MA-NH Metro Area",4640802,,3630263,8861,368133,7209,7361,1789,319990,3746,401,300,183838,9589,130816,7083,24267,3280,106549,6507
310M100US14500,14500,"Boulder, CO Metro Area",305318,,270200,3059,3354,853,1174,615,14208,989,19,34,9585,3010,6778,1427,434,397,6344,1405
310M100US14540,14540,"Bowling Green, KY Metro Area",128016,1738,106280,1814,11451,1174,43,84,3537,243,54,100,4613,898,2038,1202,216,234,1822,1159
310M100US14740,14740,"Bremerton-Silverdale, WA Metro Area",254991,,209776,1680,6272,972,3144,712,11608,1460,1945,737,3363,1363,18883,2213,1461,924,17422,2126
310M100US14860,14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",933835,,693587,5790,105247,3803,2372,873,47022,1149,315,415,61074,5961,24218,3478,7014,2277,17204,3093
310M100US15180,15180,"Brownsville-Harlingen, TX Metro Area",415557,,369977,7394,3036,833,333,289,2964,154,29,53,36220,7406,2998,1038,1993,1005,1005,393
310M100US15260,15260,"Brunswick, GA Metro Area",111088,3285,79508,3036,22215,1489,223,153,2059,1674,321,483,2879,1429,3883,1438,1234,1034,2649,1092
310M100US15380,15380,"Buffalo-Niagara Falls, NY Metro Area",1134210,,917266,2834,136950,3176,6425,1169,29176,1278,1545,1635,20192,2516,22656,3111,3277,1471,19379,2969
310M100US15500,15500,"Burlington, NC Metro Area",153920,,109666,2254,27144,1526,524,223,2116,366,589,822,9072,2560,4809,1452,1246,940,3563,1368
310M100US15540,15540,"Burlington-South Burlington, VT Metro Area",213280,539,198097,715,4157,545,1141,564,4922,629,0,143,445,287,4518,912,134,111,4384,903
310M100US15940,15940,"Canton-Massillon, OH Metro Area",403455,,360897,674,24402,2201,748,561,2688,798,155,251,724,457,13841,2596,445,380,13396,2513
310M100US15980,15980,"Cape Coral-Fort Myers, FL Metro Area",645293,,546424,5868,53174,2614,1825,815,11307,1572,10,21,20792,5572,11761,2819,3970,1523,7791,2858
310M100US16020,16020,"Cape Girardeau-Jackson, MO-IL Metro Area",96410,2041,84599,1921,8049,1063,248,255,1126,249,0,184,501,235,1887,718,335,360,1552,651
310M100US16180,16180,"Carson City, NV Metro Area",54838,,45095,2087,283,156,1165,669,771,457,1110,787,4776,2046,1638,737,390,393,1248,669
310M100US16220,16220,"Casper, WY Metro Area",78621,,72682,1083,526,494,1056,1097,462,527,0,185,480,380,3415,818,327,325,3088,758
310M100US16300,16300,"Cedar Rapids, IA Metro Area",261761,,239789,939,9660,1567,658,488,4841,506,160,183,1016,676,5637,1342,0,151,5637,1342
310M100US16580,16580,"Champaign-Urbana, IL Metro Area",234072,1641,181120,1822,25006,1681,364,302,19867,545,0,179,1826,1074,5889,1928,275,225,5614,1865
310M100US16620,16620,"Charleston, WV Metro Area",305091,1666,280392,1975,8353,1223,621,455,2633,457,0,182,305,268,12787,1385,18,30,12769,1384
310M100US16700,16700,"Charleston-North Charleston-Summerville, SC Metro Area",697439,,469953,2535,187220,3154,3506,621,11466,1497,348,403,7245,2583,17701,3361,1349,710,16352,3337
310M100US16740,16740,"Charlotte-Gastonia-Rock Hill, NC-SC Metro Area",1831084,,1225695,8179,437603,4768,7593,1598,62534,1970,1022,1517,51773,7436,44864,5226,4152,1489,40712,5014
310M100US16820,16820,"Charlottesville, VA Metro Area",206414,1924,163475,3105,26450,1970,855,712,7195,723,372,419,2098,1502,5969,1508,441,321,5528,1466
310M100US16860,16860,"Chattanooga, TN-GA Metro Area",539094,2637,440016,3000,74733,1475,1113,452,8578,740,85,102,4230,1653,10339,1663,621,491,9718,1527
310M100US16940,16940,"Cheyenne, WY Metro Area",94483,,83814,1629,2405,583,779,546,946,311,10,16,3045,1435,3484,889,185,215,3299,864
310M100US16980,16980,"Chicago-Joliet-Naperville, IL-IN-WI Metro Area",9522446,1443,6369785,23837,1625982,7881,22550,3732,559351,5853,3641,1524,734416,24785,206721,10612,50114,5637,156607,8836
310M100US17020,17020,"Chico, CA Metro Area",221539,,188102,1785,3425,636,1892,584,10111,821,153,223,4273,1423,13583,1918,1625,697,11958,1704
310M100US17140,17140,"Cincinnati-Middletown, OH-KY-IN Metro Area",2146560,3194,1781225,4783,260247,3377,4612,1313,42729,2368,515,501,16762,3445,40470,4207,2594,1004,37876,4223
310M100US17300,17300,"Clarksville, TN-KY Metro Area",286973,2280,211204,3088,51334,1914,1248,547,5313,912,1251,679,4820,1777,11803,2032,1601,690,10202,1900
310M100US17420,17420,"Cleveland, TN Metro Area",119445,1715,111303,1807,4900,1313,192,150,443,600,0,193,389,374,2218,1337,166,204,2052,1320
310M100US17460,17460,"Cleveland-Elyria-Mentor, OH Metro Area",2063535,,1537400,3959,420010,3551,3930,833,41664,1714,847,571,20614,2846,39070,3743,5173,1352,33897,3417
310M100US17660,17660,"Coeur d'Alene, ID Metro Area",142357,,133941,1166,207,207,2040,777,1586,1366,45,69,574,357,3964,939,217,257,3747,955
310M100US17780,17780,"College Station-Bryan, TX Metro Area",233135,2512,171811,4891,27699,2258,997,563,11862,650,78,134,15823,3861,4865,1666,987,567,3878,1595
310M100US17820,17820,"Colorado Springs, CO Metro Area",668353,,550435,4571,41321,3860,4005,1157,16996,1314,1362,666,22170,4080,32064,4489,2955,1374,29109,4116
310M100US17860,17860,"Columbia, MO Metro Area",178101,1165,149380,1199,10938,2157,710,651,6677,878,0,177,997,745,9399,2203,152,224,9247,2236
310M100US17900,17900,"Columbia, SC Metro Area",785641,1840,475564,3249,261036,3532,1294,563,13444,790,221,190,16313,2930,17769,2395,2509,1048,15260,2347
310M100US17980,17980,"Columbus, GA-AL Metro Area",306326,2717,161046,3223,123935,2466,844,384,5190,765,178,185,4820,1907,10313,2263,1272,895,9041,2142
310M100US18020,18020,"Columbus, IN Metro Area",79129,,69301,1219,1991,189,0,184,3785,217,98,154,3248,1197,706,603,279,522,427,324
310M100US18140,18140,"Columbus, OH Metro Area",1878714,,1453115,4700,280429,3844,3544,1034,62294,2058,616,584,23641,4603,55075,4117,3041,1142,52034,4020
310M100US18580,18580,"Corpus Christi, TX Metro Area",435596,2118,374395,5701,17045,1724,2947,920,6408,845,376,344,27159,5151,7266,1418,2610,874,4656,1221
310M100US18700,18700,"Corvallis, OR Metro Area",86430,,75190,871,665,357,765,390,4285,1254,1254,1390,1312,808,2959,706,355,401,2604,556
310M100US18880,18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",190083,,149635,1572,17041,1447,726,554,6432,845,242,180,7225,1769,8782,2073,979,590,7803,1832
310M100US19060,19060,"Cumberland, MD-WV Metro Area",101968,,92241,200,7924,480,144,106,705,138,61,112,50,87,843,479,95,117,748,484
310M100US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",6647496,1773,4645114,20743,1014748,8078,29438,3603,376203,4861,6070,935,404299,19240,171624,9986,37547,5620,134077,8713
310M100US19140,19140,"Dalton, GA Metro Area",142751,,131224,2347,4929,888,80,118,212,258,0,208,3032,2009,3274,1596,466,430,2808,1377
310M100US19180,19180,"Danville, IL Metro Area",80727,,67195,697,10107,1043,0,179,780,179,0,179,280,320,2365,1181,289,281,2076,1120
310M100US19260,19260,"Danville, VA Metro Area",105803,,67298,496,33785,989,127,146,656,189,89,141,1162,562,2686,969,267,302,2419,936
310M100US19340,19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",381928,1258,330866,2441,27006,2131,860,466,6261,952,67,140,6010,1763,10858,2140,972,491,9886,2188
310M100US19380,19380,"Dayton, OH Metro Area",842858,,674302,1815,125879,3164,918,326,15786,1161,153,163,4122,1694,21698,3269,512,368,21186,3224
310M100US19460,19460,"Decatur, AL Metro Area",154233,,124796,1295,18452,1056,2857,1055,635,279,0,184,2130,1221,5363,1325,249,185,5114,1338
310M100US19500,19500,"Decatur, IL Metro Area",110122,,87098,536,17149,1202,41,66,1445,145,0,179,308,214,4081,1398,241,273,3840,1272
310M100US19660,19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",496950,,413626,3855,53464,1818,1789,913,8185,1338,363,299,10663,3744,8860,2190,1734,1190,7126,1737
310M100US19740,19740,"Denver-Aurora-Broomfield, CO Metro Area",2645209,,2173571,11196,151852,3689,20517,3094,100829,3429,2289,607,103984,9926,92167,6779,24017,3542,68150,5750
310M100US19780,19780,"Des Moines-West Des Moines, IA Metro Area",588999,,515313,3378,27092,1763,1239,763,18237,1172,492,406,11288,3240,15338,2374,1228,657,14110,2336
310M100US19820,19820,"Detroit-Warren-Livonia, MI Metro Area",4292060,,3014449,4524,971276,6014,12740,1583,147675,3248,319,272,42339,4351,103262,7437,12455,2136,90807,6854
310M100US20020,20020,"Dothan, AL Metro Area",147620,,107582,567,35394,412,382,192,869,179,0,184,1239,505,2154,467,132,125,2022,463
310M100US20100,20100,"Dover, DE Metro Area",167626,,115221,1565,40858,1365,1316,190,3446,571,21,28,1803,869,4961,1304,587,590,4374,1318
310M100US20220,20220,"Dubuque, IA Metro Area",95097,,89267,490,1125,551,123,130,1178,181,1,3,73,104,3330,852,69,112,3261,871
310M100US20260,20260,"Duluth, MN-WI Metro Area",279452,,258348,446,3709,514,6954,817,2267,389,110,115,925,435,7139,1130,63,78,7076,1109
310M100US20500,20500,"Durham-Chapel Hill, NC Metro Area",522826,,331970,4058,138694,2521,2821,998,22990,1141,465,668,11012,3460,14874,2880,2387,1215,12487,2516
310M100US20740,20740,"Eau Claire, WI Metro Area",163599,,153485,822,1687,387,516,288,4479,442,0,145,860,841,2572,695,172,180,2400,672
310M100US20940,20940,"El Centro, CA Metro Area",176948,,142527,4211,5365,415,1100,313,2268,575,467,455,18783,3873,6438,1504,3417,1283,3021,880
310M100US21060,21060,"Elizabethtown, KY Metro Area",121165,1662,98133,1922,13671,1094,326,262,2852,248,53,95,995,530,5135,984,678,615,4457,1051
310M100US21140,21140,"Elkhart-Goshen, IN Metro Area",199619,,171567,2786,12090,1373,174,177,2237,561,0,184,8100,2471,5451,1450,1264,689,4187,1210
310M100US21300,21300,"Elmira, NY Metro Area",88911,,78474,916,5365,825,133,225,1320,308,0,185,222,196,3397,1113,863,839,2534,872
310M100US21340,21340,"El Paso, TX Metro Area",827398,,684421,9815,28392,1989,5189,1219,9021,1041,1156,167,81390,9668,17829,2624,6694,1764,11135,1959
310M100US21500,21500,"Erie, PA Metro Area",280646,,245770,1239,19998,1697,955,645,3350,684,19,34,3221,1385,7333,1760,971,678,6362,1699
310M100US21660,21660,"Eugene-Springfield, OR Metro Area",354542,,312666,2664,3204,669,3699,919,10479,1038,837,289,8260,2446,15397,2295,1111,848,14286,2077
310M100US21780,21780,"Evansville, IN-KY Metro Area",358960,1390,323197,1995,21244,1727,868,471,3761,1017,26,52,1998,1397,7866,1979,182,165,7684,1939
310M100US21820,21820,"Fairbanks, AK Metro Area",100272,,77771,1121,4865,518,6443,1521,2454,698,476,476,487,646,7776,1896,139,274,7637,1879
310M100US21940,21940,"Fajardo, PR Metro Area",70595,2371,37891,2996,6231,1547,234,375,1364,1071,0,214,23929,3502,946,606,595,532,351,253
310M100US22020,22020,"Fargo, ND-MN Metro Area",216312,,197455,885,4489,853,2670,819,4281,796,360,472,1251,602,5806,1713,808,610,4998,1544
310M100US22140,22140,"Farmington, NM Metro Area",128529,,65359,2054,867,460,49702,1046,597,286,61,101,7198,2157,4745,1364,1818,940,2927,1090
310M100US22180,22180,"Fayetteville, NC Metro Area",374585,,191959,2615,134522,2472,8995,955,7971,850,383,341,8916,2231,21839,2598,1455,685,20384,2659
310M100US22220,22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",482013,2935,404652,5273,10749,950,6034,1185,12971,1035,5036,418,28828,4490,13743,2364,1320,762,12423,2163
310M100US22380,22380,"Flagstaff, AZ Metro Area",136011,,86250,2012,2439,492,36848,1651,2057,504,220,245,3753,1279,4444,2355,1736,1917,2708,975
310M100US22420,22420,"Flint, MI Metro Area",418408,,312523,1331,87559,1880,2375,903,3500,977,0,161,2319,1115,10132,2467,634,247,9498,2444
310M100US22500,22500,"Florence, SC Metro Area",206087,,113269,976,85514,1763,246,240,1901,363,0,197,1517,967,3640,1810,75,107,3565,1817
310M100US22520,22520,"Florence-Muscle Shoals, AL Metro Area",146988,,124338,681,17276,1300,634,308,606,444,26,44,646,529,3462,1373,529,507,2933,1201
310M100US22540,22540,"Fond du Lac, WI Metro Area",101843,,95075,1148,1295,506,455,337,469,487,39,66,2505,1261,2005,562,0,145,2005,562
310M100US22660,22660,"Fort Collins-Loveland, CO Metro Area",310487,,281231,3020,2963,672,1278,573,5803,733,373,489,7906,2676,10933,2012,2040,816,8893,1680
310M100US22900,22900,"Fort Smith, AR-OK Metro Area",298110,2024,242690,2742,10356,1146,17946,1347,7302,498,238,331,4697,1496,14881,1771,699,444,14182,1723
310M100US23060,23060,"Fort Wayne, IN Metro Area",421406,,346199,2766,43385,1950,1305,553,10683,814,1212,1494,7350,2674,11272,1894,1138,595,10134,1762
310M100US23420,23420,"Fresno, CA Metro Area",947895,,527535,12274,49545,2175,10638,2924,93292,3085,1304,333,226954,11922,38627,4855,16406,3434,22221,3281
310M100US23460,23460,"Gadsden, AL Metro Area",104392,,84874,716,15667,818,605,462,757,259,0,184,800,654,1689,932,0,184,1689,932
310M100US23540,23540,"Gainesville, FL Metro Area",268698,2052,190409,2687,51061,1804,814,318,13072,1304,254,362,3172,1213,9916,2362,2399,1381,7517,2099
310M100US23580,23580,"Gainesville, GA Metro Area",185416,,147866,5402,13686,607,639,402,3374,371,0,208,17182,5559,2669,1308,290,301,2379,1278
310M100US24020,24020,"Glens Falls, NY Metro Area",128472,,121589,434,3017,534,60,74,922,232,146,225,306,190,2432,733,536,466,1896,599
310M100US24140,24140,"Goldsboro, NC Metro Area",124246,,69998,1705,39275,1096,108,113,1462,488,0,193,9153,2674,4250,2858,1607,1452,2643,1669
310M100US24220,24220,"Grand Forks, ND-MN Metro Area",98888,,90362,594,1598,251,2125,646,1695,492,20,39,645,435,2443,773,300,284,2143,779
310M100US24300,24300,"Grand Junction, CO Metro Area",147848,,136439,1926,920,264,1598,860,766,352,196,218,3447,1700,4482,1133,735,902,3747,644
310M100US24340,24340,"Grand Rapids-Wyoming, MI Metro Area",785352,,668221,3448,61907,2704,3645,1135,14246,1392,0,161,12472,2505,24861,3122,3018,1047,21843,2863
310M100US24500,24500,"Great Falls, MT Metro Area",81723,,72461,652,786,388,3477,910,565,454,0,157,830,340,3604,892,171,147,3433,882
310M100US24540,24540,"Greeley, CO Metro Area",263691,,222649,4260,2771,629,2589,647,3897,592,35,69,25031,4249,6719,1490,2257,743,4462,1328
310M100US24580,24580,"Green Bay, WI Metro Area",311098,,280527,1700,5604,839,6874,1300,7992,646,0,145,3836,1547,6265,1367,597,395,5668,1311
310M100US24660,24660,"Greensboro-High Point, NC Metro Area",736065,,483681,4520,192965,3415,3432,987,23955,1049,143,175,17696,5131,14193,2850,2032,952,12161,2724
310M100US24780,24780,"Greenville, NC Metro Area",194252,1501,113215,2583,68485,2468,478,334,2987,359,0,193,4249,2009,4838,1975,1614,1328,3224,1403
310M100US24860,24860,"Greenville-Mauldin-Easley, SC Metro Area",653498,,512035,2507,109902,2061,1879,600,12503,751,389,592,5832,2073,10958,2254,1517,807,9441,2099
310M100US25060,25060,"Gulfport-Biloxi, MS Metro Area",257312,,190508,1628,53773,1739,472,455,5064,997,0,198,1429,1185,6066,1354,151,129,5915,1343
310M100US25180,25180,"Hagerstown-Martinsburg, MD-WV Metro Area",273604,2362,236141,2509,23666,2132,265,269,3001,723,83,113,2577,1694,7871,1765,539,365,7332,1770
310M100US25260,25260,"Hanford-Corcoran, CA Metro Area",151364,,105685,4614,9792,773,1330,449,6110,1351,44,58,21873,4620,6530,1285,1841,793,4689,1097
310M100US25420,25420,"Harrisburg-Carlisle, PA Metro Area",553980,,454456,2323,57382,1826,1105,844,16762,921,42,69,9165,2228,15068,2387,3127,1324,11941,2229
310M100US25500,25500,"Harrisonburg, VA Metro Area",128372,,117072,905,4957,698,442,572,1974,641,0,192,1411,771,2516,826,0,192,2516,826
310M100US25540,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",1214400,,949334,5589,131403,3902,3402,1717,51105,1659,1793,1645,43676,5262,33687,4269,6746,1898,26941,3591
310M100US25620,25620,"Hattiesburg, MS Metro Area",147408,2167,98772,2287,43910,1948,62,67,1481,211,0,198,1883,1110,1300,687,62,120,1238,673
310M100US25860,25860,"Hickory-Lenoir-Morganton, NC Metro Area",363627,,311476,3161,28034,2116,1761,953,9694,710,0,193,7931,3051,4731,1633,612,507,4119,1475
310M100US25980,25980,"Hinesville-Fort Stewart, GA Metro Area",84165,2457,40002,2266,34752,2804,225,194,1258,573,300,203,3168,975,4460,2048,545,460,3915,2026
310M100US26100,26100,"Holland-Grand Haven, MI Metro Area",269099,,246013,2101,3657,852,2024,556,6897,860,15,31,5286,1948,5207,1214,468,440,4739,1200
310M100US26180,26180,"Honolulu, HI Metro Area",976372,,208104,2526,23910,1669,2141,677,421200,8581,95009,4849,8029,1648,217979,10451,8497,2366,209482,10748
310M100US26300,26300,"Hot Springs, AR Metro Area",96903,,81647,688,8270,330,556,505,835,210,0,184,4085,688,1510,731,0,184,1510,731
310M100US26380,26380,"Houma-Bayou Cane-Thibodaux, LA Metro Area",208922,,157686,1464,33383,1451,6169,1276,1992,160,266,288,2213,1365,7213,2087,177,220,7036,2045
310M100US26420,26420,"Houston-Sugar Land-Baytown, TX Metro Area",6204161,,4104521,28228,1060936,7213,24702,3493,421731,5399,3949,866,448136,28742,140186,11509,33857,4858,106329,9713
310M100US26580,26580,"Huntington-Ashland, WV-KY-OH Metro Area",286603,,271206,635,8792,1283,728,513,1279,431,0,184,317,269,4281,1596,119,143,4162,1609
310M100US26620,26620,"Huntsville, AL Metro Area",430734,,308263,2367,95019,2793,3174,676,8688,1018,253,234,4674,1765,10663,2556,360,350,10303,2556
310M100US26820,26820,"Idaho Falls, ID Metro Area",133368,,121744,2290,589,357,493,251,999,553,101,150,6897,2373,2545,619,462,427,2083,423
310M100US26900,26900,"Indianapolis-Carmel, IN Metro Area",1798786,1597,1380140,6044,272068,5018,5513,976,38601,2772,323,347,56093,6060,46048,5186,4571,1296,41477,5416
310M100US26980,26980,"Iowa City, IA Metro Area",158231,,136147,1573,7769,669,83,121,8089,279,0,151,4047,1640,2096,810,226,244,1870,770
310M100US27060,27060,"Ithaca, NY Metro Area",102554,,85290,276,3677,566,214,183,10263,427,0,185,408,252,2702,675,116,136,2586,681
310M100US27100,27100,"Jackson, MI Metro Area",160309,,140079,666,13842,815,1118,439,796,811,399,438,815,422,3260,1076,473,300,2787,1037
310M100US27140,27140,"Jackson, MS Metro Area",548945,1762,268655,2559,265087,3252,1177,583,6310,208,105,129,3500,1404,4111,1492,368,396,3743,1331
310M100US27260,27260,"Jacksonville, FL Metro Area",1377850,,975527,4418,290789,4362,3759,1331,49209,2381,1058,479,13597,3123,43911,5658,2351,1033,41560,5762
310M100US27340,27340,"Jacksonville, NC Metro Area",183263,,135005,2650,31575,1390,791,595,3266,545,208,203,6700,2728,5718,1089,438,484,5280,937
310M100US27500,27500,"Janesville, WI Metro Area",160418,,144337,1556,4778,872,467,271,1625,346,0,145,1782,1272,7429,1302,620,495,6809,1188
310M100US27620,27620,"Jefferson City, MO Metro Area",149889,1987,132459,2257,10965,803,509,190,1699,696,84,128,703,786,3470,847,0,177,3470,847
310M100US27740,27740,"Johnson City, TN Metro Area",200684,,188840,646,5687,779,277,317,1870,275,89,138,356,277,3565,659,8,17,3557,656
