GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
310M200US14740,14740,"Bremerton-Silverdale, WA Metro Area",253968,,208336,1995,7069,1122,3094,889,12497,1565,2152,897,4825,1934,15995,2567,368,321,15627,2498
310M200US14860,14860,"Bridgeport-Stamford-Norwalk, CT Metro Area",939904,,690752,6810,104904,3397,2759,1002,44601,2080,236,385,70423,7153,26229,3556,8396,2394,17833,2878
310M200US15180,15180,"Brownsville-Harlingen, TX Metro Area",417276,,388956,4479,945,645,1150,958,3778,1443,39,64,18805,4015,3603,1521,1759,988,1844,1204
310M200US15260,15260,"Brunswick, GA Metro Area",113007,3202,81510,3491,25295,2136,321,107,715,457,130,222,1826,1473,3210,1398,744,707,2466,1155
310M200US15380,15380,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",1134115,,911402,3235,138569,2534,6168,1162,29386,1267,427,224,23019,2952,25144,3198,4763,1428,20381,3004
310M200US15500,15500,"Burlington, NC Metro Area",154378,,106532,2448,29014,967,1458,1451,2359,308,40,69,11853,2681,3122,1286,769,568,2353,1092
310M200US15540,15540,"Burlington-South Burlington, VT Metro Area",215539,746,200413,919,4111,502,642,327,4529,978,222,251,672,407,4950,987,290,237,4660,1015
310M200US15680,15680,"California-Lexington Park, MD Metro Area",109633,,85665,760,16660,1138,542,604,3137,567,84,102,1066,781,2479,1217,590,671,1889,1013
310M200US15940,15940,"Canton-Massillon, OH Metro Area",403707,,359812,1067,26477,2059,388,314,2889,744,59,107,1309,788,12773,2450,495,450,12278,2485
310M200US15980,15980,"Cape Coral-Fort Myers, FL Metro Area",661115,,555372,6632,57870,3033,1143,632,9936,913,168,231,25499,6667,11127,2045,2027,975,9100,1803
310M200US16020,16020,"Cape Girardeau, MO-IL Metro Area",95463,2110,84035,2044,9483,1189,70,127,554,359,0,190,392,470,929,445,0,190,929,445
310M200US16060,16060,"Carbondale-Marion, IL Metro Area",126738,,108032,661,11347,1376,550,480,2415,444,0,185,1008,798,3386,1228,145,144,3241,1195
310M200US16180,16180,"Carson City, NV Metro Area",54080,,46043,2000,1088,380,1024,446,1231,378,542,558,2710,1960,1442,1120,565,791,877,633
310M200US16220,16220,"Casper, WY Metro Area",80973,,74143,889,360,446,1036,901,745,166,0,193,1682,909,3007,1083,341,318,2666,1044
310M200US16300,16300,"Cedar Rapids, IA Metro Area",262421,,238686,1497,11953,1095,191,161,3711,989,0,157,3682,1913,4198,1447,696,662,3502,1233
310M200US16540,16540,"Chambersburg-Waynesboro, PA Metro Area",152085,,141912,1024,6274,598,0,172,1346,744,93,165,1040,1016,1420,1054,80,132,1340,1054
310M200US16580,16580,"Champaign-Urbana, IL Metro Area",234089,1312,180883,1615,24689,1453,298,218,19354,868,17,31,1452,876,7396,1859,468,370,6928,1780
310M200US16620,16620,"Charleston, WV Metro Area",224727,1904,202050,1904,8064,1349,175,128,1810,540,0,190,760,722,11868,1463,123,115,11745,1460
310M200US16700,16700,"Charleston-North Charleston, SC Metro Area",712220,,477735,2954,193549,1853,1416,660,12281,1414,218,149,10154,2626,16867,2704,1874,1044,14993,2584
310M200US16740,16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area",2335358,,1595861,9613,522746,4776,8279,1606,70306,1964,749,649,88223,9323,49194,4848,6139,1742,43055,4873
310M200US16820,16820,"Charlottesville, VA Metro Area",225531,2729,176282,3420,31800,2519,143,143,7254,799,131,129,2007,1039,7914,1773,489,404,7425,1646
310M200US16860,16860,"Chattanooga, TN-GA Metro Area",540387,3150,442066,3655,76223,1651,735,676,8139,861,599,744,3283,1642,9342,1889,329,309,9013,1903
310M200US16940,16940,"Cheyenne, WY Metro Area",95809,,84321,1624,3245,435,365,323,1704,614,21,40,2737,1276,3416,1040,687,620,2729,1010
310M200US16980,16980,"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",9537040,1597,6370042,21270,1610136,7435,22233,3319,575210,4769,3790,1469,740098,20843,215531,9044,49281,5729,166250,7510
310M200US17020,17020,"Chico, CA Metro Area",222090,,185187,2179,3336,642,1868,750,9970,1035,321,353,7491,2286,13917,2156,1437,629,12480,2047
310M200US17140,17140,"Cincinnati, OH-KY-IN Metro Area",2134109,3649,1771200,5436,255948,3742,2221,811,45800,1848,1073,621,12576,3394,45291,4005,2328,1289,42963,4132
310M200US17300,17300,"Clarksville, TN-KY Metro Area",272452,1862,198443,2413,49639,2451,1328,628,4713,832,148,145,4885,1784,13296,2912,501,300,12795,2870
310M200US17420,17420,"Cleveland, TN Metro Area",120384,1502,112380,1531,5701,369,10,17,1102,303,0,203,401,325,790,479,65,122,725,477
310M200US17460,17460,"Cleveland-Elyria, OH Metro Area",2064725,,1535196,4039,409908,4196,4043,1393,43208,1497,453,315,19597,3351,52320,4807,3889,1032,48431,4856
310M200US17660,17660,"Coeur d'Alene, ID Metro Area",144265,,135593,1463,623,336,2058,718,1626,401,0,193,992,1459,3373,1527,230,313,3143,1488
310M200US17780,17780,"College Station-Bryan, TX Metro Area",238939,3209,174810,5046,26204,2761,761,679,11681,386,269,319,17060,3980,8154,2609,863,413,7291,2517
310M200US17820,17820,"Colorado Springs, CO Metro Area",678319,,544919,5266,38152,3060,3937,1235,18417,1438,2472,909,31431,4463,38991,4257,6405,1804,32586,3819
310M200US17860,17860,"Columbia, MO Metro Area",170773,,141884,564,11325,1851,566,460,7182,592,423,494,546,523,8847,1939,312,429,8535,1839
310M200US17900,17900,"Columbia, SC Metro Area",793360,2275,478521,3641,265415,4136,1552,496,15100,1130,232,224,14359,3068,18181,3554,4169,2010,14012,2982
310M200US17980,17980,"Columbus, GA-AL Metro Area",314519,2239,161506,3229,125107,3140,1134,554,5460,903,339,379,9193,2243,11780,2645,1374,1259,10406,2333
310M200US18020,18020,"Columbus, IN Metro Area",79587,,68434,1002,1311,648,302,362,3716,584,162,211,4155,1053,1507,847,83,113,1424,844
310M200US18140,18140,"Columbus, OH Metro Area",1967066,,1530858,4577,286036,4266,3062,1110,64724,2785,354,342,22854,4370,59178,5166,3624,1299,55554,5048
310M200US18580,18580,"Corpus Christi, TX Metro Area",444904,2265,381299,5320,16332,1762,1837,910,7708,1027,402,471,28890,4815,8436,2296,2761,1491,5675,1569
310M200US18700,18700,"Corvallis, OR Metro Area",86591,,76162,814,1061,239,549,320,4771,708,199,241,1195,818,2654,744,0,200,2654,744
310M200US18880,18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",253618,,205343,2134,23286,1168,1353,702,7390,937,140,191,9348,2421,6758,1826,598,413,6160,1699
310M200US19060,19060,"Cumberland, MD-WV Metro Area",101225,,90753,150,6985,960,292,275,192,183,174,298,272,223,2557,737,182,236,2375,745
310M200US19100,19100,"Dallas-Fort Worth-Arlington, TX Metro Area",6812373,2016,4715476,22446,1028035,8085,29012,3903,389458,5956,5306,1488,447188,22048,197898,12800,42134,5373,155764,12608
310M200US19140,19140,"Dalton, GA Metro Area",142212,,129512,2521,4723,649,782,1358,1119,452,0,214,3038,1812,3038,1266,967,874,2071,834
310M200US19180,19180,"Danville, IL Metro Area",80329,,66841,786,10829,568,195,133,631,220,103,158,687,777,1043,578,0,185,1043,578
310M200US19300,19300,"Daphne-Fairhope-Foley, AL Metro Area",195540,,169831,1499,20100,1250,570,441,1341,829,0,192,1513,1482,2185,1460,754,836,1431,1120
310M200US19340,19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",383257,1051,330412,2108,29558,769,750,387,7079,535,176,175,7209,1621,8073,1507,1180,639,6893,1406
310M200US19380,19380,"Dayton, OH Metro Area",802489,,634057,2271,123187,2485,1057,377,15680,1633,336,322,4662,1937,23510,2936,1828,1038,21682,2688
310M200US19460,19460,"Decatur, AL Metro Area",153374,,124193,1871,18189,1855,2554,1082,245,227,0,192,2737,1768,5456,1973,0,192,5456,1973
310M200US19500,19500,"Decatur, IL Metro Area",109278,,86103,481,14287,1378,341,311,1263,272,0,185,713,513,6571,1370,0,185,6571,1370
310M200US19660,19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area",600756,,497368,3806,60667,3088,1387,670,11214,900,194,227,16465,3930,13461,3055,1515,871,11946,2866
310M200US19740,19740,"Denver-Aurora-Lakewood, CO Metro Area",2697476,,2215642,11061,146932,3941,17533,2706,102732,2580,3656,1277,116030,9551,94951,6151,15452,2826,79499,5987
310M200US19780,19780,"Des Moines-West Des Moines, IA Metro Area",599789,,525855,3191,29747,1778,1046,568,20995,1352,48,67,8928,2923,13170,2978,2530,1564,10640,2385
310M200US19820,19820,"Detroit-Warren-Dearborn, MI Metro Area",4294983,,3009755,5518,961990,6094,12304,1822,162016,3198,1112,846,47348,5000,100458,6997,6823,1748,93635,6890
310M200US20020,20020,"Dothan, AL Metro Area",147691,,107325,554,35292,692,719,345,981,143,0,192,687,443,2687,676,114,93,2573,694
310M200US20100,20100,"Dover, DE Metro Area",169416,,111974,1191,41668,1957,1821,816,3765,701,260,230,3078,1225,6850,2048,379,265,6471,2071
310M200US20220,20220,"Dubuque, IA Metro Area",95697,,90106,349,1484,642,0,157,1144,237,32,56,246,352,2685,705,9,16,2676,702
310M200US20260,20260,"Duluth, MN-WI Metro Area",279887,,258539,597,4191,693,7332,1000,2770,396,19,36,511,268,6525,1305,164,148,6361,1262
310M200US20500,20500,"Durham-Chapel Hill, NC Metro Area",534578,,333143,4641,145032,2637,1598,763,23619,1282,66,80,14298,4277,16822,2902,4354,1866,12468,2551
310M200US20700,20700,"East Stroudsburg, PA Metro Area",167148,,129382,2907,23272,1724,686,740,3393,940,0,172,4802,2591,5613,1851,815,719,4798,1706
310M200US20740,20740,"Eau Claire, WI Metro Area",164570,,154791,380,1152,443,640,243,3769,943,31,58,406,369,3781,999,25,59,3756,992
310M200US20940,20940,"El Centro, CA Metro Area",176584,,122140,5719,4604,378,1845,541,2621,423,81,95,33895,5032,11398,2900,7128,2631,4270,1543
310M200US21060,21060,"Elizabethtown-Fort Knox, KY Metro Area",151740,1784,126415,2062,14940,1436,441,310,2110,440,26,46,1783,657,6025,1414,343,314,5682,1399
310M200US21140,21140,"Elkhart-Goshen, IN Metro Area",200563,,174310,2780,8776,1773,652,509,1484,494,192,222,6630,2454,8519,2063,775,511,7744,1941
310M200US21300,21300,"Elmira, NY Metro Area",88506,,78686,546,5498,753,495,195,1045,302,0,193,300,353,2482,1016,30,30,2452,1013
310M200US21340,21340,"El Paso, TX Metro Area",831935,1391,698343,9031,28682,1839,5776,2684,9482,1132,1208,635,72047,8746,16397,2439,5749,1526,10648,1947
310M200US21500,21500,"Erie, PA Metro Area",280294,,246992,997,19822,1415,900,166,4063,251,58,78,2410,854,6049,1701,679,621,5370,1549
310M200US21660,21660,"Eugene, OR Metro Area",356212,,312281,2990,3903,719,3854,1017,8772,1216,1185,319,10884,3371,15333,1855,1738,724,13595,1717
310M200US21780,21780,"Evansville, IN-KY Metro Area",314280,,280860,864,19594,1407,1027,272,3756,1286,377,454,1637,842,7029,1615,541,544,6488,1548
310M200US21820,21820,"Fairbanks, AK Metro Area",100436,,77978,1105,3911,1159,6815,2024,3426,567,196,246,201,235,7909,2156,50,89,7859,2141
310M200US22020,22020,"Fargo, ND-MN Metro Area",223490,,205079,643,5478,1005,2456,832,4619,522,28,59,475,380,5355,1430,301,333,5054,1390
310M200US22140,22140,"Farmington, NM Metro Area",126503,,66915,1891,292,272,47755,1353,415,280,97,115,6199,1493,4830,1570,1027,714,3803,1256
310M200US22180,22180,"Fayetteville, NC Metro Area",377193,,192529,2797,136559,2718,7380,1326,8354,1160,401,294,9006,2204,22964,3443,1733,914,21231,3257
310M200US22220,22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",491755,2748,409862,5025,15269,1774,6344,1358,14510,1153,454,506,31576,3990,13740,2453,2099,1073,11641,2224
310M200US22380,22380,"Flagstaff, AZ Metro Area",136539,,84389,1920,2577,403,35829,1588,1734,526,277,355,6133,2060,5600,1429,563,341,5037,1349
310M200US22420,22420,"Flint, MI Metro Area",415376,,309801,1545,85506,2423,1312,631,3669,818,88,115,2551,996,12449,2461,1093,946,11356,2193
310M200US22500,22500,"Florence, SC Metro Area",206261,,114901,684,84844,1400,737,592,1626,395,0,204,612,552,3541,1155,0,204,3541,1155
310M200US22520,22520,"Florence-Muscle Shoals, AL Metro Area",147317,,123454,484,19387,990,609,416,1113,211,46,87,652,584,2056,920,654,655,1402,680
310M200US22540,22540,"Fond du Lac, WI Metro Area",101798,,95052,1872,869,272,319,216,1379,207,0,149,2308,1792,1871,391,108,140,1763,383
310M200US22660,22660,"Fort Collins, CO Metro Area",315988,,287126,2557,2263,604,1635,515,5693,783,229,152,8143,2266,10899,2107,2026,1428,8873,1492
310M200US22900,22900,"Fort Smith, AR-OK Metro Area",279974,,227434,1407,10483,1021,14795,1352,7117,531,382,452,3353,1292,16410,1664,821,442,15589,1619
310M200US23060,23060,"Fort Wayne, IN Metro Area",424122,,347268,2453,42941,1593,841,470,9553,1357,75,116,11403,2932,12041,1898,1174,705,10867,1928
310M200US23420,23420,"Fresno, CA Metro Area",955272,,590833,15613,48872,1726,10938,2299,95291,2481,1574,127,170759,14969,37005,5961,13768,4756,23237,3529
310M200US23460,23460,"Gadsden, AL Metro Area",103931,,84585,723,16426,265,799,611,699,245,71,128,226,339,1125,593,309,327,816,462
310M200US23540,23540,"Gainesville, FL Metro Area",273232,2124,197102,2225,49999,2146,525,204,14077,708,1379,1275,2328,914,7822,1818,728,385,7094,1764
310M200US23580,23580,"Gainesville, GA Metro Area",187745,,153910,3585,13937,765,614,434,3319,537,66,107,13320,3578,2579,1025,370,387,2209,944
310M200US23900,23900,"Gettysburg, PA Metro Area",101546,,93557,1009,1634,359,167,130,773,210,0,172,3816,1101,1599,619,523,513,1076,417
310M200US24020,24020,"Glens Falls, NY Metro Area",128430,,122173,422,3361,660,75,126,417,177,0,193,644,319,1760,688,317,253,1443,617
310M200US24140,24140,"Goldsboro, NC Metro Area",124583,,70896,1528,38133,1236,131,173,856,1045,0,201,8932,1954,5635,2003,657,548,4978,1921
310M200US24220,24220,"Grand Forks, ND-MN Metro Area",100748,,91061,535,2201,911,2340,592,1757,218,139,222,518,409,2732,1015,738,419,1994,919
310M200US24260,24260,"Grand Island, NE Metro Area",84168,725,78481,1462,1209,700,215,232,1059,421,51,59,1835,1329,1318,639,25,48,1293,632
310M200US24300,24300,"Grand Junction, CO Metro Area",147554,,137705,1508,1536,300,1107,821,701,247,0,195,2641,1376,3864,1091,412,320,3452,1022
310M200US24340,24340,"Grand Rapids-Wyoming, MI Metro Area",1016603,,874611,4540,65892,3493,4770,1872,23851,1311,49,88,18089,3692,29341,4093,3320,1187,26021,4082
310M200US24420,24420,"Grants Pass, OR Metro Area",83306,,78133,675,199,194,1202,855,249,193,10,23,485,614,3028,902,229,305,2799,849
310M200US24500,24500,"Great Falls, MT Metro Area",82384,,72705,856,1320,263,3548,946,951,315,9,16,936,975,2915,914,276,376,2639,899
310M200US24540,24540,"Greeley, CO Metro Area",269785,,217193,4477,3155,578,2116,957,4051,645,139,146,35956,4777,7175,1723,3193,1330,3982,1153
310M200US24580,24580,"Green Bay, WI Metro Area",312409,,276036,2610,6949,1538,6247,1074,7844,690,61,106,6089,2545,9183,2041,1798,1226,7385,1610
310M200US24660,24660,"Greensboro-High Point, NC Metro Area",741065,,481501,4005,196954,4222,4146,1350,24459,1016,543,578,19125,4638,14337,2580,2195,1334,12142,2195
310M200US24780,24780,"Greenville, NC Metro Area",174263,,102436,1628,59315,1231,539,235,3211,240,53,90,5464,1667,3245,1377,154,192,3091,1352
310M200US24860,24860,"Greenville-Anderson-Mauldin, SC Metro Area",850965,,668784,3041,143482,1951,2308,515,13063,1071,864,609,10703,2992,11761,2288,912,511,10849,2240
310M200US25020,25020,"Guayama, PR Metro Area",81217,2051,65400,3107,13284,2630,62,99,0,225,51,81,1321,779,1099,681,349,293,750,669
310M200US25060,25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",382516,,277731,2322,82599,1800,1202,754,9535,639,0,208,4832,2093,6617,1920,485,564,6132,1889
310M200US25180,25180,"Hagerstown-Martinsburg, MD-WV Metro Area",258294,,220707,1283,23455,1741,619,369,3976,471,458,444,1951,1174,7128,1687,123,158,7005,1653
310M200US25260,25260,"Hanford-Corcoran, CA Metro Area",150960,,100734,4422,10111,650,1726,420,5400,856,406,33,26823,4277,5760,1590,1316,717,4444,1309
310M200US25420,25420,"Harrisburg-Carlisle, PA Metro Area",557711,,456037,2486,58675,2421,746,281,18078,1493,108,142,10562,2461,13505,3022,1550,1044,11955,2657
310M200US25500,25500,"Harrisonburg, VA Metro Area",129136,,116764,1508,4329,1004,105,159,2397,610,402,540,1880,1153,3259,1169,199,180,3060,1127
310M200US25540,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",1215211,,931485,6698,134673,4290,790,350,53723,2106,164,174,55853,6707,38523,4827,11482,2865,27041,3624
310M200US25620,25620,"Hattiesburg, MS Metro Area",148644,2352,99628,2372,44100,1542,983,847,939,77,29,56,1440,893,1525,778,136,142,1389,770
310M200US25860,25860,"Hickory-Lenoir-Morganton, NC Metro Area",363572,,305144,2713,23003,2097,1072,765,9480,650,0,201,15459,3001,9414,2344,559,549,8855,2309
310M200US25940,25940,"Hilton Head Island-Bluffton-Beaufort, SC Metro Area",198467,,136994,3208,44681,2023,687,229,1641,430,75,149,10345,3006,4044,1661,279,290,3765,1596
310M200US25980,25980,"Hinesville, GA Metro Area",81555,2601,39252,2529,31046,1984,335,101,1002,361,141,177,5790,1513,3989,1093,490,490,3499,1032
310M200US26140,26140,"Homosassa Springs, FL Metro Area",139271,,130088,524,4549,807,336,300,2336,191,0,218,315,313,1647,870,248,231,1399,810
310M200US26300,26300,"Hot Springs, AR Metro Area",97173,,81149,585,8355,925,833,508,125,194,0,192,4535,652,2176,1024,0,192,2176,1024
310M200US26380,26380,"Houma-Thibodaux, LA Metro Area",209890,,158245,1184,34153,1245,7812,1385,2070,274,0,203,2263,1118,5347,1831,0,203,5347,1831
310M200US26420,26420,"Houston-The Woodlands-Sugar Land, TX Metro Area",6313158,,4144564,25716,1085816,8554,26811,4644,441249,4846,2836,529,469503,25375,142379,10253,30510,5353,111869,9623
310M200US26580,26580,"Huntington-Ashland, WV-KY-OH Metro Area",364101,,344163,972,8486,1324,328,349,2271,727,0,190,946,818,7907,1404,82,97,7825,1397
310M200US26620,26620,"Huntsville, AL Metro Area",435737,,313045,2178,96668,1219,2625,960,10153,774,356,372,3130,1487,9760,1921,590,504,9170,1807
310M200US26820,26820,"Idaho Falls, ID Metro Area",137554,1068,123383,2534,656,425,471,422,782,310,255,280,7347,2135,4660,1303,2047,1132,2613,668
310M200US26900,26900,"Indianapolis-Carmel-Anderson, IN Metro Area",1953613,2310,1505540,6139,288849,4321,3116,1078,49122,2585,304,452,63620,5761,43062,4577,4958,1999,38104,4291
310M200US26980,26980,"Iowa City, IA Metro Area",161170,,140911,792,8145,757,105,171,8456,399,300,385,1405,777,1848,744,86,131,1762,752
310M200US27060,27060,"Ithaca, NY Metro Area",103617,,84165,973,4381,853,172,157,10781,794,16,33,957,526,3145,1213,344,496,2801,1111
